method_id,seed,fold,condition,repeat,pearson,rmse,mae
M3_E0,2,1,random,3,0.34853451201063707,4.662974408190725,4.010248580904869
M3_E0,2,1,random,4,0.32591067670096635,5.902477730082996,4.987348460761835
M3_E0,2,1,random,5,0.29607251551426617,4.704994945204915,4.048647410764197
M3_E0,2,1,random,6,0.38884122605730875,6.381879351746731,5.293159221439964
M3_E0,2,1,random,7,0.32159691660952255,5.892400772631413,4.9814281657331785
M3_E0,2,1,random,8,0.30509356340727123,4.7606176139916405,4.080072166892381
M3_E0,2,1,random,9,0.31660183218682914,5.198483790052522,4.4827377271743885
M3_E0,2,1,random,10,0.4003479372115737,6.785830306161754,5.637403655507029
M3_E0,2,1,random,11,0.3287496103045334,6.783315777389895,5.660112916613326
M3_E0,2,1,random,12,0.3369154652357573,6.446777647062473,5.347440327385809
M3_E0,2,1,random,13,0.34724260340382024,4.8861820556222275,4.259985740950487
M3_E0,2,1,random,14,0.38024155616277333,4.569373046473908,3.947115243714395
M3_E0,2,1,random,15,0.33727799647653367,4.887577782867767,4.254068651396752
M3_E0,2,1,random,16,0.3437852540150259,5.131739645752158,4.158538360855956
M3_E0,2,1,random,17,0.3299035947270631,5.173784230545271,4.495847759391442
M3_E0,2,1,random,18,0.34584554139987334,4.871014037844644,4.254176043725536
M3_E0,2,1,random,19,0.35380001004334305,4.970278973530157,4.356748542685788
M3_E0,2,1,top,-1,0.4119400639928038,7.05711397376926,5.910148477174134
M3_E0,2,1,bottom,-1,0.33882509296164626,4.609282688070395,4.002933067022296
M3_E0,2,1,prior_true_top,-1,0.4051847737689918,4.788775597068673,4.1662996106752415
M3_E0,2,1,prior_random_top,-1,0.3028233154511316,5.867638801030262,4.976029105272739
M3_E0,2,2,random,0,0.3573419202606701,5.25807915330645,4.636147845283602
M3_E0,2,2,random,1,0.31814048264553896,6.531503773139298,5.7143729780790204
M3_E0,2,2,random,2,0.347363530795639,5.165302463707384,4.137565146498048
M3_E0,2,2,random,3,0.3678605388145869,4.9618682027155945,4.133192131830353
M3_E0,2,2,random,4,0.3360439350560067,5.975321018066921,5.270998579617092
M3_E0,2,2,random,5,0.37012393898684265,5.215054237708704,4.5839622596238465
M3_E0,2,2,random,6,0.2989262659612185,5.05793113436443,4.298860941952686
M3_E0,2,2,random,7,0.368758677296826,4.978964605092643,4.122533922658461
M3_E0,2,2,random,8,0.33773308019472303,7.113713440779065,6.2072300188892955
M3_E0,2,2,random,9,0.34384190970640405,7.255135504888539,6.305322119118532
M3_E0,2,2,random,10,0.35083081751323697,4.968272176613969,4.268630049723408
M3_E0,2,2,random,11,0.3567252903587386,5.092023580070078,4.087887341083695
M3_E0,2,2,random,12,0.39285732034562765,4.902308376059789,4.173850476548206
M3_E0,2,2,random,13,0.34878215582780714,6.560775881862247,5.676137250307845
M3_E0,2,2,random,14,0.3182082367690965,8.483844083168044,7.3699066148530825
M3_E0,2,2,random,15,0.39067157508575473,4.931464598464097,4.299068065968762
M3_E0,2,2,random,16,0.35023489772470084,8.206235880006782,7.115347906288805
M3_E0,2,2,random,17,0.3017047423201934,5.082041850306418,4.185982224729421
M3_E0,2,2,random,18,0.32689200660929396,5.0265156806588385,4.299965847023622
M3_E0,2,2,random,19,0.3479946357180287,5.181043047350425,4.579577109264048
M3_E0,2,2,top,-1,0.31629368200198904,5.089831385546913,4.3596758354092575
M3_E0,2,2,bottom,-1,0.32567048550392946,6.44328327533986,5.613821568795211
M3_E0,2,2,prior_true_top,-1,0.3257827686822861,6.549520788324844,5.715737672046479
M3_E0,2,2,prior_random_top,-1,0.3065453913555693,5.833517549796676,5.120711253086829
M3_E0,2,3,random,0,0.294886681639601,4.693006219235066,4.03130947076577
M3_E0,2,3,random,1,0.2993834547656846,4.704711163340359,4.04412743481019
M3_E0,2,3,random,2,0.32914970653489634,4.701351418505717,4.043003840788099
M3_E0,2,3,random,3,0.33415457500673884,4.707471902621269,4.047841433331642
M3_E0,2,3,random,4,0.29853018176554424,4.701260033246967,4.032268476244557
M3_E0,2,3,random,5,0.31995556722732016,4.675655845743823,4.001862432412523
M3_E0,2,3,random,6,0.3173808617694793,4.709713830581745,4.058366318737774
M3_E0,2,3,random,7,0.3277302222611145,4.696784999579429,4.0272301793621645
M3_E0,2,3,random,8,0.32747366585639787,4.688404466131152,4.022290226217249
M3_E0,2,3,random,9,0.3220736070789161,4.695282890566433,4.028400902063442
M3_E0,2,3,random,10,0.3154343840114403,4.705111641529886,4.039049257811202
M3_E0,2,3,random,11,0.3332844245504223,4.697336372883762,4.033884677187695
M3_E0,2,3,random,12,0.3111987742528424,4.698204249991849,4.029741889764994
M3_E0,2,3,random,13,0.3231025642995082,4.695944560616013,4.031113740822801
M3_E0,2,3,random,14,0.3199081712531835,4.706596314200211,4.044035154913238
M3_E0,2,3,random,15,0.3066762276926754,4.698168420660973,4.033674446764936
M3_E0,2,3,random,16,0.331953267537481,4.6896000293291324,4.0140125110238065
M3_E0,2,3,random,17,0.324104720289147,4.702754081770597,4.041664352106251
M3_E0,2,3,random,18,0.3092974875408173,4.702450507852278,4.040820527190659
M3_E0,2,3,random,19,0.31785701037193465,4.698494393270682,4.032818685712206
M3_E0,2,3,top,-1,0.30900077655693364,4.688744701281709,4.022246256852547
M3_E0,2,3,bottom,-1,0.3221457027780917,4.696313368598155,4.027070183897409
M3_E0,2,3,prior_true_top,-1,0.33297116026121504,4.702625947403423,4.034152777641055
M3_E0,2,3,prior_random_top,-1,0.3083787630164272,4.699920302783577,4.0389116964880385
M3_E0,2,4,random,0,0.3795698469070784,4.638518131371067,4.018811949381319
M3_E0,2,4,random,1,0.27064470911326544,5.1455640770124145,3.8612886078183704
M3_E0,2,4,random,2,0.39748258982940465,4.6989750993388375,4.085309543599103
M3_E0,2,4,random,3,0.2887111135994169,6.319174617256509,5.626538196687135
M3_E0,2,4,random,4,0.3099549690031126,4.734673475767888,4.103479091390105
M3_E0,2,4,random,5,0.3114464576652386,4.631904298881833,3.7702951699077154
M3_E0,2,4,random,6,0.31857116736031027,4.8090920302237885,4.244538990692105
M3_E0,2,4,random,7,0.34530396318454576,5.073084667175586,4.468602629380347
M3_E0,2,4,random,8,0.21044975580275715,4.735399086892654,4.019092496010267
M3_E0,2,4,random,9,0.33657023558693405,4.704687055486897,3.6914529894130044
M3_E0,2,4,random,10,0.3086246321218436,5.067226410420891,4.501557815507911
M3_E0,2,4,random,11,0.28055179264271557,4.831525290304988,3.733393960659802
