method_id,method_name,method_family,seed,fold,split_id,n_train,n_val,n_test,topk,random_repeats,runtime_seconds,original_pearson,original_rmse,original_mae,random_pearson_mean,random_pearson_std,top_pearson,delta_pearson_top,bottom_pearson,delta_pearson_bottom,prior_true_top_pearson,delta_pearson_prior_true_top,prior_random_top_pearson,delta_pearson_prior_random_top,delta_pearson_random,gap_pearson_top_vs_random,gap_pearson_top_vs_bottom,gap_pearson_prior_true_vs_random,gap_pearson_prior_true_vs_prior_random,random_rmse_mean,random_rmse_std,top_rmse,delta_rmse_top,bottom_rmse,delta_rmse_bottom,prior_true_top_rmse,delta_rmse_prior_true_top,prior_random_top_rmse,delta_rmse_prior_random_top,delta_rmse_random,gap_rmse_top_vs_random,gap_rmse_top_vs_bottom,gap_rmse_prior_true_vs_random,gap_rmse_prior_true_vs_prior_random,random_mae_mean,random_mae_std,top_mae,delta_mae_top,bottom_mae,delta_mae_bottom,prior_true_top_mae,delta_mae_prior_true_top,prior_random_top_mae,delta_mae_prior_random_top,delta_mae_random,gap_mae_top_vs_random,gap_mae_top_vs_bottom,gap_mae_prior_true_vs_random,gap_mae_prior_true_vs_prior_random
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,2,0,seed02_fold00,279,50,83,10,20,2.2860469818115234,0.2879153309697249,4.641604142464453,3.824812704426981,0.14693957832977156,0.09701877507153732,0.3759697203300291,-0.08805438936030424,0.14448433239787417,0.1434309985718507,0.2668980151389483,0.021017315830776595,0.24759621792876263,0.04031911304096225,0.14097575263995332,-0.22903014200025756,-0.23148538793215495,-0.11995843680917673,-0.019301797210185656,4.841039320723015,0.0020693143729814747,4.833047086372681,0.19144294390822836,4.8416731554460535,0.20006901298160074,4.841795338824265,0.2001911963598122,4.837888346438247,0.19628420397379465,0.19943517825856194,-0.007992234350333582,-0.008626069073372378,0.0007560181012502554,0.003906992386017549,4.030394606931805,0.0031416405083206644,4.018422856518697,0.19361015209171617,4.0323016882972125,0.20748898387023162,4.029957230714276,0.20514452628729485,4.031049778920394,0.20623707449341344,0.20558190250482378,-0.011971750413107607,-0.013878831778515455,-0.00043737621752892863,-0.0010925482061185932
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,2,1,seed02_fold01,279,50,83,10,20,1.9351482391357422,0.3706616822913332,4.502720436347805,3.9794358602008124,0.3429087486386243,0.027691467660934273,0.4119400639928038,-0.04127838170147058,0.33882509296164626,0.03183658932968697,0.4051847737689918,-0.034523091477658585,0.3028233154511316,0.06783836684020161,0.027752933652708922,-0.0690313153541795,-0.07311497103115755,-0.06227602513036751,-0.1023614583178602,5.330816923523688,0.755414838536291,7.05711397376926,2.554393537421455,4.609282688070395,0.10656225172258971,4.788775597068673,0.2860551607208679,5.867638801030262,1.364918364682457,0.8280964871758831,1.726297050245572,2.4478312856988653,-0.5420413264550152,-1.078863203961589,4.541639243538759,0.5724632608645419,5.910148477174134,1.930712616973322,4.002933067022296,0.023497206821483374,4.1662996106752415,0.18686375047442905,4.976029105272739,0.9965932450719261,0.5622033833379465,1.3685092336353755,1.9072154101518386,-0.37533963286351746,-0.8097294945974971
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,2,2,seed02_fold02,280,50,82,10,20,2.3353471755981445,0.3588825932443095,4.966390611999143,4.104667991854597,0.34655179789954677,0.025469458340824754,0.31629368200198904,0.04258891124232045,0.32567048550392946,0.033212107740380026,0.3257827686822861,0.03309982456202337,0.3065453913555693,0.05233720188874019,0.012330795344762724,0.030258115897557725,0.009376803501940423,0.02076902921726065,-0.01923737732671682,5.797369934416486,1.1515823363210649,5.089831385546913,0.12344077354777028,6.44328327533986,1.4768926633407178,6.549520788324844,1.5831301763257013,5.833517549796676,0.8671269377975337,0.8309793224173436,-0.7075385488695733,-1.3534518897929475,0.7521508539083577,0.7160032385281676,4.973326941467091,1.0565933920487744,4.3596758354092575,0.2550078435546608,5.613821568795211,1.509153576940614,5.715737672046479,1.611069680191882,5.120711253086829,1.016043261232232,0.8686589496124943,-0.6136511060578336,-1.2541457333859531,0.7424107305793877,0.5950264189596499
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,2,3,seed02_fold03,280,50,82,10,20,2.239025115966797,0.31856640345341913,4.634404329773628,3.962365243188449,0.31817677778525727,0.011702089264540087,0.30900077655693364,0.00956562689648549,0.3221457027780917,-0.003579299324672547,0.33297116026121504,-0.014404756807795904,0.3083787630164272,0.01018764043699194,0.0003896256681618637,0.009176001228323627,0.013144926221158038,-0.014794382475957768,-0.024592397244787845,4.6984151670828656,0.007806660139465122,4.688744701281709,0.05434037150808102,4.696313368598155,0.061909038824526696,4.702625947403423,0.06822161762979473,4.699920302783577,0.06551597300994949,0.06401083730923762,-0.009670465801156602,-0.007568667316445676,0.004210780320557106,0.0027056446198452377,4.03387579790156,0.012322263957691771,4.022246256852547,0.05988101366409815,4.027070183897409,0.06470494070895949,4.034152777641055,0.07178753445260622,4.0389116964880385,0.07654645329958942,0.07151055471311096,-0.011629541049012815,-0.0048239270448613425,0.00027697973949525334,-0.004758918846983207
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,2,4,seed02_fold04,280,50,82,10,20,2.07674241065979,0.34571920076221796,4.5752710820811835,3.6390167195269094,0.31064659232574277,0.04938935873220299,0.1938738806393171,0.15184532012290086,0.2302199138142754,0.11549928694794256,0.2897861659178481,0.055933034844369844,0.25071261928709954,0.09500658147511842,0.035072608436475194,0.11677271168642567,0.0363460331749583,0.02086042640789465,-0.03907354663074858,4.944005014079185,0.4440625019456189,4.755448520452983,0.18017743837179978,4.8834555524028085,0.308184470321625,4.811740487704615,0.23646940562343133,4.7226133728758555,0.14734229079467198,0.3687339319980012,-0.18855649362620142,-0.1280070319498252,-0.13226452637456987,0.08912711482875935,4.200206294849943,0.5015048461546017,3.7265947289068446,0.0875780093799352,4.270291207075116,0.6312744875482061,4.203689993051088,0.5646732735241788,4.045244348661384,0.4062276291344742,0.5611895753230338,-0.4736115659430986,-0.5436964781682709,0.0034836982011450246,0.15844564438970465
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,3,0,seed03_fold00,279,50,83,10,20,1.9123806953430176,0.44785866586354833,4.583187063990468,3.900760097060849,0.4383309194384245,0.015789140688226923,0.4206658308278932,0.027192835035655116,0.42588652533799565,0.021972140525552686,0.43114474530899416,0.016713920554554174,0.4475144250466738,0.00034424081687450814,0.009527746425123829,0.017665088610531288,0.0052206945101024305,0.007186174129430345,0.016369679737679665,5.271296980826994,0.4410090976892965,4.800834343261711,0.21764727927124294,4.711651792634857,0.1284647286443894,5.284944659417807,0.7017575954273392,5.479596320643742,0.896409256653274,0.6881099168365266,-0.4704626375652836,0.08918255062685354,0.013647678590812617,-0.1946516612259348,4.630655470707271,0.39200732724242077,4.1969854665855015,0.2962253695246524,4.030563650845543,0.12980355378469355,4.613577511934389,0.7128174148735402,4.800149478098592,0.8993893810377429,0.7298953736464222,-0.4336700041217698,0.16642181573995884,-0.017077958772881985,-0.18657196616420268
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,3,1,seed03_fold01,279,50,83,10,20,2.2408533096313477,0.23227693596219226,4.863100036116931,4.100220291539107,0.23335555918612566,0.036861087784659484,0.18081400169582287,0.05146293426636939,0.2526723005388164,-0.020395364576624136,0.19331392937280056,0.0389630065893917,0.19180945028242793,0.040467485679764326,-0.0010786232239334004,0.05254155749030279,0.07185829884299352,0.0400416298133251,-0.001504479090372629,5.843874581604774,1.2228243129655851,5.0227358415804115,0.15963580546348055,4.917659067189316,0.05455903107238491,5.436312810075437,0.573212773958506,6.81797518201574,1.954875145898809,0.9807745454878427,-0.8211387400243622,0.10507677439109564,-0.4075617715293367,-1.381662371940303,4.877770489602287,1.1307921663570444,4.522066648589059,0.42184635704995177,4.3453626995932035,0.2451424080540967,4.1450621038767546,0.044841812337647724,5.938389456171768,1.838169164632661,0.7775501980631798,-0.35570384101322805,0.17670394899585506,-0.7327083857255321,-1.7933273522950133
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,3,2,seed03_fold02,280,50,82,10,20,2.4617857933044434,0.43298282499245067,4.5171761317813734,3.7342682744432376,0.3024844469748495,0.09087703415395419,0.07255218188081639,0.3604306431116343,0.40701316738788806,0.0259696576045626,0.41512107229188466,0.017861752700566003,0.1275778448317538,0.30540498016069684,0.13049837801760117,0.22993226509403314,0.3344609855070717,-0.11263662531703517,-0.28754322746013083,4.951191810617773,0.0025968660346140236,4.9525239590571974,0.435347827275824,4.951480268723753,0.43430413694237924,4.950352586465011,0.43317645468363786,4.952523309022851,0.43534717724147765,0.43401567883639913,0.0013321484394248628,0.0010436903334447578,-0.0008392241527612754,-0.002170722557839788,4.19308390184438,0.0032775546108266226,4.194456756178162,0.460188481734924,4.192915556378062,0.4586472819348244,4.192342621048538,0.45807434660530033,4.194456086372836,0.4601878119295981,0.45881562740114257,0.0013728543337814259,0.0015411998000995908,-0.0007412807958422363,-0.002113465324297792
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,3,3,seed03_fold03,280,50,82,10,20,2.2240402698516846,0.5030250555933765,4.679522101954243,3.8759253111220944,0.49519022589566236,0.018078365966850366,0.44728067379295117,0.05574438180042535,0.5200939014319536,-0.01706884583857704,0.535555043083876,-0.03252998749049951,0.46532025408685945,0.03770480150651706,0.007834829697714152,0.047909552102711195,0.07281322763900239,-0.040364817188213664,-0.07023478899701657,4.9760653359288085,0.24279755547884874,5.200887791120951,0.521365689166708,4.8021434558562115,0.12262135390196871,5.121901604788856,0.4423795028346129,5.084926737908256,0.4054046359540129,0.2965432339745657,0.22482245519214228,0.3987443352647393,0.1458362688600472,0.03697486688060003,4.3672703498636025,0.2984376628761452,3.9996712820173923,0.12374597089529793,4.192702875895616,0.3167775647735218,4.591853610194706,0.7159282990726115,4.564313165805874,0.6883878546837798,0.49134503874150814,-0.3675990678462102,-0.19303159387822388,0.22458326033110332,0.02754044438883163
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,3,4,seed03_fold04,280,50,82,10,20,2.6930410861968994,0.34405019349390975,4.26416461948932,3.6561634301150554,0.32934740581570654,0.030121963062568955,0.3471848036938695,-0.003134610199959753,0.32043875763240814,0.023611435861501606,0.3151193641207205,0.02893082937318925,0.29280588653332756,0.05124430696058219,0.01470278767820321,-0.017837397878162964,-0.02674604606146136,0.014228041694986038,-0.022313477587392938,5.000957762398074,0.5250621026707877,4.916766841069742,0.6526022215804215,4.487159187050932,0.22299456756161185,5.0522006844425995,0.7880360649532792,4.929543480500188,0.6653788610108675,0.7367931429087538,-0.08419092132833228,0.4296076540188096,0.05124292204452541,0.12265720394241164,4.421290720320862,0.5546294321745965,4.455145519996157,0.7989820898811018,4.0015144035635775,0.34535097344852206,4.562361838418116,0.906198408303061,4.453164871777964,0.7970014416629083,0.7651272902058062,0.03385479967529559,0.4536311164325797,0.1410711180972548,0.10919696664015266
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,4,0,seed04_fold00,279,50,83,10,20,2.500136375427246,0.20107297030053992,4.944179809742482,4.221969704454879,0.18948573378677352,0.028099617385819328,0.27040780373552764,-0.06933483343498772,0.1152962260569608,0.08577674424357912,0.10762492899825567,0.09344804130228425,0.18138515242653583,0.019687817874004088,0.011587236513766391,-0.08092206994875412,-0.15511157767856684,0.08186080478851786,0.07376022342828016,6.328384590160317,1.7772489341964257,7.524738336298804,2.580558526556322,4.9259402554951235,-0.01823955424735857,5.317765029136047,0.3735852193935649,5.831063333326247,0.8868835235837649,1.3842047804178348,1.1963537461384872,2.5987980808036806,-1.0106195610242699,-0.5132983041902,5.504441996613028,1.7042747208814935,6.619789949745668,2.397820245290789,4.046642796345134,-0.17532690810974483,3.8747791690053712,-0.34719053544950773,5.193961969582311,0.9719922651274322,1.2824722921581486,1.1153479531326402,2.5731471534005337,-1.6296628276076564,-1.31918280057694
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,4,1,seed04_fold01,279,50,83,10,20,2.2601568698883057,0.28481623049473287,4.623970661236759,3.9189329415221756,0.2739659590167248,0.03593784406678686,0.20684490672681552,0.07797132376791735,0.28076271774873807,0.004053512745994803,0.26909465422838763,0.01572157626634524,0.2579858620001064,0.026830368494626444,0.010850271478008044,0.0671210522899093,0.07391781102192255,0.004871304788337194,-0.011108792228281206,4.9968645749968665,0.4052225875150842,6.516333225012272,1.8923625637755137,4.678307537480025,0.05433687624326655,4.64210243075262,0.01813176951586115,5.018108111631904,0.3941374503951458,0.37289391376010794,1.5194686500154058,1.8380256875322472,-0.3547621442442468,-0.37600568087928465,4.382265215323537,0.3711939375742476,5.68723442703711,1.7683014855149342,4.076757370953543,0.15782442943136754,3.9830935665766836,0.06416062505450792,4.407110016884519,0.48817707536234334,0.46333227380136144,1.3049692117135727,1.6104770560835666,-0.3991716487468535,-0.4240164503078354
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,4,2,seed04_fold02,280,50,82,10,20,3.1662957668304443,0.5335409562313437,4.440562657503274,3.714006312767105,0.5179078168773322,0.025672264181125164,0.4248977530482211,0.1086432031831226,0.515595571004482,0.017945385226861732,0.5138655565377943,0.019675399693549367,0.5180908590380411,0.015450097193302592,0.01563313935401145,0.09301006382911114,0.09069781795626086,0.0040422603395379175,0.004225302500246775,6.7339093113346,2.3354474232673863,6.5170110324254775,2.0764483749222036,6.818111471884751,2.377548814381477,6.233199070807064,1.7926364133037902,5.296016983464813,0.8554543259615395,2.2933466538313256,-0.21689827890912206,-0.30110043945927334,-0.5007102405275354,0.9371820873422507,5.7920212442541175,2.3258705349426694,4.96429925796621,1.2502929451991047,5.919670241339684,2.205663928572579,5.3938417325810635,1.6798354198139585,4.625221133631864,0.9112148208647586,2.0780149314870124,-0.8277219862879077,-0.9553709833734745,-0.398179511673054,0.7686205989491999
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,4,3,seed04_fold03,280,50,82,10,20,2.992257833480835,0.4528614626340029,4.648115663049984,3.889088371961946,0.44025183869379614,0.025401463189653254,0.45647801994106696,-0.003616557307064061,0.4670638871541579,-0.014202424520155021,0.488119693705128,-0.03525823107112508,0.4363616264600879,0.016499836173914983,0.01260962394020676,-0.01622618124727082,0.01058586721309096,-0.04786785501133184,-0.05175806724504006,4.7436686879260614,0.12038497654487448,4.723685146743921,0.07556948369393712,4.705356992025326,0.0572413289753424,4.698491743198491,0.05037608014850736,4.689070526887387,0.04095486383740354,0.09555302487607786,-0.01998354118214074,0.018328154718594725,-0.0451769447275705,0.00942121631110382,4.111358599255619,0.15196023116941224,3.9399812270477264,0.050892855085780564,4.092057681442441,0.20296930948049496,3.941128152595223,0.0520397806332773,4.091943286693087,0.20285491473114092,0.22227022729367363,-0.17137737220789306,-0.1520764543947144,-0.17023044666039633,-0.15081513409786362
M3_E0,Two-Stage Biomarker-Guided KRR (no-prior biomarker),kernel_ridge,4,4,seed04_fold04,280,50,82,10,20,2.4624807834625244,0.386354381833993,4.333945075325059,3.607169867537098,0.37750829634896765,0.030714749943897786,0.31917234975328,0.067182032080713,0.33508466757165706,0.05126971426233595,0.37749900165779027,0.008855380176202743,0.37734514912590345,0.009009232708089565,0.008846085485025357,0.05833594659568764,0.015912317818377042,9.294691177386127e-06,-0.00015385253188682224,4.933703954175376,0.3980995313315921,4.838645321044531,0.504700245719472,4.595280258176966,0.2613351828519068,4.797837350066138,0.4638922747410792,4.615035048350954,0.2810899730258951,0.5997588788503174,-0.0950586331308454,0.2433650628675652,-0.13586660410923823,0.18280230171518408,4.295996884445936,0.38145583133221905,4.284283563507185,0.6771136959700872,4.076797705869617,0.469627838332519,4.225225069699328,0.6180552021622301,4.1162536920747925,0.5090838245376945,0.6888270169088377,-0.011713320938750549,0.20748585763756822,-0.07077181474660765,0.10897137762453557
