target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
fluid_intelligence,0,0,A2_fc_laplacian,matched,retuned_base,329,83,1a5da6a5862e939c,763a1cd3d6d634c5,outputs/iclr/msancr_fluid_verification_smoke/coefficients/A2_fc_laplacian__matched/seed00_fold00.npz,0.1349020697309818,0.08427095425312608,0.1111111111111111,0.5020666621255545,3.939324522877125,3.32961217471417
fluid_intelligence,0,0,A3_msancr,matched,retuned_base,329,83,1a5da6a5862e939c,79668b08f5849a3b,outputs/iclr/msancr_fluid_verification_smoke/coefficients/A3_msancr__matched/seed00_fold00.npz,0.2891119006815401,0.2560194730888049,0.17647058823529413,0.5022012461636285,3.9390984184604045,3.329582299211889
fluid_intelligence,0,0,A4_iso_same_solver,uniform,retuned_base,329,83,1a5da6a5862e939c,c65f6b667fe32338,outputs/iclr/msancr_fluid_verification_smoke/coefficients/A4_iso_same_solver__uniform/seed00_fold00.npz,0.012054686856858218,0.04564499829938315,0.0,0.49628321140307463,3.843738707108962,3.0023618223892043
fluid_intelligence,0,0,A4_modality_ridge,none,retuned_base,329,83,1a5da6a5862e939c,d9a73baa4c8f0a6e,outputs/iclr/msancr_fluid_verification_smoke/coefficients/A4_modality_ridge__none/seed00_fold00.npz,0.13498873882191376,0.08427095425312608,0.1111111111111111,0.5020667556056946,3.9393243309799537,3.329612072655761
