seed,outer_fold,inner_fold,stage,model_id,prior_type,candidate_id,cache_key,lambda_fc,lambda_sc,lambda_l,gamma,lifting,n_inner_train,n_inner_val,inner_train_indices_hash,inner_val_indices_hash,scaler_fc_mean_hash,scaler_sc_mean_hash,pearson,rmse,mae
0,0,1,B,A2_fc_laplacian,matched,93b6fa2c9ad53e3c,matched|g=0|lift=prod,0.001,0.1,0.03,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2871436590878596,12.725162152959413,10.33978212823896
0,0,2,B,A2_fc_laplacian,matched,93b6fa2c9ad53e3c,matched|g=0|lift=prod,0.001,0.1,0.03,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2961354512476748,11.58112821283604,9.521139425543044
0,0,0,B,A2_fc_laplacian,matched,b8376adad189d860,matched|g=0|lift=prod,0.001,0.1,1.0,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.250145641374073,13.423446513771527,10.911534853548742
0,0,1,B,A2_fc_laplacian,matched,b8376adad189d860,matched|g=0|lift=prod,0.001,0.1,1.0,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.26817208009070886,12.829312918292283,10.436267381827923
0,0,2,B,A2_fc_laplacian,matched,b8376adad189d860,matched|g=0|lift=prod,0.001,0.1,1.0,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2931169936494833,11.676109832048793,9.644825593228722
0,0,0,B,A2_fc_laplacian,matched,d30f3973f9e667f2,matched|g=0|lift=prod,0.001,0.1,2.0,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24999544876632204,13.42497098160005,10.912444429058526
0,0,1,B,A2_fc_laplacian,matched,d30f3973f9e667f2,matched|g=0|lift=prod,0.001,0.1,2.0,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2673920575642539,12.834210475114206,10.439603380149595
0,0,2,B,A2_fc_laplacian,matched,d30f3973f9e667f2,matched|g=0|lift=prod,0.001,0.1,2.0,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.29298231096493355,11.680598143551672,9.64978357760541
0,0,0,C,A2_fc_laplacian,matched,1aa18fbb54fdc330,matched|g=0|lift=prod,0.01,0.1,0.03,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.275725912837277,12.825666332408348,10.359984277808985
0,0,1,C,A2_fc_laplacian,matched,1aa18fbb54fdc330,matched|g=0|lift=prod,0.01,0.1,0.03,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.26794082008636616,12.399948516250037,9.991313209197125
0,0,2,C,A2_fc_laplacian,matched,1aa18fbb54fdc330,matched|g=0|lift=prod,0.01,0.1,0.03,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2970525899426899,11.071510145712331,9.205514246244839
0,0,0,C,A2_fc_laplacian,matched,3e5cb4015f39e723,matched|g=0|lift=prod,0.001,0.01,0.03,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.26375355158483516,12.987877328109425,10.441749159889214
0,0,1,C,A2_fc_laplacian,matched,3e5cb4015f39e723,matched|g=0|lift=prod,0.001,0.01,0.03,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2620674284699098,12.498990367709217,10.08007151928059
0,0,2,C,A2_fc_laplacian,matched,3e5cb4015f39e723,matched|g=0|lift=prod,0.001,0.01,0.03,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.29418437492590144,11.207739134801882,9.353520179059608
0,0,0,C,A2_fc_laplacian,matched,8465d0223dd78b78,matched|g=0|lift=prod,0.01,1.0,0.03,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2736585093995407,13.065475995018778,10.682241322605865
0,0,1,C,A2_fc_laplacian,matched,8465d0223dd78b78,matched|g=0|lift=prod,0.01,1.0,0.03,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2910493685002,12.532116387018958,10.178478406253754
0,0,2,C,A2_fc_laplacian,matched,8465d0223dd78b78,matched|g=0|lift=prod,0.01,1.0,0.03,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.29471318288040593,11.357324147570882,9.312247687256807
0,0,0,C,A2_fc_laplacian,matched,884e3f0587f8b7be,matched|g=0|lift=prod,0.001,1.0,0.03,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2464053578382125,13.568079531052849,11.01489102294022
0,0,1,C,A2_fc_laplacian,matched,884e3f0587f8b7be,matched|g=0|lift=prod,0.001,1.0,0.03,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2849249518755578,12.82801801192425,10.436739662104845
0,0,2,C,A2_fc_laplacian,matched,884e3f0587f8b7be,matched|g=0|lift=prod,0.001,1.0,0.03,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.29496283268476353,11.695764083737725,9.579007779154812
0,0,0,C,A2_fc_laplacian,matched,93b6fa2c9ad53e3c,matched|g=0|lift=prod,0.001,0.1,0.03,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2544171813273779,13.381139541107569,10.88629371916049
0,0,1,C,A2_fc_laplacian,matched,93b6fa2c9ad53e3c,matched|g=0|lift=prod,0.001,0.1,0.03,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2871436590878596,12.725162152959413,10.33978212823896
0,0,2,C,A2_fc_laplacian,matched,93b6fa2c9ad53e3c,matched|g=0|lift=prod,0.001,0.1,0.03,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2961354512476748,11.58112821283604,9.521139425543044
0,0,0,C,A2_fc_laplacian,matched,f4beca799a2deffa,matched|g=0|lift=prod,0.01,0.01,0.03,0.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.21061429895166242,12.971562268350077,10.39659009343856
0,0,1,C,A2_fc_laplacian,matched,f4beca799a2deffa,matched|g=0|lift=prod,0.01,0.01,0.03,0.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.16079718092094386,12.648243376751617,9.861231207985192
0,0,2,C,A2_fc_laplacian,matched,f4beca799a2deffa,matched|g=0|lift=prod,0.01,0.01,0.03,0.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2842780355234475,10.78410522362862,8.740942258091412
0,0,0,B,A3_msancr,matched,007c2d2b8fab2ad4,matched|g=0.1|lift=prod,0.001,0.1,1.0,0.1,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2500097018136208,13.440466773253572,10.962166012627439
0,0,1,B,A3_msancr,matched,007c2d2b8fab2ad4,matched|g=0.1|lift=prod,0.001,0.1,1.0,0.1,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.26151844127643215,12.882746360832343,10.462029412760916
0,0,2,B,A3_msancr,matched,007c2d2b8fab2ad4,matched|g=0.1|lift=prod,0.001,0.1,1.0,0.1,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3049724700766724,11.613565342512798,9.556704351549106
0,0,0,B,A3_msancr,matched,08fbe9b67b300c2d,matched|g=1|lift=prod,0.001,0.1,1.0,1.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.21274891888253453,14.134727714906383,11.676706871615604
0,0,1,B,A3_msancr,matched,08fbe9b67b300c2d,matched|g=1|lift=prod,0.001,0.1,1.0,1.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.22821315900569508,13.57373955328443,10.807036005557016
0,0,2,B,A3_msancr,matched,08fbe9b67b300c2d,matched|g=1|lift=prod,0.001,0.1,1.0,1.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3151664621133181,11.840071790563435,9.499421012524012
0,0,0,B,A3_msancr,matched,0ace3cd337e31b0e,matched|g=0.25|lift=prod,0.001,0.1,1.0,0.25,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24826230510816077,13.493771089628854,11.056761101296617
0,0,1,B,A3_msancr,matched,0ace3cd337e31b0e,matched|g=0.25|lift=prod,0.001,0.1,1.0,0.25,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2519571443451819,12.980747631805182,10.497983579220161
0,0,2,B,A3_msancr,matched,0ace3cd337e31b0e,matched|g=0.25|lift=prod,0.001,0.1,1.0,0.25,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.31707133504637913,11.57379789026182,9.453405814068434
0,0,0,B,A3_msancr,matched,0d1cefdfde08dc80,matched|g=0.25|lift=mean,0.001,0.1,2.0,0.25,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2506147581536888,13.46876213756165,10.961811150274094
0,0,1,B,A3_msancr,matched,0d1cefdfde08dc80,matched|g=0.25|lift=mean,0.001,0.1,2.0,0.25,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.25754488946795734,12.91643665405693,10.49984626905137
0,0,2,B,A3_msancr,matched,0d1cefdfde08dc80,matched|g=0.25|lift=mean,0.001,0.1,2.0,0.25,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3018545157569323,11.63842702389233,9.588068788377734
0,0,0,B,A3_msancr,matched,151f383afca0c3c4,matched|g=0.5|lift=prod,0.001,0.1,2.0,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24025102951055272,13.655101208240843,11.227928689253384
0,0,1,B,A3_msancr,matched,151f383afca0c3c4,matched|g=0.5|lift=prod,0.001,0.1,2.0,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.238745705135043,13.176303188609454,10.55385094526009
0,0,2,B,A3_msancr,matched,151f383afca0c3c4,matched|g=0.5|lift=prod,0.001,0.1,2.0,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3252551323874561,11.605541673185707,9.387232607524457
0,0,0,B,A3_msancr,matched,18db647aa63cf870,matched|g=0.25|lift=prod,0.001,0.1,0.5,0.25,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24832040142915415,13.492908991377517,11.0564567967197
0,0,1,B,A3_msancr,matched,18db647aa63cf870,matched|g=0.25|lift=prod,0.001,0.1,0.5,0.25,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2532236661297662,12.972690163348185,10.492059605300042
0,0,2,B,A3_msancr,matched,18db647aa63cf870,matched|g=0.25|lift=prod,0.001,0.1,0.5,0.25,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.31723120307235486,11.567102586300742,9.446364512272545
0,0,0,B,A3_msancr,matched,1a82ca70ca324d44,matched|g=0.1|lift=mean,0.001,0.1,0.1,0.1,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.25220617053147004,13.421040806947142,10.922147401286624
0,0,1,B,A3_msancr,matched,1a82ca70ca324d44,matched|g=0.1|lift=mean,0.001,0.1,0.1,0.1,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2736472532232932,12.805954891892876,10.417851034787304
0,0,2,B,A3_msancr,matched,1a82ca70ca324d44,matched|g=0.1|lift=mean,0.001,0.1,0.1,0.1,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2989423806604973,11.601595996868674,9.559121115427683
0,0,0,B,A3_msancr,matched,1aadcfc456b8fee3,matched|g=1|lift=prod,0.001,0.1,2.0,1.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.21277982558626163,14.134439319600899,11.676780141193744
0,0,1,B,A3_msancr,matched,1aadcfc456b8fee3,matched|g=1|lift=prod,0.001,0.1,2.0,1.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.228121315124435,13.574305277144544,10.80802171695586
0,0,2,B,A3_msancr,matched,1aadcfc456b8fee3,matched|g=1|lift=prod,0.001,0.1,2.0,1.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.315180432186267,11.840261489001996,9.499506886129728
0,0,0,B,A3_msancr,matched,1ac0539ea6256b2a,matched|g=0.1|lift=prod,0.001,0.1,2.0,0.1,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2499076562340271,13.441571189274091,10.96271168501028
0,0,1,B,A3_msancr,matched,1ac0539ea6256b2a,matched|g=0.1|lift=prod,0.001,0.1,2.0,0.1,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.26075903260466415,12.887561856270477,10.46498523597116
0,0,2,B,A3_msancr,matched,1ac0539ea6256b2a,matched|g=0.1|lift=prod,0.001,0.1,2.0,0.1,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.30485390002587354,11.617823792444534,9.56133303385128
0,0,0,B,A3_msancr,matched,1ad46f1dde5164fa,matched|g=2|lift=mean,0.001,0.1,0.5,2.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.23476148386550158,14.222370310399413,11.520023602514685
0,0,1,B,A3_msancr,matched,1ad46f1dde5164fa,matched|g=2|lift=mean,0.001,0.1,0.5,2.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2100081716170888,13.664669793532171,10.959563735118401
0,0,2,B,A3_msancr,matched,1ad46f1dde5164fa,matched|g=2|lift=mean,0.001,0.1,0.5,2.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2863063335483672,12.140707014384946,9.713448109964347
0,0,0,B,A3_msancr,matched,1eb5da0788cfadc0,matched|g=0.5|lift=prod,0.001,0.1,0.5,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24010869763436882,13.656053101079845,11.22803995953673
0,0,1,B,A3_msancr,matched,1eb5da0788cfadc0,matched|g=0.5|lift=prod,0.001,0.1,0.5,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.24005530838077643,13.16758536628796,10.544932484411698
0,0,2,B,A3_msancr,matched,1eb5da0788cfadc0,matched|g=0.5|lift=prod,0.001,0.1,0.5,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.32534825018805724,11.599413489585896,9.380611781505614
0,0,0,B,A3_msancr,matched,29feca5e0e1ba65a,matched|g=0.25|lift=mean,0.001,0.1,0.03,0.25,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2538286665592409,13.433084707712323,10.944484725475027
0,0,1,B,A3_msancr,matched,29feca5e0e1ba65a,matched|g=0.25|lift=mean,0.001,0.1,0.03,0.25,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.27819772776287566,12.80549375970035,10.398893918424633
0,0,2,B,A3_msancr,matched,29feca5e0e1ba65a,matched|g=0.25|lift=mean,0.001,0.1,0.03,0.25,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3047879550797725,11.538431958111726,9.459877546270398
0,0,0,B,A3_msancr,matched,2e5d89ca6d520259,matched|g=2|lift=prod,0.001,0.1,0.03,2.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.18855650184413786,14.855573134328031,12.107275806630598
0,0,1,B,A3_msancr,matched,2e5d89ca6d520259,matched|g=2|lift=prod,0.001,0.1,0.03,2.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.22933984756616793,14.259152446229413,11.390702428292176
0,0,2,B,A3_msancr,matched,2e5d89ca6d520259,matched|g=2|lift=prod,0.001,0.1,0.03,2.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2842744767556201,12.609078898902494,10.242530692169183
0,0,0,B,A3_msancr,matched,2ed6f8b6adc699e3,matched|g=0.5|lift=mean,0.001,0.1,0.03,0.5,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2520769556508935,13.506487327571495,11.007379992317716
0,0,1,B,A3_msancr,matched,2ed6f8b6adc699e3,matched|g=0.5|lift=mean,0.001,0.1,0.03,0.5,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2695926995888621,12.895759391768093,10.443786970648945
0,0,2,B,A3_msancr,matched,2ed6f8b6adc699e3,matched|g=0.5|lift=mean,0.001,0.1,0.03,0.5,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3081683373161016,11.547669657643452,9.424029663040587
0,0,0,B,A3_msancr,matched,2fca22aa6cedf28f,matched|g=0.5|lift=prod,0.001,0.1,5.0,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24028128710578361,13.654897006132698,11.227904654750018
0,0,1,B,A3_msancr,matched,2fca22aa6cedf28f,matched|g=0.5|lift=prod,0.001,0.1,5.0,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2384688701227669,13.178185086311538,10.555715237874367
0,0,2,B,A3_msancr,matched,2fca22aa6cedf28f,matched|g=0.5|lift=prod,0.001,0.1,5.0,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3252341629282969,11.606863424064413,9.388643994970765
0,0,0,B,A3_msancr,matched,2feab704f0b595ec,matched|g=0.25|lift=mean,0.001,0.1,0.5,0.25,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2509137554516045,13.46540326437632,10.960061041395106
0,0,1,B,A3_msancr,matched,2feab704f0b595ec,matched|g=0.25|lift=mean,0.001,0.1,0.5,0.25,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.25977336096723636,12.902538398219951,10.490784166291553
0,0,2,B,A3_msancr,matched,2feab704f0b595ec,matched|g=0.25|lift=mean,0.001,0.1,0.5,0.25,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.30221530892620807,11.626012608319977,9.574455780514988
0,0,0,B,A3_msancr,matched,3636c9ccb7cbc3da,matched|g=0.5|lift=prod,0.001,0.1,0.1,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.23954276625376134,13.659636380924999,11.22841985738362
0,0,1,B,A3_msancr,matched,3636c9ccb7cbc3da,matched|g=0.5|lift=prod,0.001,0.1,0.1,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.24545840369357114,13.134764019102269,10.509354567346579
0,0,2,B,A3_msancr,matched,3636c9ccb7cbc3da,matched|g=0.5|lift=prod,0.001,0.1,0.1,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3256152740484683,11.576473419205588,9.354447317951156
0,0,0,B,A3_msancr,matched,3acbfa1e68db9e10,matched|g=1|lift=mean,0.001,0.1,0.1,1.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24637118188388563,13.715910258853905,11.162428456252028
0,0,1,B,A3_msancr,matched,3acbfa1e68db9e10,matched|g=1|lift=mean,0.001,0.1,0.1,1.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.24159835171096705,13.162948398051812,10.603202358107383
0,0,2,B,A3_msancr,matched,3acbfa1e68db9e10,matched|g=1|lift=mean,0.001,0.1,0.1,1.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3046764360341355,11.71582422545892,9.49340945529488
0,0,0,B,A3_msancr,matched,42fc3272587f8028,matched|g=0.5|lift=prod,0.001,0.1,1.0,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.24020196758879148,13.655430994043549,11.227967404542643
0,0,1,B,A3_msancr,matched,42fc3272587f8028,matched|g=0.5|lift=prod,0.001,0.1,1.0,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.23919568837700692,13.173273394463667,10.550805158434954
0,0,2,B,A3_msancr,matched,42fc3272587f8028,matched|g=0.5|lift=prod,0.001,0.1,1.0,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3252882714071471,11.603412652205128,9.384947086934918
0,0,0,B,A3_msancr,matched,4808152e6bc4799b,matched|g=0.1|lift=mean,0.001,0.1,0.03,0.1,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2543497578488066,13.399121589563922,10.91001985824948
0,0,1,B,A3_msancr,matched,4808152e6bc4799b,matched|g=0.1|lift=mean,0.001,0.1,0.03,0.1,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.28351065370531814,12.756079686957301,10.363419938159701
0,0,2,B,A3_msancr,matched,4808152e6bc4799b,matched|g=0.1|lift=mean,0.001,0.1,0.03,0.1,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.300351492851642,11.55700920903129,9.495659046834154
0,0,0,B,A3_msancr,matched,4815653afeb66438,matched|g=1|lift=mean,0.001,0.1,5.0,1.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2464354347409098,13.718745209495896,11.164930916748265
0,0,1,B,A3_msancr,matched,4815653afeb66438,matched|g=1|lift=mean,0.001,0.1,5.0,1.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.23346133864426072,13.21283455700877,10.646637661970257
0,0,2,B,A3_msancr,matched,4815653afeb66438,matched|g=1|lift=mean,0.001,0.1,5.0,1.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.30375143208733757,11.755003822192254,9.535181126963762
