target,seed,fold,model_id,prior_type,lambda_fc,lambda_sc,lambda_l,gamma,lifting,selected_hyperparameter_hash,mean_inner_pearson,mean_inner_rmse,mean_inner_mae,selection_metric,pearson_tie_tolerance
working_memory,1,1,A2_fc_laplacian,matched,1.0,1.0,0.03,0.0,prod,51f31676134369d3,0.2986262192486466,10.884948444982237,8.831521281972238,pearson,0.002
working_memory,1,1,A3_msancr,matched,1.0,1.0,0.1,0.5,prod,dfcd8132f5901466,0.3198890736779982,10.794667332307645,8.797580592274374,pearson,0.002
working_memory,1,1,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.29884606440238864,10.884246120823226,8.830821745624025,pearson,0.002
working_memory,1,1,A4_modality_ridge,none,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.29884606440238864,10.884246120823226,8.830821745624025,pearson,0.002
working_memory,1,2,A2_fc_laplacian,matched,0.1,1.0,1.0,0.0,prod,331fd09576665913,0.27497250444631777,11.180808407847358,8.975972396253875,pearson,0.002
working_memory,1,2,A3_msancr,matched,0.1,1.0,1.0,0.5,mean,977017089204073d,0.28200100404909095,11.146717613903297,8.930034638236355,pearson,0.002
working_memory,1,2,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.24071890241401772,11.35767011893654,9.007134773184964,pearson,0.002
working_memory,1,2,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.2663402682561193,11.263568829955164,9.057826256994245,pearson,0.002
working_memory,1,3,A2_fc_laplacian,matched,0.1,1.0,0.5,0.0,prod,314e5f999a0e44bb,0.3509869056190585,10.66710001936391,8.826175125098752,pearson,0.002
working_memory,1,3,A3_msancr,matched,0.1,1.0,0.5,1.0,mean,55fb694ff760fd97,0.36291257026284224,10.68771511574773,8.776190480181759,pearson,0.002
working_memory,1,3,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.30912373167427515,10.888450983446338,8.914585752404685,pearson,0.002
working_memory,1,3,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.3518657465171519,10.689278518570633,8.840897966650711,pearson,0.002
working_memory,1,4,A2_fc_laplacian,matched,0.1,1.0,1.0,0.0,prod,331fd09576665913,0.2725618120213345,11.422614916494306,9.460062048349945,pearson,0.002
working_memory,1,4,A3_msancr,matched,0.1,1.0,1.0,0.5,mean,977017089204073d,0.2830153521793288,11.410766371133406,9.391939968800362,pearson,0.002
working_memory,1,4,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.2510506300332455,11.24995477908371,9.348752645395072,pearson,0.002
working_memory,1,4,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.2743594664455861,11.467095485384098,9.47053404742698,pearson,0.002
working_memory,2,0,A2_fc_laplacian,matched,0.01,0.1,0.03,0.0,prod,d2b651883bdf1efa,0.305032419337357,11.293381436949062,9.26635363894219,pearson,0.002
working_memory,2,0,A3_msancr,matched,0.01,0.1,0.03,0.25,mean,025bdee7774c0424,0.3080545024103382,11.284321701894862,9.22641524978827,pearson,0.002
working_memory,2,0,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.28076640738144465,10.964678477893026,8.972270046054911,pearson,0.002
working_memory,2,0,A4_modality_ridge,none,0.01,0.1,0.0,0.0,prod,c44c4f59927e2960,0.30776527568874174,11.294839061347348,9.258141529837332,pearson,0.002
working_memory,2,1,A2_fc_laplacian,matched,0.1,1.0,0.5,0.0,prod,314e5f999a0e44bb,0.19807178603874417,11.712245620796757,9.536387263948551,pearson,0.002
working_memory,2,1,A3_msancr,matched,0.1,1.0,0.5,1.0,mean,55fb694ff760fd97,0.20906928808434286,11.808774490758461,9.53106462749495,pearson,0.002
working_memory,2,1,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.1821456785771746,11.75056003081307,9.550385925837007,pearson,0.002
working_memory,2,1,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.19879941099842888,11.733502744313533,9.522437101219216,pearson,0.002
working_memory,2,2,A2_fc_laplacian,matched,0.1,10.0,0.1,0.0,prod,d78e2b2676405f70,0.2614882273706465,11.475987832201133,9.206820815056467,pearson,0.002
working_memory,2,2,A3_msancr,matched,0.1,10.0,1.0,0.5,prod,da9e03b7552cd21e,0.2909013522644662,11.413817726589686,9.04888657561325,pearson,0.002
working_memory,2,2,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.22002344153912987,11.367490882622617,9.316847480247427,pearson,0.002
working_memory,2,2,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.2634352381866053,11.496168064797203,9.220800607616054,pearson,0.002
working_memory,2,3,A2_fc_laplacian,matched,0.01,10.0,1.0,0.0,prod,0c9cf3b8148d7e64,0.3113466682089168,11.492082705905306,9.210528481364372,pearson,0.002
working_memory,2,3,A3_msancr,matched,0.01,10.0,1.0,0.1,prod,74a2e0a48e06c9df,0.31344684444516774,11.492512820702947,9.194526905924908,pearson,0.002
working_memory,2,3,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.19533866490273244,11.617625139522113,9.304853560127091,pearson,0.002
working_memory,2,3,A4_modality_ridge,none,0.01,1.0,0.0,0.0,prod,e94e3226c41a6180,0.31040483584821693,11.546538456845012,9.342229621274454,pearson,0.002
working_memory,2,4,A2_fc_laplacian,matched,0.1,1.0,0.1,0.0,prod,60384e39417b2449,0.24626659894030123,11.71040399450598,9.450356258531013,pearson,0.002
working_memory,2,4,A3_msancr,matched,0.1,1.0,0.5,0.5,prod,a893a27bbbe1f511,0.2726502502245358,11.629594626553635,9.360219218113356,pearson,0.002
working_memory,2,4,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.2230843962268159,11.409399591439621,9.32419792560574,pearson,0.002
working_memory,2,4,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.24658734154123474,11.731703784800166,9.441377834042052,pearson,0.002
working_memory,3,0,A2_fc_laplacian,matched,0.1,10.0,0.1,0.0,prod,d78e2b2676405f70,0.26744925553199256,11.700601136626474,9.347027231473746,pearson,0.002
working_memory,3,0,A3_msancr,matched,0.1,10.0,0.1,0.5,mean,c8c13e7d9c4f9f47,0.27978322620128604,11.682161846920351,9.318382907981016,pearson,0.002
working_memory,3,0,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.19452948150434377,11.627998170143245,9.503057454505752,pearson,0.002
working_memory,3,0,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.26923912069417616,11.727968527424144,9.362706065797894,pearson,0.002
working_memory,3,1,A2_fc_laplacian,matched,0.1,10.0,0.03,0.0,prod,1e147b58269cfcf9,0.2711841529708274,10.987752326180404,8.864916333718348,pearson,0.002
working_memory,3,1,A3_msancr,matched,0.1,1.0,0.03,0.5,mean,828f5bed79a64921,0.27805121143683076,10.938929584601468,8.853347746711767,pearson,0.002
working_memory,3,1,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.21597002817787472,10.925828421428738,8.84102403020052,pearson,0.002
working_memory,3,1,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.27375307093249085,10.98061687003729,8.867718340085448,pearson,0.002
working_memory,3,2,A2_fc_laplacian,matched,0.1,1.0,0.1,0.0,prod,60384e39417b2449,0.2900941572659623,11.181544217596546,9.22970097798283,pearson,0.002
working_memory,3,2,A3_msancr,matched,0.1,1.0,0.1,1.0,mean,9451140ae06ac8d5,0.3044800850308825,11.23416247977591,9.182720072400336,pearson,0.002
working_memory,3,2,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.2754472409547047,11.215876865988072,9.288905569312574,pearson,0.002
working_memory,3,2,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.29288517758882965,11.187260173890332,9.220702819229667,pearson,0.002
working_memory,3,3,A2_fc_laplacian,matched,1.0,10.0,0.03,0.0,prod,9902906f74d11c9d,0.19095364306134457,11.145985285263967,9.107073387768965,pearson,0.002
working_memory,3,3,A3_msancr,matched,1.0,10.0,2.0,0.5,prod,90e09dadde0d4a55,0.22430654111588186,11.07139036885838,9.035265901728577,pearson,0.002
working_memory,3,3,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.16593354234484162,11.23673069390569,9.19036793191597,pearson,0.002
working_memory,3,3,A4_modality_ridge,none,1.0,10.0,0.0,0.0,prod,2910bb8c65053494,0.19109555596535333,11.145863792571262,9.106952040566236,pearson,0.002
working_memory,3,4,A2_fc_laplacian,matched,100.0,10.0,0.03,0.0,prod,30de6306249024c7,0.22782888261858694,11.442220676426691,9.413124716546,pearson,0.002
working_memory,3,4,A3_msancr,matched,100.0,10.0,0.03,0.25,prod,cbd191467a0501e0,0.22771101890812762,11.435044200296796,9.410313479523667,pearson,0.002
working_memory,3,4,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.2172553662349277,11.325469741682676,9.34141972808306,pearson,0.002
working_memory,3,4,A4_modality_ridge,none,100.0,10.0,0.0,0.0,prod,1ebab70fa4cbe7ce,0.22782895764590028,11.442220316105661,9.413124427488542,pearson,0.002
working_memory,4,0,A2_fc_laplacian,matched,0.01,1.0,0.1,0.0,prod,6bba190126582dc2,0.3557628649233337,11.523163746716067,9.288791764495636,pearson,0.002
working_memory,4,0,A3_msancr,matched,0.01,1.0,0.1,0.1,mean,92170dd4d1707fa7,0.3553518665623277,11.530584350452871,9.293729946929643,pearson,0.002
working_memory,4,0,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.27269837400561575,11.121904222925254,9.0977336264298,pearson,0.002
working_memory,4,0,A4_modality_ridge,none,0.01,1.0,0.0,0.0,prod,e94e3226c41a6180,0.34495412661021274,11.635266503945035,9.404922867582323,pearson,0.002
working_memory,4,1,A2_fc_laplacian,matched,0.1,1.0,0.5,0.0,prod,314e5f999a0e44bb,0.3061267615921706,11.068343866017779,9.035449796223627,pearson,0.002
working_memory,4,1,A3_msancr,matched,0.1,1.0,0.5,0.5,mean,08f36c88c7bbe2b6,0.3141933448374037,11.047778437097152,8.979035421648582,pearson,0.002
working_memory,4,1,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.27049582820527496,11.0499538130263,8.988098081165182,pearson,0.002
working_memory,4,1,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.3080088038126312,11.093135387292923,9.030791523724476,pearson,0.002
working_memory,4,2,A2_fc_laplacian,matched,1.0,10.0,0.03,0.0,prod,9902906f74d11c9d,0.24786273128981892,11.22725625870539,9.139140328991289,pearson,0.002
working_memory,4,2,A3_msancr,matched,1.0,1.0,0.5,0.5,prod,20d04e957d51092c,0.2769752685110735,11.13859209310251,9.022580377432137,pearson,0.002
working_memory,4,2,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.24530696535868443,11.232690392262247,9.105162234861146,pearson,0.002
working_memory,4,2,A4_modality_ridge,none,1.0,10.0,0.0,0.0,prod,2910bb8c65053494,0.2481191490221578,11.22647736101487,9.138328382043206,pearson,0.002
working_memory,4,3,A2_fc_laplacian,matched,0.1,10.0,0.1,0.0,prod,d78e2b2676405f70,0.23799130992684128,11.328019078429966,9.135735479902479,pearson,0.002
working_memory,4,3,A3_msancr,matched,0.1,10.0,0.1,1.0,mean,739e9705164c8624,0.26279767266623694,11.341733038741227,9.055639252418066,pearson,0.002
working_memory,4,3,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.19261506694517697,11.06471930125828,8.987717468421474,pearson,0.002
working_memory,4,3,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.24057754525811548,11.33855461071729,9.153188396175151,pearson,0.002
working_memory,4,4,A2_fc_laplacian,matched,0.1,1.0,1.0,0.0,prod,331fd09576665913,0.2464691545616966,11.577771064290536,9.365691519290065,pearson,0.002
working_memory,4,4,A3_msancr,matched,1.0,10.0,2.0,1.0,mean,74e6e0f868ce79e7,0.26980432006679717,11.070328069907637,9.015479192215482,pearson,0.002
working_memory,4,4,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.23071646787466307,11.178001954766335,9.14127580527969,pearson,0.002
working_memory,4,4,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.24267631290533717,11.66763621093414,9.407071169545569,pearson,0.002
working_memory,5,0,A2_fc_laplacian,matched,0.1,10.0,1.0,0.0,prod,9d3a1f29328a08e9,0.2732524603913064,11.304950968151,9.269949778016908,pearson,0.002
working_memory,5,0,A3_msancr,matched,0.1,10.0,1.0,1.0,mean,20bfb209414bc918,0.28990661156937286,11.300204292599389,9.242169126342162,pearson,0.002
working_memory,5,0,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.20825237733056715,11.464567319339572,9.332027478892691,pearson,0.002
working_memory,5,0,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.27007776721071575,11.370240658105592,9.295797060789846,pearson,0.002
working_memory,5,1,A2_fc_laplacian,matched,0.1,10.0,0.03,0.0,prod,1e147b58269cfcf9,0.2726472710901266,11.190254984832523,9.135017289494746,pearson,0.002
working_memory,5,1,A3_msancr,matched,1.0,100.0,0.1,1.0,mean,2c2fc86f8acc4955,0.2954893631743405,10.869568114186812,8.847613191900885,pearson,0.002
working_memory,5,1,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.22354058416656217,11.079154580959626,8.996728666166875,pearson,0.002
working_memory,5,1,A4_modality_ridge,none,1.0,10.0,0.0,0.0,prod,2910bb8c65053494,0.2705703393794558,10.974888099700761,8.932690591904288,pearson,0.002
working_memory,5,2,A2_fc_laplacian,matched,0.1,1.0,0.1,0.0,prod,60384e39417b2449,0.32970392090322703,11.203759720452213,9.225711814838796,pearson,0.002
working_memory,5,2,A3_msancr,matched,0.1,1.0,0.5,0.5,mean,08f36c88c7bbe2b6,0.3426362514125545,11.124162466675765,9.121070207288177,pearson,0.002
working_memory,5,2,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.31670944443295124,11.195626227364762,9.188303209735999,pearson,0.002
working_memory,5,2,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.3297738080156149,11.231487381262104,9.235503117713591,pearson,0.002
working_memory,5,3,A2_fc_laplacian,matched,0.1,1.0,0.1,0.0,prod,60384e39417b2449,0.2815894322456684,11.190933967713974,9.139732091778132,pearson,0.002
working_memory,5,3,A3_msancr,matched,1.0,10.0,0.5,1.0,mean,3e40644f6f1148ce,0.31657836564191855,10.873148346761242,8.777150830433749,pearson,0.002
working_memory,5,3,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.2572124960374238,11.069429987194454,9.05897770758589,pearson,0.002
working_memory,5,3,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.2828036194161154,11.210156327411951,9.159707728058173,pearson,0.002
working_memory,5,4,A2_fc_laplacian,matched,0.01,1.0,2.0,0.0,prod,8d1b79d753c015de,0.22535960703499747,12.178204579065769,9.82788505398055,pearson,0.002
working_memory,5,4,A3_msancr,matched,0.1,10.0,5.0,0.5,prod,4453d5cdcd8490c8,0.2529506571089204,11.568781023319309,9.305273747542081,pearson,0.002
working_memory,5,4,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.1863071793278288,11.395488370605754,9.231824839140112,pearson,0.002
working_memory,5,4,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.21084329852273975,11.716510960028025,9.50572216591576,pearson,0.002
working_memory,6,0,A2_fc_laplacian,matched,1.0,1.0,0.03,0.0,prod,51f31676134369d3,0.27388359884944696,10.890392062730363,8.890192006783208,pearson,0.002
working_memory,6,0,A3_msancr,matched,1.0,1.0,1.0,1.0,mean,251b27fbacf95d2e,0.28956498944228176,10.840804599458814,8.8587650161153,pearson,0.002
working_memory,6,0,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.27393969392475137,10.890250043804661,8.89006962723351,pearson,0.002
working_memory,6,0,A4_modality_ridge,none,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.27393969392475137,10.890250043804661,8.89006962723351,pearson,0.002
working_memory,6,1,A2_fc_laplacian,matched,0.01,10.0,0.5,0.0,prod,b4ca70edddaeb0a2,0.21687979936902665,12.818899654645127,10.312332773107746,pearson,0.002
working_memory,6,1,A3_msancr,matched,0.01,10.0,1.0,0.5,mean,116de40abfd8821d,0.2233224815048883,12.912104958513993,10.37800192789458,pearson,0.002
working_memory,6,1,A4_iso_same_solver,uniform,10.0,10.0,0.0,0.0,prod,55ec9fcfbaf1e340,0.15507352186456191,11.612757064917938,9.50434500084718,pearson,0.002
working_memory,6,1,A4_modality_ridge,none,0.01,10.0,0.0,0.0,prod,6c1fa9d3cea554b0,0.2085092149870714,12.907624643273188,10.38038024764283,pearson,0.002
working_memory,6,2,A2_fc_laplacian,matched,0.1,0.1,0.1,0.0,prod,140031a8733bbbbe,0.3038460814419806,10.940717366231562,8.900692098408292,pearson,0.002
working_memory,6,2,A3_msancr,matched,0.1,0.1,1.0,1.0,mean,ebff06345c98de3e,0.3141309713868267,10.933317647172947,8.8344941273496,pearson,0.002
working_memory,6,2,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.30393349934125474,10.950275106720474,8.906245809522016,pearson,0.002
working_memory,6,2,A4_modality_ridge,none,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.30393349934125474,10.950275106720474,8.906245809522016,pearson,0.002
working_memory,6,3,A2_fc_laplacian,matched,0.1,100.0,0.5,0.0,prod,af0972da106a46f1,0.2905477299222806,11.447062002264387,9.487953075331903,pearson,0.002
working_memory,6,3,A3_msancr,matched,0.1,10.0,1.0,0.5,mean,b921f31ebf0fc89e,0.29647785352447786,11.428365740988697,9.416747258025548,pearson,0.002
working_memory,6,3,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.20937828790383617,11.466015167809397,9.55509193424604,pearson,0.002
working_memory,6,3,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.2864392682006614,11.513769203817413,9.500302649259238,pearson,0.002
working_memory,6,4,A2_fc_laplacian,matched,1.0,1.0,2.0,0.0,prod,97f3057a1a2b2df9,0.15865891153785702,11.042372556406116,8.927856166135983,pearson,0.002
working_memory,6,4,A3_msancr,matched,1.0,1.0,2.0,1.0,mean,7dc25f4d0efeb6d7,0.1737755995723637,11.019929020438317,8.928476055847904,pearson,0.002
working_memory,6,4,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.157782314307237,11.050020986632697,8.927260842441584,pearson,0.002
working_memory,6,4,A4_modality_ridge,none,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.157782314307237,11.050020986632697,8.927260842441584,pearson,0.002
working_memory,7,0,A2_fc_laplacian,matched,1.0,100.0,0.03,0.0,prod,137fe635463942c7,0.29594817188156564,10.859046829304633,8.903648875792479,pearson,0.002
working_memory,7,0,A3_msancr,matched,1.0,100.0,0.5,1.0,mean,1a82a031d31182de,0.3153275692535988,10.77729605735878,8.863096540225019,pearson,0.002
working_memory,7,0,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.23405252868309656,11.073665831490791,9.156459471462819,pearson,0.002
working_memory,7,0,A4_modality_ridge,none,1.0,100.0,0.0,0.0,prod,b2f4abb37e0bbf25,0.29610085040186607,10.858231117440312,8.902593469271237,pearson,0.002
working_memory,7,1,A2_fc_laplacian,matched,0.01,0.1,0.03,0.0,prod,d2b651883bdf1efa,0.3146598143421793,11.66171629301118,9.205125493852158,pearson,0.002
working_memory,7,1,A3_msancr,matched,0.01,0.1,0.03,0.1,mean,c1770963cb594ee2,0.3140297697985308,11.668163792825235,9.205120267341934,pearson,0.002
working_memory,7,1,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.30480328388898953,11.268627989148342,9.117577849235618,pearson,0.002
working_memory,7,1,A4_modality_ridge,none,0.01,0.1,0.0,0.0,prod,c44c4f59927e2960,0.3132869824868871,11.695814831986828,9.24422584818015,pearson,0.002
working_memory,7,2,A2_fc_laplacian,matched,0.1,1.0,0.1,0.0,prod,60384e39417b2449,0.2879114320502468,11.139415254846563,9.064487122755644,pearson,0.002
working_memory,7,2,A3_msancr,matched,0.1,10.0,0.03,0.5,prod,29429b29e8812ad7,0.31465578132265826,11.210911875761253,9.05104971273309,pearson,0.002
working_memory,7,2,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.26437359284998974,11.016417193244203,8.914632503371072,pearson,0.002
working_memory,7,2,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.2898517766379994,11.147158213992482,9.059712973912921,pearson,0.002
working_memory,7,3,A2_fc_laplacian,matched,100.0,1.0,0.03,0.0,prod,763a1cd3d6d634c5,0.16504222614304678,11.275622222546025,9.189285594732882,pearson,0.002
working_memory,7,3,A3_msancr,matched,100.0,1.0,5.0,2.0,prod,59fb0cddf1770a62,0.20005215387222317,11.545737375836412,9.218680161938217,pearson,0.002
working_memory,7,3,A4_iso_same_solver,uniform,0.01,0.01,0.0,0.0,prod,b2dc5dcbabcda78f,0.13421372719324698,12.152570182828851,9.710776278694818,pearson,0.002
working_memory,7,3,A4_modality_ridge,none,100.0,1.0,0.0,0.0,prod,d9a73baa4c8f0a6e,0.16504225585659701,11.275622107652808,9.189285542033572,pearson,0.002
working_memory,7,4,A2_fc_laplacian,matched,0.01,0.1,0.03,0.0,prod,d2b651883bdf1efa,0.3219162885626549,11.369648002412896,9.083994852318028,pearson,0.002
working_memory,7,4,A3_msancr,matched,0.01,0.1,0.03,0.5,mean,a02a359bd63aa3b0,0.3298145243851976,11.345604700568964,9.033812320285712,pearson,0.002
working_memory,7,4,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.27639715778550206,11.293741752315134,8.933640675314786,pearson,0.002
working_memory,7,4,A4_modality_ridge,none,0.01,0.1,0.0,0.0,prod,c44c4f59927e2960,0.3200053646312219,11.409348497961005,9.122437380232041,pearson,0.002
working_memory,8,0,A2_fc_laplacian,matched,1.0,1.0,0.03,0.0,prod,51f31676134369d3,0.2906521934146378,10.936507101263208,8.949676454692844,pearson,0.002
