target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_from_prior,selected_hyperparameter_hash,coefficient_artifact,lambda_fc,lambda_sc,lambda_l,gamma,lifting,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,0,3,A3_msancr,shuffled,fixed_prior_swap,330,82,1a527e0271dad131,matched,4093179c6c4d5fbb,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed00_fold03.npz,0.1,1.0,5.0,0.5,mean,0.033210730706325936,0.0007116713833725851,0.0,0.3902276312640369,10.559398040919016,9.160829280011031
working_memory,0,3,A3_msancr,unrelated,fixed_prior_swap,330,82,1a527e0271dad131,matched,4093179c6c4d5fbb,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed00_fold03.npz,0.1,1.0,5.0,0.5,mean,-0.1966300251949844,0.22352636433647258,0.05263157894736842,0.3623407383502987,10.729527792956493,9.247883844032987
working_memory,0,4,A3_msancr,random,fixed_prior_swap,330,82,70b6bb492967e5c5,matched,3f5192c303f39eb7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed00_fold04.npz,0.01,10.0,0.03,1.0,mean,-0.008914034401760855,0.0421001709169166,0.0,0.3066224084222343,13.611115633944632,11.323860470008462
working_memory,0,4,A3_msancr,shuffled,fixed_prior_swap,330,82,70b6bb492967e5c5,matched,3f5192c303f39eb7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed00_fold04.npz,0.01,10.0,0.03,1.0,mean,-0.06380890051352378,-0.08071122861913627,0.0,0.29523438643662286,13.665417313624467,11.321019585473913
working_memory,0,4,A3_msancr,unrelated,fixed_prior_swap,330,82,70b6bb492967e5c5,matched,3f5192c303f39eb7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed00_fold04.npz,0.01,10.0,0.03,1.0,mean,0.12707770591640086,0.33966344035819335,0.05263157894736842,0.25643264371998475,14.110563046973118,11.826506487772114
working_memory,1,0,A3_msancr,random,fixed_prior_swap,329,83,fd88b3fdabd38c48,matched,3e40644f6f1148ce,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed01_fold00.npz,1.0,10.0,0.5,1.0,mean,0.10069654317310303,0.17570974111851997,0.1111111111111111,0.513959126323509,9.906956132807824,8.174703780197987
working_memory,1,0,A3_msancr,shuffled,fixed_prior_swap,329,83,fd88b3fdabd38c48,matched,3e40644f6f1148ce,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed01_fold00.npz,1.0,10.0,0.5,1.0,mean,-0.05133470134825495,-0.05622588615877677,0.0,0.4819776370270833,10.070742345338488,8.251365161431986
working_memory,1,0,A3_msancr,unrelated,fixed_prior_swap,329,83,fd88b3fdabd38c48,matched,3e40644f6f1148ce,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed01_fold00.npz,1.0,10.0,0.5,1.0,mean,0.4614452525102167,0.6061978374844255,0.05263157894736842,0.5223449527687908,9.793957172556368,8.08634910466817
working_memory,1,1,A3_msancr,random,fixed_prior_swap,329,83,5a27629dcbb318ac,matched,dfcd8132f5901466,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed01_fold01.npz,1.0,1.0,0.1,0.5,prod,0.05379745556056209,0.15128979548798394,0.05263157894736842,0.0315091973814108,12.25510217243892,10.13063614769109
working_memory,1,1,A3_msancr,shuffled,fixed_prior_swap,329,83,5a27629dcbb318ac,matched,dfcd8132f5901466,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed01_fold01.npz,1.0,1.0,0.1,0.5,prod,-0.0959465684707778,-0.10266917595043741,0.0,0.05891135358653233,12.054262260382943,9.90701017528036
working_memory,1,1,A3_msancr,unrelated,fixed_prior_swap,329,83,5a27629dcbb318ac,matched,dfcd8132f5901466,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed01_fold01.npz,1.0,1.0,0.1,0.5,prod,0.6445421810696865,0.7235697595281061,0.25,0.04755260096232231,12.214669400203391,10.0899936920944
working_memory,1,2,A3_msancr,random,fixed_prior_swap,330,82,a3a96f37370dde13,matched,977017089204073d,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed01_fold02.npz,0.1,1.0,1.0,0.5,mean,0.010370155623525161,0.04951309392101915,0.0,0.22067504875766186,11.527017101048447,9.736633675397526
working_memory,1,2,A3_msancr,shuffled,fixed_prior_swap,330,82,a3a96f37370dde13,matched,977017089204073d,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed01_fold02.npz,0.1,1.0,1.0,0.5,mean,0.010222691054185665,-0.011536770155320987,0.0,0.2256969528351666,11.511885556256242,9.692369448937923
working_memory,1,2,A3_msancr,unrelated,fixed_prior_swap,330,82,a3a96f37370dde13,matched,977017089204073d,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed01_fold02.npz,0.1,1.0,1.0,0.5,mean,-0.06440896156137083,0.2715391780438955,0.05263157894736842,0.21337593088116166,11.540946133336986,9.776530471335382
working_memory,1,3,A3_msancr,random,fixed_prior_swap,330,82,1bb495d850934d97,matched,55fb694ff760fd97,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed01_fold03.npz,0.1,1.0,0.5,1.0,mean,0.037073354838304276,0.09318663562604054,0.05263157894736842,0.296938124415082,11.78762764865118,9.691676641324223
working_memory,1,3,A3_msancr,shuffled,fixed_prior_swap,330,82,1bb495d850934d97,matched,55fb694ff760fd97,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed01_fold03.npz,0.1,1.0,0.5,1.0,mean,-0.0385826061072121,-0.06036512079936543,0.0,0.29474438576239326,11.822713482487728,9.664989009690869
working_memory,1,3,A3_msancr,unrelated,fixed_prior_swap,330,82,1bb495d850934d97,matched,55fb694ff760fd97,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed01_fold03.npz,0.1,1.0,0.5,1.0,mean,0.09450900397787149,0.33266213269474415,0.05263157894736842,0.27747412821809625,11.93639584185806,9.711601339712498
working_memory,1,4,A3_msancr,random,fixed_prior_swap,330,82,d46f3f6926276995,matched,977017089204073d,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed01_fold04.npz,0.1,1.0,1.0,0.5,mean,0.02285066452138213,0.10799709414487542,0.0,0.3317721300632705,10.455898041468856,7.8879397687769055
working_memory,1,4,A3_msancr,shuffled,fixed_prior_swap,330,82,d46f3f6926276995,matched,977017089204073d,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed01_fold04.npz,0.1,1.0,1.0,0.5,mean,0.03227913647188653,0.001100205489970591,0.05263157894736842,0.2907677533943944,10.732642586973396,8.085337652068183
working_memory,1,4,A3_msancr,unrelated,fixed_prior_swap,330,82,d46f3f6926276995,matched,977017089204073d,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed01_fold04.npz,0.1,1.0,1.0,0.5,mean,-0.10326075829205594,0.29635919839805724,0.0,0.3180292959010249,10.499105423191901,7.978623537543637
working_memory,2,0,A3_msancr,random,fixed_prior_swap,329,83,a26c3f775a4bf796,matched,025bdee7774c0424,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed02_fold00.npz,0.01,0.1,0.03,0.25,mean,-0.03248615847047189,-0.010994361155020801,0.05263157894736842,0.3734124646882435,12.119821416389163,9.832613124951969
working_memory,2,0,A3_msancr,shuffled,fixed_prior_swap,329,83,a26c3f775a4bf796,matched,025bdee7774c0424,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed02_fold00.npz,0.01,0.1,0.03,0.25,mean,0.014861069871189726,-0.06277710975814711,0.05263157894736842,0.3572852289996893,12.206978726949606,9.899606130093963
working_memory,2,0,A3_msancr,unrelated,fixed_prior_swap,329,83,a26c3f775a4bf796,matched,025bdee7774c0424,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed02_fold00.npz,0.01,0.1,0.03,0.25,mean,-0.26810506944902546,0.06832045280376817,0.0,0.3748531143131591,12.073164350859935,9.94524423311395
working_memory,2,1,A3_msancr,random,fixed_prior_swap,329,83,1ad80dbf1d2cbf53,matched,55fb694ff760fd97,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed02_fold01.npz,0.1,1.0,0.5,1.0,mean,-0.007765833586029211,0.04976314062328519,0.05263157894736842,0.39504698736156163,10.327863236165527,8.497732870172424
working_memory,2,1,A3_msancr,shuffled,fixed_prior_swap,329,83,1ad80dbf1d2cbf53,matched,55fb694ff760fd97,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed02_fold01.npz,0.1,1.0,0.5,1.0,mean,-0.0663820245764042,-0.09095929653970149,0.0,0.40102296739576015,10.252146396934386,8.408744987248081
working_memory,2,1,A3_msancr,unrelated,fixed_prior_swap,329,83,1ad80dbf1d2cbf53,matched,55fb694ff760fd97,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed02_fold01.npz,0.1,1.0,0.5,1.0,mean,0.06561368185831176,0.33276215137565057,0.05263157894736842,0.37599984368228606,10.47379336469166,8.579120037636264
working_memory,2,2,A3_msancr,random,fixed_prior_swap,330,82,87a120d2fb58d4fa,matched,da9e03b7552cd21e,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed02_fold02.npz,0.1,10.0,1.0,0.5,prod,-0.02923695223306494,0.0776875869578884,0.05263157894736842,0.22609772683306287,12.20182061306415,9.373067984230621
working_memory,2,2,A3_msancr,shuffled,fixed_prior_swap,330,82,87a120d2fb58d4fa,matched,da9e03b7552cd21e,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed02_fold02.npz,0.1,10.0,1.0,0.5,prod,-0.025886915359245085,-0.053813897199995096,0.0,0.20471881670374442,12.26378417176912,9.334248084724729
working_memory,2,2,A3_msancr,unrelated,fixed_prior_swap,330,82,87a120d2fb58d4fa,matched,da9e03b7552cd21e,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed02_fold02.npz,0.1,10.0,1.0,0.5,prod,0.12806072636601237,0.3835023975739446,0.05263157894736842,0.20122544259720898,12.460749808368975,9.75851017878444
working_memory,2,3,A3_msancr,random,fixed_prior_swap,330,82,f2d768095732cd28,matched,74a2e0a48e06c9df,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed02_fold03.npz,0.01,10.0,1.0,0.1,prod,-0.10705041728760918,-0.05606816439273204,0.0,0.23788280758895564,12.30957830655052,9.9463546581436
working_memory,2,3,A3_msancr,shuffled,fixed_prior_swap,330,82,f2d768095732cd28,matched,74a2e0a48e06c9df,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed02_fold03.npz,0.01,10.0,1.0,0.1,prod,-0.0156490267641593,-0.09536781224426895,0.0,0.2888048711441389,11.903084560451232,9.578293370823998
working_memory,2,3,A3_msancr,unrelated,fixed_prior_swap,330,82,f2d768095732cd28,matched,74a2e0a48e06c9df,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed02_fold03.npz,0.01,10.0,1.0,0.1,prod,-0.43568810500952404,0.008690084621830645,0.0,0.2209405994439267,12.274259479036413,10.126794674621538
working_memory,2,4,A3_msancr,random,fixed_prior_swap,330,82,0748e83f7d70cde3,matched,a893a27bbbe1f511,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed02_fold04.npz,0.1,1.0,0.5,0.5,prod,-0.032748734313116076,0.05869557820269677,0.05263157894736842,0.1922903881401948,11.494365221305456,9.425949246943674
working_memory,2,4,A3_msancr,shuffled,fixed_prior_swap,330,82,0748e83f7d70cde3,matched,a893a27bbbe1f511,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed02_fold04.npz,0.1,1.0,0.5,0.5,prod,-0.05887409136701977,-0.08346558921640528,0.0,0.2663712778735604,10.881002787938213,8.960549622345194
working_memory,2,4,A3_msancr,unrelated,fixed_prior_swap,330,82,0748e83f7d70cde3,matched,a893a27bbbe1f511,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed02_fold04.npz,0.1,1.0,0.5,0.5,prod,0.12036581929984974,0.36416417030792303,0.05263157894736842,0.23418450768987434,11.21958493337392,9.084444007370037
working_memory,3,0,A3_msancr,random,fixed_prior_swap,329,83,c51293e07f64e8ce,matched,c8c13e7d9c4f9f47,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed03_fold00.npz,0.1,10.0,0.1,0.5,mean,0.02828677454705293,0.08965135994323294,0.0,0.24127710939671138,10.017933700089579,8.541130865110048
working_memory,3,0,A3_msancr,shuffled,fixed_prior_swap,329,83,c51293e07f64e8ce,matched,c8c13e7d9c4f9f47,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed03_fold00.npz,0.1,10.0,0.1,0.5,mean,-0.028497295095198452,-0.01262158815592136,0.0,0.22412060476566464,10.126093591044835,8.720109179552043
working_memory,3,0,A3_msancr,unrelated,fixed_prior_swap,329,83,c51293e07f64e8ce,matched,c8c13e7d9c4f9f47,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed03_fold00.npz,0.1,10.0,0.1,0.5,mean,0.16613072011032853,0.34981533647019475,0.1111111111111111,0.23552210208777713,10.064193928575252,8.552154048102379
working_memory,3,1,A3_msancr,random,fixed_prior_swap,329,83,e98fef47d0807a2a,matched,828f5bed79a64921,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed03_fold01.npz,0.1,1.0,0.03,0.5,mean,0.09180977827859427,0.18317267346307575,0.05263157894736842,0.18207940664307865,12.781580267845088,10.983732359828956
working_memory,3,1,A3_msancr,shuffled,fixed_prior_swap,329,83,e98fef47d0807a2a,matched,828f5bed79a64921,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed03_fold01.npz,0.1,1.0,0.03,0.5,mean,-0.021731244663051597,-0.020880823075385902,0.05263157894736842,0.18816684793461957,12.72995634166679,10.995506803218085
working_memory,3,1,A3_msancr,unrelated,fixed_prior_swap,329,83,e98fef47d0807a2a,matched,828f5bed79a64921,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed03_fold01.npz,0.1,1.0,0.03,0.5,mean,0.4579298021415892,0.5503527916875616,0.1111111111111111,0.18184774849916854,12.816141803453506,10.993358272410854
working_memory,3,2,A3_msancr,random,fixed_prior_swap,330,82,1e6108961e7f53a8,matched,9451140ae06ac8d5,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed03_fold02.npz,0.1,1.0,0.1,1.0,mean,0.06399040127104956,0.07024004210270288,0.1111111111111111,0.16668838357338156,12.470582406853657,9.905394452568922
working_memory,3,2,A3_msancr,shuffled,fixed_prior_swap,330,82,1e6108961e7f53a8,matched,9451140ae06ac8d5,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed03_fold02.npz,0.1,1.0,0.1,1.0,mean,-0.03845340269031225,-0.0694091176767111,0.0,0.14699928768371878,12.652527315368244,9.957427820119133
working_memory,3,2,A3_msancr,unrelated,fixed_prior_swap,330,82,1e6108961e7f53a8,matched,9451140ae06ac8d5,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed03_fold02.npz,0.1,1.0,0.1,1.0,mean,0.3240768810325383,0.45833945212600014,0.1111111111111111,0.13783650996243907,12.822013258521316,10.19905080042391
working_memory,3,3,A3_msancr,random,fixed_prior_swap,330,82,1b576521b27c7c13,matched,90e09dadde0d4a55,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed03_fold03.npz,1.0,10.0,2.0,0.5,prod,0.01498423277235894,0.11877987732105574,0.05263157894736842,0.4777355739260424,10.681127811619573,8.72479037824842
working_memory,3,3,A3_msancr,shuffled,fixed_prior_swap,330,82,1b576521b27c7c13,matched,90e09dadde0d4a55,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed03_fold03.npz,1.0,10.0,2.0,0.5,prod,-0.035850388356964316,-0.02498158899254901,0.0,0.4754746362506048,10.756957264153288,8.75621477892074
working_memory,3,3,A3_msancr,unrelated,fixed_prior_swap,330,82,1b576521b27c7c13,matched,90e09dadde0d4a55,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed03_fold03.npz,1.0,10.0,2.0,0.5,prod,0.24936587051348125,0.445844810757383,0.05263157894736842,0.437622866146815,10.86727397886834,8.838599472495405
working_memory,3,4,A3_msancr,random,fixed_prior_swap,330,82,726717d4f96adb17,matched,cbd191467a0501e0,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed03_fold04.npz,100.0,10.0,0.03,0.25,prod,0.20483643976034333,0.2804177594105113,0.1111111111111111,0.1130162209169879,11.11546196831523,8.743501883717775
working_memory,3,4,A3_msancr,shuffled,fixed_prior_swap,330,82,726717d4f96adb17,matched,cbd191467a0501e0,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed03_fold04.npz,100.0,10.0,0.03,0.25,prod,0.10869980790698104,0.16156094464260445,0.0,0.10824314006978654,11.120453389109914,8.747569991903248
working_memory,3,4,A3_msancr,unrelated,fixed_prior_swap,330,82,726717d4f96adb17,matched,cbd191467a0501e0,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed03_fold04.npz,100.0,10.0,0.03,0.25,prod,0.6160078083032299,0.7204384054412668,0.17647058823529413,0.11478714802619475,11.113689089935978,8.741308042108951
working_memory,4,0,A3_msancr,random,fixed_prior_swap,329,83,028839dc5cc41f6d,matched,92170dd4d1707fa7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed04_fold00.npz,0.01,1.0,0.1,0.1,mean,-0.07595451702818919,-0.059930424224656775,0.0,0.10609246135279493,13.151652358914301,10.967500509180628
working_memory,4,0,A3_msancr,shuffled,fixed_prior_swap,329,83,028839dc5cc41f6d,matched,92170dd4d1707fa7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed04_fold00.npz,0.01,1.0,0.1,0.1,mean,0.015314135626490137,0.002981326065479748,0.0,0.11814344906582183,13.072283497900706,10.840626783957772
working_memory,4,0,A3_msancr,unrelated,fixed_prior_swap,329,83,028839dc5cc41f6d,matched,92170dd4d1707fa7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed04_fold00.npz,0.01,1.0,0.1,0.1,mean,-0.4759040983266747,-0.1169795410647402,0.0,0.12703045726586884,12.845637831779666,10.593383760508036
working_memory,4,1,A3_msancr,random,fixed_prior_swap,329,83,35764b59002a2859,matched,08f36c88c7bbe2b6,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed04_fold01.npz,0.1,1.0,0.5,0.5,mean,0.043659689741596897,0.10867799054950757,0.0,0.208283941863342,11.939902833331795,9.642558425816269
working_memory,4,1,A3_msancr,shuffled,fixed_prior_swap,329,83,35764b59002a2859,matched,08f36c88c7bbe2b6,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed04_fold01.npz,0.1,1.0,0.5,0.5,mean,0.03621531297161506,0.01314860966685133,0.05263157894736842,0.213596701141654,11.889270165836146,9.430674990356886
working_memory,4,1,A3_msancr,unrelated,fixed_prior_swap,329,83,35764b59002a2859,matched,08f36c88c7bbe2b6,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed04_fold01.npz,0.1,1.0,0.5,0.5,mean,-0.04999295816642679,0.29723243841981706,0.05263157894736842,0.21284319844759253,11.910833732559539,9.508998695537942
working_memory,4,2,A3_msancr,random,fixed_prior_swap,330,82,25ca02733c52e57b,matched,20d04e957d51092c,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed04_fold02.npz,1.0,1.0,0.5,0.5,prod,0.013783197359722194,0.10344239729129089,0.05263157894736842,0.1485897496625625,11.003469893820457,9.237803450039719
working_memory,4,2,A3_msancr,shuffled,fixed_prior_swap,330,82,25ca02733c52e57b,matched,20d04e957d51092c,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed04_fold02.npz,1.0,1.0,0.5,0.5,prod,-0.0833037027286771,-0.08958211624106698,0.0,0.15071304936243407,10.93729693783992,9.148940725922
working_memory,4,2,A3_msancr,unrelated,fixed_prior_swap,330,82,25ca02733c52e57b,matched,20d04e957d51092c,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed04_fold02.npz,1.0,1.0,0.5,0.5,prod,0.4246997939877921,0.5703526809965024,0.05263157894736842,0.1393890603569385,11.04480192843451,9.254245323848012
working_memory,4,3,A3_msancr,random,fixed_prior_swap,330,82,8ea676bec9c7719d,matched,739e9705164c8624,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed04_fold03.npz,0.1,10.0,0.1,1.0,mean,0.04715134044523767,0.10425408735556989,0.0,0.22427652392997643,12.29933139260877,10.040766257091057
working_memory,4,3,A3_msancr,shuffled,fixed_prior_swap,330,82,8ea676bec9c7719d,matched,739e9705164c8624,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed04_fold03.npz,0.1,10.0,0.1,1.0,mean,-0.05736670405042805,-0.07521789491396841,0.0,0.20023276737549073,12.465898072144661,10.139233951782984
working_memory,4,3,A3_msancr,unrelated,fixed_prior_swap,330,82,8ea676bec9c7719d,matched,739e9705164c8624,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed04_fold03.npz,0.1,10.0,0.1,1.0,mean,0.29924757405844676,0.49756985627537104,0.05263157894736842,0.18374713423579245,12.639689786098872,10.349232699837131
working_memory,4,4,A3_msancr,random,fixed_prior_swap,330,82,d5acd8111b19d4c5,matched,74e6e0f868ce79e7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed04_fold04.npz,1.0,10.0,2.0,1.0,mean,0.11337386952999415,0.14695821723026753,0.1111111111111111,0.41015495104326755,10.904719848807803,9.002154138333863
working_memory,4,4,A3_msancr,shuffled,fixed_prior_swap,330,82,d5acd8111b19d4c5,matched,74e6e0f868ce79e7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed04_fold04.npz,1.0,10.0,2.0,1.0,mean,-0.002147711409662743,-0.016033763923767215,0.0,0.41079402469538195,10.870569525262772,8.923113282032622
working_memory,4,4,A3_msancr,unrelated,fixed_prior_swap,330,82,d5acd8111b19d4c5,matched,74e6e0f868ce79e7,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed04_fold04.npz,1.0,10.0,2.0,1.0,mean,0.29598082107521834,0.47798542917942594,0.1111111111111111,0.3897624393158646,10.93874362969081,9.128772075272968
working_memory,5,0,A3_msancr,random,fixed_prior_swap,329,83,3518de806d649629,matched,20bfb209414bc918,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__random/seed05_fold00.npz,0.1,10.0,1.0,1.0,mean,0.022960124464352888,0.09402525379671743,0.05263157894736842,0.26105634790266224,11.92271644396763,9.205328904621462
working_memory,5,0,A3_msancr,shuffled,fixed_prior_swap,329,83,3518de806d649629,matched,20bfb209414bc918,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__shuffled/seed05_fold00.npz,0.1,10.0,1.0,1.0,mean,-0.04034619966039054,-0.07121714767771171,0.0,0.26298452969158165,11.914533275716005,9.020178703861452
working_memory,5,0,A3_msancr,unrelated,fixed_prior_swap,329,83,3518de806d649629,matched,20bfb209414bc918,outputs/iclr/msancr_final_10x5/coefficients/A3_msancr__unrelated/seed05_fold00.npz,0.1,10.0,1.0,1.0,mean,0.07432411045422119,0.35152334779028893,0.05263157894736842,0.26964376205032026,11.931909655286377,9.30346320959112
