model_id,prior_type,evaluation_type,n_seeds,pearson_mean,pearson_std,rmse_mean,rmse_std,mae_mean,mae_std
A3_msancr,random,fixed_prior_swap,10,0.2517407954076848,0.02632034554252028,11.629273685767753,0.2502125135117482,9.453519040076689,0.22125985755133493
A3_msancr,shuffled,fixed_prior_swap,10,0.24394198632120503,0.03219887575333389,11.643700329932539,0.26920358508826703,9.442115196090022,0.25451550224710207
A3_msancr,unrelated,fixed_prior_swap,10,0.2419474463265554,0.03404658148898607,11.669364735786639,0.293359130641251,9.49326240111521,0.26112566447682106
