experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_edge_diagonal_pearson,alignment_edge_diagonal_spearman,alignment_edge_diagonal_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E8,edge_shuffled,edge,shuffled_working_memory,6,2,seed06_fold02,280,50,82,19,4.880573749542236,47.24924421310425,16.978571428571428,4.837307186475398,False,0.17093582451343536,4.98200798034668,4.281911849975586,0.2154245674610138,0.20853715086575375,0.1111111111111111,-0.4300288259983063,-0.40049900169262925,0.0,-0.505260705947876,-0.4047619047619048,0.0,-0.4232218563556671,-0.40049900169262925,0.0
E8,edge_shuffled,edge,shuffled_working_memory,6,3,seed06_fold03,280,50,82,43,4.231855392456055,75.61872982978821,16.857142857142858,4.999387717613069,False,0.09234324842691422,4.872091770172119,3.8986082077026367,0.297471821308136,0.26196365276871214,0.17647058823529413,-0.36801573634147644,-0.3652658767229741,0.0,-0.5184727907180786,-0.4047619047619048,0.0,-0.35831183195114136,-0.3652658767229741,0.0
E8,edge_shuffled,edge,shuffled_working_memory,6,4,seed06_fold04,280,50,82,64,4.627717971801758,100.1598424911499,16.714285714285715,4.8818698324744885,False,0.24081502854824066,5.237426280975342,4.547059059143066,0.2367105931043625,0.2152891260548358,0.1111111111111111,-0.39936426281929016,-0.4055979415358636,0.0,-0.49026381969451904,-0.28571428571428575,0.0,-0.39908868074417114,-0.4055979415358636,0.0
E8,edge_shuffled,edge,shuffled_working_memory,7,0,seed07_fold00,279,50,83,13,4.504676818847656,39.97782802581787,16.96057347670251,4.941437077204398,False,0.19291077554225922,4.936914443969727,4.084684371948242,0.18114937841892242,0.1689292254037643,0.1111111111111111,-0.5633118152618408,-0.5925157872288834,0.0,-0.653026819229126,-0.6904761904761906,0.0,-0.5617395043373108,-0.5925157872288834,0.0
E8,edge_shuffled,edge,shuffled_working_memory,7,1,seed07_fold01,279,50,83,26,4.597728729248047,55.7307665348053,16.870967741935484,4.956207808160297,False,0.049505192786455154,5.011151313781738,3.890838146209717,0.24761398136615753,0.22528224909725678,0.17647058823529413,-0.3374648690223694,-0.3510028285424872,0.0,-0.4224878251552582,-0.3333333333333334,0.0,-0.33606767654418945,-0.3510028285424872,0.0
E8,edge_shuffled,edge,shuffled_working_memory,7,2,seed07_fold02,280,50,82,7,4.890517234802246,35.654465436935425,16.87142857142857,4.785906179521667,False,0.0025652945041656494,5.25792932510376,4.574944972991943,0.16143015027046204,0.1322827801837317,0.1111111111111111,-0.5158722996711731,-0.4946221351161717,0.0,-0.5723913908004761,-0.4047619047619048,0.0,-0.5103506445884705,-0.4946221351161717,0.0
E8,edge_shuffled,edge,shuffled_working_memory,7,3,seed07_fold03,280,50,82,11,4.6690521240234375,37.06668972969055,16.742857142857144,4.905349017102844,False,0.1436009258031845,4.874210357666016,4.234670639038086,0.24201138317584991,0.22933742946229718,0.17647058823529413,-0.2503848373889923,-0.24545826963267947,0.0,-0.3154085874557495,-0.14285714285714288,0.0,-0.2428545206785202,-0.24545826963267947,0.0
E8,edge_shuffled,edge,shuffled_working_memory,7,4,seed07_fold04,280,50,82,14,4.546537399291992,41.07772779464722,16.90357142857143,4.995854148538505,False,0.20507314801216125,4.51979398727417,3.793942451477051,0.2124396562576294,0.21045986569400565,0.05263157894736842,-0.18865792453289032,-0.20079635090785644,0.0,-0.1926163285970688,-0.11904761904761905,0.2,-0.18706591427326202,-0.20079635090785644,0.0
E8,edge_shuffled,edge,shuffled_working_memory,8,0,seed08_fold00,279,50,83,22,4.698627948760986,51.70061278343201,16.7168458781362,4.991257885993287,False,0.15131022036075592,4.831517696380615,4.020056247711182,0.21639719605445862,0.19759016150594025,0.17647058823529413,-0.48070400953292847,-0.49361333408940056,0.0,-0.5156040191650391,-0.38095238095238104,0.0,-0.4774535000324249,-0.49361333408940056,0.0
E8,edge_shuffled,edge,shuffled_working_memory,8,1,seed08_fold01,279,50,83,20,4.892201900482178,47.694029808044434,16.695340501792113,4.938004161512249,False,0.17067793011665344,4.6511712074279785,4.075551986694336,0.3239747881889343,0.2799922255738795,0.17647058823529413,-0.11959610879421234,-0.09393835303745067,0.0,-0.37168991565704346,-0.261904761904762,0.2,-0.11074160784482956,-0.09393835303745067,0.0
E8,edge_shuffled,edge,shuffled_working_memory,8,2,seed08_fold02,280,50,82,21,4.63204288482666,49.73375868797302,17.025,4.7737470308224035,False,0.26296231150627136,5.138753414154053,4.330497741699219,0.1703256368637085,0.15750779991749903,0.1111111111111111,-0.4457094669342041,-0.4364412838197177,0.0,-0.5230987071990967,-0.5000000000000001,0.0,-0.44687825441360474,-0.4364412838197177,0.0
E8,edge_shuffled,edge,shuffled_working_memory,8,3,seed08_fold03,280,50,82,12,4.781376838684082,39.89139175415039,16.84642857142857,4.912228338025214,False,0.14121179282665253,4.836523056030273,4.150354862213135,0.15172980725765228,0.14685046629804557,0.1111111111111111,-0.4767836630344391,-0.44942085742654037,0.0,-0.5503213405609131,-0.4047619047619048,0.0,-0.47390392422676086,-0.44942085742654037,0.0
E8,edge_shuffled,edge,shuffled_working_memory,8,4,seed08_fold04,280,50,82,18,4.840987682342529,45.055832386016846,17.089285714285715,4.851644734793868,False,0.21281589567661285,4.916288375854492,4.080657958984375,0.1678396612405777,0.1615130396376498,0.1111111111111111,-0.37744876742362976,-0.3560568218053208,0.0,-0.47282707691192627,-0.3571428571428572,0.0,-0.37412774562835693,-0.3560568218053208,0.0
E8,edge_shuffled,edge,shuffled_working_memory,9,0,seed09_fold00,279,50,83,14,4.82755708694458,41.99727392196655,16.82078853046595,4.979902054039361,False,0.26763850450515747,4.5451555252075195,3.7528443336486816,0.14064183831214905,0.12258930101064869,0.1111111111111111,-0.4973094165325165,-0.47440116800034837,0.0,-0.5790801048278809,-0.4047619047619048,0.0,-0.49315786361694336,-0.47440116800034837,0.0
E8,edge_shuffled,edge,shuffled_working_memory,9,1,seed09_fold01,279,50,83,32,4.515191555023193,62.73015809059143,17.021505376344088,4.77893787323163,False,0.07094886153936386,5.497532367706299,4.494287490844727,0.24222807586193085,0.22981186558874897,0.1111111111111111,-0.4557991325855255,-0.45234238515258546,0.0,-0.48230892419815063,-0.4047619047619048,0.0,-0.4516655504703522,-0.45234238515258546,0.0
E8,edge_shuffled,edge,shuffled_working_memory,9,2,seed09_fold02,280,50,82,21,4.480694770812988,49.72792315483093,16.678571428571427,4.982494867236776,False,0.2187371551990509,4.607602596282959,3.7885124683380127,0.17231214046478271,0.16317606311247548,0.1111111111111111,-0.5745758414268494,-0.5903583513696502,0.0,-0.6795104742050171,-0.6666666666666669,0.0,-0.5802608132362366,-0.5903583513696502,0.0
E8,edge_shuffled,edge,shuffled_working_memory,9,3,seed09_fold03,280,50,82,8,5.142371654510498,36.74375581741333,16.825,4.919503822251067,False,0.2398432493209839,4.546351909637451,3.942192316055298,0.23760780692100525,0.21301682671235625,0.1111111111111111,-0.3782147467136383,-0.3437214825175747,0.0,-0.4679441750049591,-0.5000000000000001,0.0,-0.3693731427192688,-0.3437214825175747,0.0
E8,edge_shuffled,edge,shuffled_working_memory,9,4,seed09_fold04,280,50,82,40,4.71238374710083,73.3432924747467,16.928571428571427,4.778886387228809,False,0.10749956220388412,5.574351787567139,4.56950044631958,0.20807136595249176,0.20540587243117206,0.1111111111111111,-0.4831134080886841,-0.49695436323251885,0.0,-0.5664379000663757,-0.5476190476190477,0.0,-0.489531546831131,-0.49695436323251885,0.0
