target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,0,4,A4_iso_same_solver,uniform,retuned_base,330,82,70b6bb492967e5c5,c65f6b667fe32338,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed00_fold04.npz,0.08953286407495936,0.11144004489146173,0.05263157894736842,0.275459828328535,13.28570252024477,11.05153478513211
working_memory,0,4,A4_modality_ridge,none,retuned_base,330,82,70b6bb492967e5c5,6c1fa9d3cea554b0,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed00_fold04.npz,0.06549562289602555,0.06175384171502761,0.05263157894736842,0.2962729868656956,13.67180971983992,11.365409704223362
working_memory,1,0,A2_fc_laplacian,matched,retuned_base,329,83,fd88b3fdabd38c48,284b1487d3a5fcf7,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed01_fold00.npz,0.08282068473212625,0.1663541475814274,0.05263157894736842,0.4958294524985374,10.086344534630394,8.278103369386816
working_memory,1,0,A3_msancr,matched,retuned_base,329,83,fd88b3fdabd38c48,3e40644f6f1148ce,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed01_fold00.npz,0.6391423210273024,0.7647543748274949,0.05263157894736842,0.5245524512890918,9.827467896920231,8.030283312103126
working_memory,1,0,A4_iso_same_solver,uniform,retuned_base,329,83,fd88b3fdabd38c48,55ec9fcfbaf1e340,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed01_fold00.npz,0.12724991893539303,0.24420715005004562,0.05263157894736842,0.3625051016070334,10.777761623040414,8.656789945198438
working_memory,1,0,A4_modality_ridge,none,retuned_base,329,83,fd88b3fdabd38c48,2910bb8c65053494,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed01_fold00.npz,0.15304781539134657,0.22062582259018648,0.05263157894736842,0.49665928397046566,10.078906354577343,8.273045697708763
working_memory,1,1,A2_fc_laplacian,matched,retuned_base,329,83,5a27629dcbb318ac,0ab9b0691052a412,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed01_fold01.npz,0.11061628840287085,0.15395952489371675,0.05263157894736842,0.0404829656743812,12.082010080715282,9.925982053034806
working_memory,1,1,A3_msancr,matched,retuned_base,329,83,5a27629dcbb318ac,dfcd8132f5901466,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed01_fold01.npz,0.7832933960082842,0.9028378575634891,0.17647058823529413,0.043481687661305946,12.218083728285798,10.052172733408415
working_memory,1,1,A4_iso_same_solver,uniform,retuned_base,329,83,5a27629dcbb318ac,1a9d8a819b9f2772,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed01_fold01.npz,0.1711166304604972,0.2234840487407045,0.05263157894736842,0.04100217837060774,12.08174605247765,9.923212712712518
working_memory,1,1,A4_modality_ridge,none,retuned_base,329,83,5a27629dcbb318ac,1a9d8a819b9f2772,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed01_fold01.npz,0.1711166304604972,0.2234840487407045,0.05263157894736842,0.04100217837060774,12.08174605247765,9.923212712712518
