seed,outer_fold,inner_fold,stage,model_id,prior_type,candidate_id,cache_key,lambda_fc,lambda_sc,lambda_l,gamma,lifting,n_inner_train,n_inner_val,inner_train_indices_hash,inner_val_indices_hash,scaler_fc_mean_hash,scaler_sc_mean_hash,pearson,rmse,mae
0,0,0,B,A3_msancr,matched,0a4db70602c23ced,matched|g=0.5|lift=prod,0.01,1.0,0.5,0.5,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2487357555076649,13.431370684653094,11.052429743369188
0,0,1,B,A3_msancr,matched,0a4db70602c23ced,matched|g=0.5|lift=prod,0.01,1.0,0.5,0.5,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2508276916802331,12.919438214229515,10.328552559434849
0,0,2,B,A3_msancr,matched,0a4db70602c23ced,matched|g=0.5|lift=prod,0.01,1.0,0.5,0.5,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.322698468239562,11.37761983320328,9.205698052915034
0,0,0,B,A3_msancr,matched,0ea82a6f6ffc8726,matched|g=1|lift=mean,0.01,1.0,2.0,1.0,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2549218151103089,13.479465587967873,10.981773181152942
0,0,1,B,A3_msancr,matched,0ea82a6f6ffc8726,matched|g=1|lift=mean,0.01,1.0,2.0,1.0,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2374497214191638,13.00021376249024,10.47454966816459
0,0,2,B,A3_msancr,matched,0ea82a6f6ffc8726,matched|g=1|lift=mean,0.01,1.0,2.0,1.0,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3020317189845832,11.544672132860931,9.35316809246192
0,0,0,B,A3_msancr,matched,19d054130c2aad02,matched|g=1|lift=prod,0.01,1.0,1.0,1.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2158439174561924,14.04066863279886,11.599488909602808
0,0,1,B,A3_msancr,matched,19d054130c2aad02,matched|g=1|lift=prod,0.01,1.0,1.0,1.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2314685204020817,13.460079508797913,10.700674712098348
0,0,2,B,A3_msancr,matched,19d054130c2aad02,matched|g=1|lift=prod,0.01,1.0,1.0,1.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3138716740557297,11.762469091428452,9.420985738679832
0,0,0,B,A3_msancr,matched,2a4e301cf174f615,matched|g=0.5|lift=mean,0.01,1.0,2.0,0.5,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2611944760826953,13.258196535096316,10.807038480317992
