ID,Method,Seeds,Folds,Evaluations,Pearson Mean,Pearson Std,RMSE Mean,RMSE Std,MAE Mean,MAE Std,Runtime Hours
M2_RANDOM,Random-prior Meta-GAT,10,5,50,0.2947675413290849,0.09663939095436315,4.783653144093528,0.2689795626337453,4.001729315397075,0.2450377076521091,0.2770682461394204
M2_SHUFFLED,Shuffled-prior Meta-GAT,10,5,50,0.2821365517096091,0.10007783191520334,4.8459617928377785,0.3176241194236328,4.066557382824069,0.27279290147677887,0.27648084084192914
M2_TRUE,Prior-Gated Graph Attention Network (Meta-GAT),10,5,50,0.2671537196823597,0.09339318271110719,4.821149077604369,0.30720952145718267,4.054315410297898,0.27382325363413695,0.2703022618426217
