target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,unrelated,bridge,0,0,0.05,667,0.0342641172754597,0.032717569456992196,0.001087185204721694,1.0472696427068175,1.4225247103720486,0.077
fluid_intelligence,unrelated,bridge,0,0,0.1,1334,0.034191350371255855,0.032737479455822865,0.0007468365508122208,1.0444099832852096,1.9467056263540323,0.024
fluid_intelligence,unrelated,bridge,0,0,0.2,2668,0.03225890138896783,0.03274410758191333,0.000512654625419325,0.9851818776330459,-0.9464582369633906,0.82
fluid_intelligence,unrelated,bridge,0,0,0.3,4002,0.03274948390690272,0.03273360424688605,0.00040825733672376354,1.0004851179814145,0.03889620243962506,0.479
fluid_intelligence,shuffled,prod,0,0,0.05,667,0.030533924770042523,0.032717569456992196,0.001087185204721694,0.933257735119349,-2.008530540579476,0.976
fluid_intelligence,shuffled,prod,0,0,0.1,1334,0.03172078414095241,0.032737479455822865,0.0007468365508122208,0.9689439953298048,-1.361335775230536,0.91
fluid_intelligence,shuffled,prod,0,0,0.2,2668,0.03156657883638809,0.03274410758191333,0.000512654625419325,0.9640384535574985,-2.296924063763367,0.994
fluid_intelligence,shuffled,prod,0,0,0.3,4002,0.03185242321551921,0.03273360424688605,0.00040825733672376354,0.9730802320233138,-2.1583960705721967,0.983
fluid_intelligence,shuffled,mean,0,0,0.05,667,0.030683261571445995,0.032717569456992196,0.001087185204721694,0.9378221573512564,-1.8711695824327916,0.968
fluid_intelligence,shuffled,mean,0,0,0.1,1334,0.030836186022148056,0.032737479455822865,0.0007468365508122208,0.9419230354541961,-2.545795906222133,0.996
fluid_intelligence,shuffled,mean,0,0,0.2,2668,0.03155618246812025,0.03274410758191333,0.000512654625419325,0.963720950072579,-2.3172035419000014,0.994
fluid_intelligence,shuffled,mean,0,0,0.3,4002,0.031216034531412005,0.03273360424688605,0.00040825733672376354,0.9536387834340481,-3.7171890838568595,1.0
fluid_intelligence,shuffled,max,0,0,0.05,667,0.030376253037868742,0.032717569456992196,0.001087185204721694,0.9284385589155345,-2.153558022087692,0.981
fluid_intelligence,shuffled,max,0,0,0.1,1334,0.0305815563537649,0.032737479455822865,0.0007468365508122208,0.9341451101949603,-2.8867402107104914,0.999
fluid_intelligence,shuffled,max,0,0,0.2,2668,0.03018213989556486,0.03274410758191333,0.000512654625419325,0.9217579016334648,-4.9974535668197975,1.0
fluid_intelligence,shuffled,max,0,0,0.3,4002,0.0318221068080985,0.03273360424688605,0.00040825733672376354,0.9721540765290378,-2.23265415412312,0.989
fluid_intelligence,shuffled,bridge,0,0,0.05,667,0.030020650311578998,0.032717569456992196,0.001087185204721694,0.9175696975608673,-2.480643715256938,0.994
fluid_intelligence,shuffled,bridge,0,0,0.1,1334,0.030419711830465997,0.032737479455822865,0.0007468365508122208,0.9292014026771808,-3.1034469628410455,0.999
fluid_intelligence,shuffled,bridge,0,0,0.2,2668,0.031445722032555974,0.03274410758191333,0.000512654625419325,0.9603475053913353,-2.532671090786209,0.996
fluid_intelligence,shuffled,bridge,0,0,0.3,4002,0.031606903700038366,0.03273360424688605,0.00040825733672376354,0.9655796979046428,-2.7597802794908213,0.999
fluid_intelligence,random,prod,0,0,0.05,667,0.031592519285478744,0.032717569456992196,0.001087185204721694,0.9656132717012385,-1.0348284419501925,0.851
