target,prior_type,lifting,seed,fold,residual_pearson,residual_spearman,n_trainval
fluid_intelligence,random,bridge,4,0,-0.004000640747228704,0.0017818069721627367,329
fluid_intelligence,matched,prod,4,1,0.0039747876128846575,-0.007093169378061344,329
fluid_intelligence,matched,mean,4,1,-0.0009345570874427682,-0.007645597092963895,329
fluid_intelligence,matched,max,4,1,-0.005313991493322552,-0.012859905263155771,329
fluid_intelligence,matched,bridge,4,1,-0.007571386489683793,-0.016596210513454463,329
fluid_intelligence,unrelated,prod,4,1,0.00027649424809783043,-0.019584990945771198,329
fluid_intelligence,unrelated,mean,4,1,-0.0029291038977805454,-0.008146212730080732,329
fluid_intelligence,unrelated,max,4,1,-0.0012167662097941003,-0.005121669826453978,329
fluid_intelligence,unrelated,bridge,4,1,-0.005666120249993054,-0.009216476934727729,329
fluid_intelligence,shuffled,prod,4,1,-0.03832809530384526,-0.04666754442604596,329
fluid_intelligence,shuffled,mean,4,1,-0.05016467961760513,-0.044754478253032214,329
fluid_intelligence,shuffled,max,4,1,-0.0460050223833313,-0.039221512550539524,329
fluid_intelligence,shuffled,bridge,4,1,-0.039603000035345226,-0.03776176214868059,329
fluid_intelligence,random,prod,4,1,-0.020514058577446447,-0.02113608218183285,329
fluid_intelligence,random,mean,4,1,-0.01859301470887154,-0.01663434082732106,329
fluid_intelligence,random,max,4,1,-0.006902248469953189,-0.004929739994382006,329
fluid_intelligence,random,bridge,4,1,0.007317040220207378,0.008946580327410917,329
fluid_intelligence,matched,prod,4,2,-0.028063283352033484,-0.03499499698042689,330
fluid_intelligence,matched,mean,4,2,-0.03057271336804252,-0.03395478481878876,330
fluid_intelligence,matched,max,4,2,-0.025313991466040783,-0.03195265293231831,330
fluid_intelligence,matched,bridge,4,2,-0.017279735082212797,-0.026007067821739515,330
fluid_intelligence,unrelated,prod,4,2,-0.031776907338135346,-0.05771838136816077,330
fluid_intelligence,unrelated,mean,4,2,-0.03046092277535952,-0.03687761369493902,330
fluid_intelligence,unrelated,max,4,2,-0.015230991602483201,-0.025058891578750596,330
fluid_intelligence,unrelated,bridge,4,2,-0.014966595175152123,-0.025552270188321957,330
fluid_intelligence,shuffled,prod,4,2,-0.015738205226337613,-0.02360055940547354,330
fluid_intelligence,shuffled,mean,4,2,-0.02376422489905005,-0.023374326621024063,330
fluid_intelligence,shuffled,max,4,2,-0.021239074982968252,-0.01853861707150589,330
fluid_intelligence,shuffled,bridge,4,2,-0.022286022204353047,-0.021696392246280404,330
fluid_intelligence,random,prod,4,2,-0.030066985651960455,-0.037292133889603056,330
fluid_intelligence,random,mean,4,2,-0.02906782676365021,-0.04120085865943873,330
fluid_intelligence,random,max,4,2,-0.021921061085054032,-0.03393016046469342,330
fluid_intelligence,random,bridge,4,2,0.006386740449197091,0.010604040505224144,330
fluid_intelligence,matched,prod,4,3,-0.005669138862290564,-0.01656483351745515,330
fluid_intelligence,matched,mean,4,3,-0.013277448138392503,-0.012733124771355943,330
fluid_intelligence,matched,max,4,3,-0.015055017114271995,-0.016231835884104377,330
fluid_intelligence,matched,bridge,4,3,-0.017004594948589264,-0.019719320407624086,330
fluid_intelligence,unrelated,prod,4,3,-0.014962822545602047,-0.03696866885746585,330
fluid_intelligence,unrelated,mean,4,3,-0.018039785705982338,-0.024884085791735545,330
fluid_intelligence,unrelated,max,4,3,-0.009693823121392393,-0.019445635583964005,330
fluid_intelligence,unrelated,bridge,4,3,-0.01375550987096027,-0.0231613858947232,330
fluid_intelligence,shuffled,prod,4,3,-0.025785833581326294,-0.026811176072914257,330
fluid_intelligence,shuffled,mean,4,3,-0.03466576487020507,-0.03085414782120903,330
fluid_intelligence,shuffled,max,4,3,-0.03148880754584799,-0.029380704494131923,330
fluid_intelligence,shuffled,bridge,4,3,-0.028387985518153563,-0.025760051104420898,330
fluid_intelligence,random,prod,4,3,0.002879343425985101,-0.004357326252027238,330
fluid_intelligence,random,mean,4,3,0.0022239228261781616,-0.001112682909243045,330
fluid_intelligence,random,max,4,3,0.0062988058020666945,0.005588393443706875,330
fluid_intelligence,random,bridge,4,3,-0.001948256252211707,0.0033566844023982375,330
fluid_intelligence,matched,prod,4,4,0.005942769922928268,-0.011385378060488463,330
fluid_intelligence,matched,mean,4,4,-0.0019582992803896583,-0.008708436636099392,330
fluid_intelligence,matched,max,4,4,-0.007880264314561531,-0.016061684815105746,330
fluid_intelligence,matched,bridge,4,4,-0.01238773604275235,-0.021417534205832627,330
fluid_intelligence,unrelated,prod,4,4,-0.011501681485916406,-0.04770142613788355,330
fluid_intelligence,unrelated,mean,4,4,-0.018718538639643796,-0.037802619003900105,330
fluid_intelligence,unrelated,max,4,4,-0.015038184510303795,-0.03537820261513286,330
fluid_intelligence,unrelated,bridge,4,4,-0.01937780808485598,-0.0394899508467098,330
fluid_intelligence,shuffled,prod,4,4,-0.02949779008769513,-0.03470884215371005,330
fluid_intelligence,shuffled,mean,4,4,-0.04157927444366287,-0.033456205798326644,330
fluid_intelligence,shuffled,max,4,4,-0.04120486311729632,-0.031061233082626198,330
fluid_intelligence,shuffled,bridge,4,4,-0.03613447779256983,-0.027692325870147597,330
fluid_intelligence,random,prod,4,4,-0.0063537975616951466,-0.00994846491897762,330
fluid_intelligence,random,mean,4,4,-0.006448451184348872,-0.010662277415685333,330
fluid_intelligence,random,max,4,4,-0.002709316497184161,-0.007256560529891059,330
fluid_intelligence,random,bridge,4,4,0.0006194203378669626,0.0006409115454111428,330
fluid_intelligence,matched,prod,5,0,-0.0012788039210090605,-0.027482611214585517,329
fluid_intelligence,matched,mean,5,0,-0.011520899730083821,-0.02120120519625081,329
fluid_intelligence,matched,max,5,0,-0.01599056783148386,-0.024978814791904516,329
fluid_intelligence,matched,bridge,5,0,-0.02006045028491863,-0.02905186810311811,329
fluid_intelligence,unrelated,prod,5,0,-0.02650334722989859,-0.06462878062152136,329
fluid_intelligence,unrelated,mean,5,0,-0.031163964093727264,-0.04369088176934712,329
fluid_intelligence,unrelated,max,5,0,-0.020463801014455857,-0.03494234080916718,329
fluid_intelligence,unrelated,bridge,5,0,-0.022932087169990917,-0.03751794072384527,329
fluid_intelligence,shuffled,prod,5,0,-0.015752430549732653,-0.02152545798667767,329
fluid_intelligence,shuffled,mean,5,0,-0.03132300647821145,-0.027748957452171222,329
fluid_intelligence,shuffled,max,5,0,-0.034280264759856724,-0.028997346836698613,329
