experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_module_pearson,alignment_module_spearman,alignment_module_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E6,module_random,module,random,0,0,seed00_fold00,279,50,83,5,4.93531608581543,36.362725496292114,16.845878136200717,4.8357883123268195,False,-0.11074603348970413,5.076482772827148,4.400859355926514,0.9875107407569885,0.9761904761904763,1.0,-0.10324118286371231,-0.11205681900341936,0.0,0.13986678421497345,0.11904761904761905,0.2,-0.08713018149137497,-0.11205681900341936,0.0
E6,module_random,module,random,0,1,seed00_fold01,279,50,83,41,4.2772603034973145,73.45232629776001,16.842293906810035,4.845668698152689,False,0.14683866500854492,5.264833927154541,4.469372272491455,0.9924432635307312,1.0,1.0,0.09935937076807022,0.0880603391339377,0.05263157894736842,0.3025793433189392,0.14285714285714288,0.2,0.10242235660552979,0.0880603391339377,0.05263157894736842
E6,module_random,module,random,0,2,seed00_fold02,280,50,82,15,4.926891326904297,43.3592586517334,16.917857142857144,4.921204380130987,False,0.20711305737495422,4.632017612457275,3.930589199066162,0.8727229833602905,0.8333333333333335,0.5,-0.17499211430549622,-0.19668623583343742,0.0,-0.07332345843315125,-0.023809523809523815,0.2,-0.16918274760246277,-0.19668623583343742,0.0
E6,module_random,module,random,0,3,seed00_fold03,280,50,82,18,4.276622295379639,46.68057060241699,16.90714285714286,4.856360231065809,False,0.15325428545475006,5.152453899383545,4.2825775146484375,0.989264726638794,1.0,1.0,0.02867681160569191,0.02567448553777427,0.0,0.17878501117229462,0.14285714285714288,0.2,0.03307121992111206,0.02567448553777427,0.0
E6,module_random,module,random,0,4,seed00_fold04,280,50,82,14,4.827767848968506,41.86843395233154,16.8,5.010275156401806,False,0.0954384133219719,4.3949127197265625,3.6946499347686768,0.9918820858001709,1.0,1.0,0.10691660642623901,0.0893637899655578,0.05263157894736842,0.36687758564949036,0.14285714285714288,0.2,0.11193453520536423,0.0893637899655578,0.05263157894736842
E6,module_random,module,random,1,0,seed01_fold00,279,50,83,11,5.121544361114502,34.548609495162964,16.93548387096774,4.762020711139765,False,0.14089266955852509,5.059200286865234,4.545067310333252,0.9728104472160339,0.9761904761904763,1.0,0.08880390226840973,0.07106553767798635,0.05263157894736842,0.15479886531829834,0.11904761904761905,0.2,0.08895276486873627,0.07106553767798635,0.05263157894736842
E6,module_random,module,random,1,1,seed01_fold01,279,50,83,25,3.9626779556274414,50.998791217803955,16.620071684587813,4.945483294156645,False,-0.02008913643658161,5.366694927215576,4.433711528778076,0.9912422895431519,1.0,1.0,0.020295128226280212,0.0012085636063297748,0.0,0.20931684970855713,0.14285714285714288,0.2,0.030993016436696053,0.0012085636063297748,0.0
E6,module_random,module,random,1,2,seed01_fold02,280,50,82,3,5.047206401824951,34.68035650253296,16.932142857142857,4.8740239734615125,False,-0.04552937299013138,4.876522064208984,4.042320728302002,0.9898815155029297,0.9761904761904763,1.0,-0.12077909708023071,-0.12929133555484107,0.0,0.18418928980827332,0.11904761904761905,0.2,-0.11110961437225342,-0.12929133555484107,0.0
E6,module_random,module,random,1,3,seed01_fold03,280,50,82,9,4.75422477722168,35.035072803497314,17.017857142857142,4.8531693305530155,False,0.10392224043607712,5.086513042449951,4.108121395111084,0.9950841069221497,1.0,1.0,0.006978229619562626,0.018458062351218378,0.17647058823529413,0.2803069055080414,0.14285714285714288,0.2,0.029106713831424713,0.018458062351218378,0.17647058823529413
E6,module_random,module,random,1,4,seed01_fold04,280,50,82,8,4.881657123565674,35.32223725318909,16.867857142857144,4.953393755182153,False,-0.02073647268116474,4.823165416717529,3.9695634841918945,0.9860267639160156,1.0,1.0,0.16894999146461487,0.15865643474996122,0.17647058823529413,0.38074153661727905,0.14285714285714288,0.2,0.18800729513168335,0.15865643474996122,0.17647058823529413
