target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,0,4,A4_iso_same_solver,uniform,retuned_base,330,82,70b6bb492967e5c5,c65f6b667fe32338,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed00_fold04.npz,0.08953286407495936,0.11144004489146173,0.05263157894736842,0.275459828328535,13.28570252024477,11.05153478513211
working_memory,0,4,A4_modality_ridge,none,retuned_base,330,82,70b6bb492967e5c5,6c1fa9d3cea554b0,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed00_fold04.npz,0.06549562289602555,0.06175384171502761,0.05263157894736842,0.2962729868656956,13.67180971983992,11.365409704223362
working_memory,1,0,A2_fc_laplacian,matched,retuned_base,329,83,fd88b3fdabd38c48,9902906f74d11c9d,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed01_fold00.npz,0.13092242751745342,0.20434201196415322,0.05263157894736842,0.4964006455035455,10.081258825014727,8.274651342538846
working_memory,1,0,A3_msancr,matched,retuned_base,329,83,fd88b3fdabd38c48,3e40644f6f1148ce,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed01_fold00.npz,0.6391423210273024,0.7647543748274949,0.05263157894736842,0.5245524512890918,9.827467896920231,8.030283312103126
working_memory,1,0,A4_iso_same_solver,uniform,retuned_base,329,83,fd88b3fdabd38c48,55ec9fcfbaf1e340,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed01_fold00.npz,0.12724991893539303,0.24420715005004562,0.05263157894736842,0.3625051016070334,10.777761623040414,8.656789945198438
working_memory,1,0,A4_modality_ridge,none,retuned_base,329,83,fd88b3fdabd38c48,2910bb8c65053494,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed01_fold00.npz,0.15304781539134657,0.22062582259018648,0.05263157894736842,0.49665928397046566,10.078906354577343,8.273045697708763
working_memory,1,1,A2_fc_laplacian,matched,retuned_base,329,83,5a27629dcbb318ac,51f31676134369d3,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed01_fold01.npz,0.15199115484866038,0.20720408498701376,0.05263157894736842,0.0408387011592024,12.081816033453489,9.924086835700107
working_memory,1,1,A3_msancr,matched,retuned_base,329,83,5a27629dcbb318ac,dfcd8132f5901466,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed01_fold01.npz,0.7832933960082842,0.9028378575634891,0.17647058823529413,0.043481687661305946,12.218083728285798,10.052172733408415
working_memory,1,1,A4_iso_same_solver,uniform,retuned_base,329,83,5a27629dcbb318ac,1a9d8a819b9f2772,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed01_fold01.npz,0.1711166304604972,0.2234840487407045,0.05263157894736842,0.04100217837060774,12.08174605247765,9.923212712712518
working_memory,1,1,A4_modality_ridge,none,retuned_base,329,83,5a27629dcbb318ac,1a9d8a819b9f2772,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed01_fold01.npz,0.1711166304604972,0.2234840487407045,0.05263157894736842,0.04100217837060774,12.08174605247765,9.923212712712518
working_memory,1,2,A2_fc_laplacian,matched,retuned_base,330,82,a3a96f37370dde13,331fd09576665913,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed01_fold02.npz,-0.4476051027523653,-0.10571205197339804,0.0,0.21608808029381665,11.520281361947392,9.775459960735642
working_memory,1,2,A3_msancr,matched,retuned_base,330,82,a3a96f37370dde13,977017089204073d,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed01_fold02.npz,0.04830596249335109,0.37452379752642234,0.0,0.22590441181637705,11.46882802401999,9.728138810953743
working_memory,1,2,A4_iso_same_solver,uniform,retuned_base,330,82,a3a96f37370dde13,c65f6b667fe32338,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed01_fold02.npz,0.04997020261292062,0.044704503492826,0.05263157894736842,0.15620428320156973,12.010257883197943,10.050659880412626
working_memory,1,2,A4_modality_ridge,none,retuned_base,330,82,a3a96f37370dde13,4ae14dcae3d7e452,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed01_fold02.npz,0.03938910781433429,0.057656922670207056,0.05263157894736842,0.23694759228496998,11.451007071981998,9.670351266079646
working_memory,1,3,A2_fc_laplacian,matched,retuned_base,330,82,1bb495d850934d97,314e5f999a0e44bb,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed01_fold03.npz,-0.4475310035023582,-0.12360770211096161,0.05263157894736842,0.3100349430005945,11.580866865777281,9.564240619088894
working_memory,1,3,A3_msancr,matched,retuned_base,330,82,1bb495d850934d97,55fb694ff760fd97,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed01_fold03.npz,0.2646698032907996,0.4850367461833285,0.05263157894736842,0.3270648384938904,11.589992122752458,9.375630990894003
working_memory,1,3,A4_iso_same_solver,uniform,retuned_base,330,82,1bb495d850934d97,c65f6b667fe32338,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed01_fold03.npz,0.1414170221089308,0.13249782409460514,0.05263157894736842,0.24260576832798045,11.992706170184317,9.88019478516616
working_memory,1,3,A4_modality_ridge,none,retuned_base,330,82,1bb495d850934d97,4ae14dcae3d7e452,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed01_fold03.npz,0.11815863117942461,0.11544848587240353,0.05263157894736842,0.29816610945017585,11.704565524944284,9.584137197075796
working_memory,1,4,A2_fc_laplacian,matched,retuned_base,330,82,d46f3f6926276995,331fd09576665913,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed01_fold04.npz,-0.4605374992236849,-0.07400228325372118,0.0,0.32680853314823266,10.452571901867955,7.8454203375381235
working_memory,1,4,A3_msancr,matched,retuned_base,330,82,d46f3f6926276995,977017089204073d,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed01_fold04.npz,0.044411880214660415,0.3936465999412609,0.0,0.3356683366055649,10.442235806385519,7.78081198854058
working_memory,1,4,A4_iso_same_solver,uniform,retuned_base,330,82,d46f3f6926276995,1a9d8a819b9f2772,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed01_fold04.npz,0.1656540315565717,0.18657330861389393,0.1111111111111111,0.31010685627047596,10.30886295711362,8.234114336560607
working_memory,1,4,A4_modality_ridge,none,retuned_base,330,82,d46f3f6926276995,4ae14dcae3d7e452,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed01_fold04.npz,0.11904205869362448,0.1660387040493379,0.1111111111111111,0.3193674805469713,10.547461592151068,7.998205877104745
working_memory,2,0,A2_fc_laplacian,matched,retuned_base,329,83,a26c3f775a4bf796,d2b651883bdf1efa,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed02_fold00.npz,-0.49154683904230423,-0.21674432839654897,0.0,0.37152556176659435,12.090916803245003,9.907825894322267
working_memory,2,0,A3_msancr,matched,retuned_base,329,83,a26c3f775a4bf796,025bdee7774c0424,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed02_fold00.npz,-0.19393308793702876,0.1489162752526278,0.0,0.3746255915039784,12.06358636256854,9.868915076812659
working_memory,2,0,A4_iso_same_solver,uniform,retuned_base,329,83,a26c3f775a4bf796,c65f6b667fe32338,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed02_fold00.npz,0.09906488239910798,0.06493135826997765,0.1111111111111111,0.3347788122285997,11.863549793560267,9.713097198939261
working_memory,2,0,A4_modality_ridge,none,retuned_base,329,83,a26c3f775a4bf796,c44c4f59927e2960,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed02_fold00.npz,0.018370926771414088,0.0028389917888052315,0.05263157894736842,0.36234741941949955,12.182878448261448,9.927831441805903
working_memory,2,1,A2_fc_laplacian,matched,retuned_base,329,83,1ad80dbf1d2cbf53,314e5f999a0e44bb,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed02_fold01.npz,-0.4936463197354772,-0.1820840085901328,0.0,0.3960937824783222,10.229108283775012,8.416977636602784
working_memory,2,1,A3_msancr,matched,retuned_base,329,83,1ad80dbf1d2cbf53,55fb694ff760fd97,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed02_fold01.npz,0.2584190699127841,0.49730057521139226,0.0,0.4184149250493215,10.234585589328898,8.194947162333216
working_memory,2,1,A4_iso_same_solver,uniform,retuned_base,329,83,1ad80dbf1d2cbf53,c65f6b667fe32338,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed02_fold01.npz,0.033142447161396416,-0.022954287268022785,0.05263157894736842,0.33685193900513477,10.561172635123732,8.885039151199255
working_memory,2,1,A4_modality_ridge,none,retuned_base,329,83,1ad80dbf1d2cbf53,4ae14dcae3d7e452,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed02_fold01.npz,0.029383067099877508,0.023731355481218797,0.05263157894736842,0.40757879020341903,10.194616191587354,8.337407443833838
working_memory,2,2,A2_fc_laplacian,matched,retuned_base,330,82,87a120d2fb58d4fa,d78e2b2676405f70,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed02_fold02.npz,-0.21326377038431532,0.009924930643790646,0.0,0.24508507138444208,11.889296551527009,9.226441747069446
working_memory,2,2,A3_msancr,matched,retuned_base,330,82,87a120d2fb58d4fa,da9e03b7552cd21e,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed02_fold02.npz,0.2805119719651286,0.5399200738945537,0.0,0.23858888502065095,12.204363862503328,9.559273454294997
working_memory,2,2,A4_iso_same_solver,uniform,retuned_base,330,82,87a120d2fb58d4fa,1a9d8a819b9f2772,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed02_fold02.npz,0.1810716598898613,0.2588598868028358,0.05263157894736842,0.1758477657078992,11.454277377163876,9.066803340696447
working_memory,2,2,A4_modality_ridge,none,retuned_base,330,82,87a120d2fb58d4fa,238f293a983fbc70,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed02_fold02.npz,0.1829056712552832,0.2510007266069969,0.1111111111111111,0.24923352816836333,11.910954391242534,9.218686684166943
working_memory,2,3,A2_fc_laplacian,matched,retuned_base,330,82,f2d768095732cd28,0c9cf3b8148d7e64,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed02_fold03.npz,-0.5875820677789064,-0.19619818321496532,0.0,0.28020199524870437,11.83488626080546,9.660159640167812
working_memory,2,3,A3_msancr,matched,retuned_base,330,82,f2d768095732cd28,74a2e0a48e06c9df,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed02_fold03.npz,-0.4185965049845826,0.10120351758792416,0.0,0.27810029382732254,11.874054654181725,9.678834788543703
working_memory,2,3,A4_iso_same_solver,uniform,retuned_base,330,82,f2d768095732cd28,c65f6b667fe32338,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed02_fold03.npz,0.0896837145237793,0.10237296678006072,0.05263157894736842,0.2864445892038003,11.348387633266015,9.57031600106219
working_memory,2,3,A4_modality_ridge,none,retuned_base,330,82,f2d768095732cd28,e94e3226c41a6180,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed02_fold03.npz,-0.08766841321101679,-0.022484968842231133,0.0,0.280050890731026,11.967127408174882,9.848500946793113
working_memory,2,4,A2_fc_laplacian,matched,retuned_base,330,82,0748e83f7d70cde3,60384e39417b2449,outputs/iclr/msancr_grid_closure/coefficients/A2_fc_laplacian__matched/seed02_fold04.npz,-0.27647748835779906,-0.09938394696989586,0.0,0.23831129396595135,10.95174117504726,8.899136612552399
working_memory,2,4,A3_msancr,matched,retuned_base,330,82,0748e83f7d70cde3,a893a27bbbe1f511,outputs/iclr/msancr_grid_closure/coefficients/A3_msancr__matched/seed02_fold04.npz,0.25728667812324557,0.5042518735343882,0.0,0.2373248246811777,11.16614191137074,9.08327293166803
working_memory,2,4,A4_iso_same_solver,uniform,retuned_base,330,82,0748e83f7d70cde3,1a9d8a819b9f2772,outputs/iclr/msancr_grid_closure/coefficients/A4_iso_same_solver__uniform/seed02_fold04.npz,0.17422185231008003,0.2090659712008102,0.05263157894736842,0.12646011076526706,10.96606594616192,8.826353604352278
working_memory,2,4,A4_modality_ridge,none,retuned_base,330,82,0748e83f7d70cde3,4ae14dcae3d7e452,outputs/iclr/msancr_grid_closure/coefficients/A4_modality_ridge__none/seed02_fold04.npz,0.10308428975520346,0.1303705036891725,0.05263157894736842,0.235082644103881,10.975371535759079,8.914344172157215
