model_id,prior_type,evaluation_type,n_seeds,pearson_mean,pearson_std,rmse_mean,rmse_std,mae_mean,mae_std
A3_msancr,random,fixed_prior_swap,3,0.26386160996454433,0.03148662646486904,11.610628935678141,0.3902863638679002,9.42015445735096,0.29837345382517433
A3_msancr,shuffled,fixed_prior_swap,3,0.2632763868999402,0.044369236193071614,11.595411005435878,0.4120903618210161,9.39038529494522,0.3719821443126672
A3_msancr,unrelated,fixed_prior_swap,3,0.2534608342781644,0.04363162039201091,11.6763036187778,0.46774771663824755,9.512680339635494,0.3911737067424208
