experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_edge_diagonal_pearson,alignment_edge_diagonal_spearman,alignment_edge_diagonal_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E7,edge_true,edge,true_working_memory,2,0,seed02_fold00,279,50,83,20,4.670616149902344,73.32306957244873,16.82078853046595,4.928535674452275,False,0.2936168611049652,4.6666460037231445,3.766484022140503,0.7396463751792908,0.6789180969524845,0.3333333333333333,0.7335910201072693,0.6789180969524845,0.3333333333333333,0.9109668731689453,0.7380952380952381,1.0,0.7396463751792908,0.6789180969524845,0.3333333333333333
E7,edge_true,edge,true_working_memory,2,1,seed02_fold01,279,50,83,23,4.611062049865723,77.24873208999634,16.85663082437276,4.911498188445885,False,0.17640340328216553,4.981722831726074,4.278963565826416,0.7695826292037964,0.6944646197066356,0.42857142857142855,0.7575225830078125,0.6944646197066356,0.42857142857142855,0.9306939840316772,0.7380952380952381,1.0,0.7695826292037964,0.6944646197066356,0.42857142857142855
E7,edge_true,edge,true_working_memory,2,2,seed02_fold02,280,50,82,23,4.529669761657715,73.35895824432373,16.985714285714284,4.787611564214031,False,0.06629498302936554,5.431907653808594,4.661396503448486,0.7472882866859436,0.6711573207366313,0.5384615384615384,0.7341367602348328,0.6711573207366313,0.5384615384615384,0.8881634473800659,0.7857142857142858,1.0,0.7472882866859436,0.6711573207366313,0.5384615384615384
E7,edge_true,edge,true_working_memory,2,3,seed02_fold03,280,50,82,16,4.540286540985107,60.6095974445343,16.760714285714286,4.9774376142832395,False,0.07559435069561005,4.729974269866943,3.8999712467193604,0.7775624990463257,0.6955033851203405,0.42857142857142855,0.7670087218284607,0.6955033851203405,0.42857142857142855,0.937865138053894,0.880952380952381,1.0,0.7775624990463257,0.6955033851203405,0.42857142857142855
E7,edge_true,edge,true_working_memory,2,4,seed02_fold04,280,50,82,23,4.907201290130615,72.5000069141388,16.892857142857142,4.926164008306533,False,0.39087244868278503,4.574801921844482,3.882695198059082,0.747722864151001,0.6841768468593656,0.42857142857142855,0.7402389645576477,0.6841768468593656,0.42857142857142855,0.9356681108474731,0.7380952380952381,1.0,0.747722864151001,0.6841768468593656,0.42857142857142855
E7,edge_true,edge,true_working_memory,3,0,seed03_fold00,279,50,83,8,5.0870842933654785,36.2950005531311,16.863799283154123,4.829280604484002,False,0.14304636418819427,4.963944435119629,4.214702129364014,0.7457542419433594,0.6814600757773681,0.42857142857142855,0.7396861910820007,0.6814600757773681,0.42857142857142855,0.8815664649009705,0.5952380952380953,1.0,0.7457542419433594,0.6814600757773681,0.42857142857142855
E7,edge_true,edge,true_working_memory,3,1,seed03_fold01,279,50,83,44,4.533517360687256,75.21551537513733,16.878136200716845,4.925923173060801,False,0.043943606317043304,5.652240753173828,4.535556793212891,0.7754086256027222,0.6789230910169735,0.42857142857142855,0.7556486129760742,0.6789230910169735,0.42857142857142855,0.94011390209198,0.8571428571428572,1.0,0.7754086256027222,0.6789230910169735,0.42857142857142855
E7,edge_true,edge,true_working_memory,3,2,seed03_fold02,280,50,82,16,4.658381462097168,43.04103493690491,16.92142857142857,4.903450471924056,False,0.18127888441085815,4.924471378326416,4.084713459014893,0.7579200863838196,0.6832242937794899,0.42857142857142855,0.7485498785972595,0.6832242937794899,0.42857142857142855,0.9485800862312317,0.880952380952381,1.0,0.7579200863838196,0.6832242937794899,0.42857142857142855
E7,edge_true,edge,true_working_memory,3,3,seed03_fold03,280,50,82,21,5.127341270446777,48.543028354644775,16.939285714285713,4.768935137631752,False,0.36862850189208984,4.888936996459961,4.13572883605957,0.7519205212593079,0.7127778541876741,0.3333333333333333,0.7488294243812561,0.7127778541876741,0.3333333333333333,0.9342666864395142,0.7142857142857144,1.0,0.7519205212593079,0.7127778541876741,0.3333333333333333
E7,edge_true,edge,true_working_memory,3,4,seed03_fold04,280,50,82,29,4.686117172241211,60.1751606464386,16.742857142857144,5.023333310762925,False,0.12261395156383514,4.924107074737549,3.8286828994750977,0.7844336032867432,0.7099612018158971,0.3333333333333333,0.776054322719574,0.7099612018158971,0.3333333333333333,0.9413092136383057,0.880952380952381,1.0,0.7844336032867432,0.7099612018158971,0.3333333333333333
E7,edge_true,edge,true_working_memory,4,0,seed04_fold00,279,50,83,36,4.50736141204834,67.1167631149292,16.767025089605735,4.9404542587220295,False,0.04432819038629532,5.147229194641113,4.355661869049072,0.7311599254608154,0.6978256251077098,0.42857142857142855,0.7241584062576294,0.6978256251077098,0.42857142857142855,0.8838317394256592,0.5714285714285715,1.0,0.7311599254608154,0.6978256251077098,0.42857142857142855
E7,edge_true,edge,true_working_memory,4,1,seed04_fold01,279,50,83,15,4.552501678466797,47.893906593322754,16.835125448028673,4.921759079786406,False,0.41125693917274475,4.379951477050781,3.6307413578033447,0.7598055601119995,0.6939652132577391,0.5384615384615384,0.7517240643501282,0.6939652132577391,0.5384615384615384,0.8901777863502502,0.7619047619047621,1.0,0.7598055601119995,0.6939652132577391,0.5384615384615384
E7,edge_true,edge,true_working_memory,4,2,seed04_fold02,280,50,82,20,4.344226837158203,65.80067801475525,16.78214285714286,4.843888164586422,False,0.14126498997211456,5.247140884399414,4.359076976776123,0.738768994808197,0.694854156736775,0.42857142857142855,0.7362635731697083,0.694854156736775,0.42857142857142855,0.9339476823806763,0.7380952380952381,1.0,0.738768994808197,0.694854156736775,0.42857142857142855
E7,edge_true,edge,true_working_memory,4,3,seed04_fold03,280,50,82,2,4.908266544342041,42.76375365257263,16.989285714285714,4.849509495499392,False,0.13748252391815186,5.0599894523620605,4.119694709777832,0.6353457570075989,0.5871671441612009,0.25,0.6261259913444519,0.5871671441612009,0.25,0.8118301630020142,0.7619047619047621,1.0,0.6353457570075989,0.5871671441612009,0.25
E7,edge_true,edge,true_working_memory,4,4,seed04_fold04,280,50,82,46,4.573426723480225,80.61872458457947,16.90714285714286,4.945988892269066,False,0.1911809742450714,4.7977399826049805,3.8514256477355957,0.7864819169044495,0.6988893608438596,0.5384615384615384,0.7687857151031494,0.6988893608438596,0.5384615384615384,0.948519766330719,0.7857142857142858,1.0,0.7864819169044495,0.6988893608438596,0.5384615384615384
E7,edge_true,edge,true_working_memory,5,0,seed05_fold00,279,50,83,32,4.867687225341797,62.1357147693634,16.97132616487455,4.901089999941164,False,0.21034571528434753,4.738113880157471,3.8344521522521973,0.7481420636177063,0.6923721066857588,0.42857142857142855,0.7412306070327759,0.6923721066857588,0.42857142857142855,0.9165867567062378,0.8095238095238096,1.0,0.7481420636177063,0.6923721066857588,0.42857142857142855
E7,edge_true,edge,true_working_memory,5,1,seed05_fold01,279,50,83,15,4.886445045471191,42.339778661727905,16.74910394265233,4.846917239231855,False,0.2984594404697418,4.852128028869629,4.243038654327393,0.7436447143554688,0.6747929996845986,0.42857142857142855,0.7307731509208679,0.6747929996845986,0.42857142857142855,0.8804796934127808,0.7857142857142858,1.0,0.7436447143554688,0.6747929996845986,0.42857142857142855
E7,edge_true,edge,true_working_memory,5,2,seed05_fold02,280,50,82,29,4.984133720397949,60.39957594871521,17.05,4.881927312620937,False,0.07585883140563965,4.873747825622559,4.018143653869629,0.7240650057792664,0.6505018700102678,0.42857142857142855,0.705461323261261,0.6505018700102678,0.42857142857142855,0.8344740271568298,0.8095238095238096,1.0,0.7240650057792664,0.6505018700102678,0.42857142857142855
E7,edge_true,edge,true_working_memory,5,3,seed05_fold03,280,50,82,5,4.997664451599121,35.93513369560242,16.764285714285716,4.896224076171518,False,0.11353593319654465,4.772890090942383,4.117187976837158,0.7664775252342224,0.7079935404072446,0.5384615384615384,0.7560602426528931,0.7079935404072446,0.5384615384615384,0.9285305738449097,0.6904761904761906,1.0,0.7664775252342224,0.7079935404072446,0.5384615384615384
E7,edge_true,edge,true_working_memory,5,4,seed05_fold04,280,50,82,43,3.81058931350708,74.50448656082153,16.764285714285716,4.859615967022371,False,0.10965345799922943,5.861069679260254,4.859875679016113,0.7925024032592773,0.7006272952860196,0.42857142857142855,0.7780675292015076,0.7006272952860196,0.42857142857142855,0.962221622467041,0.880952380952381,1.0,0.7925024032592773,0.7006272952860196,0.42857142857142855
E7,edge_true,edge,true_working_memory,6,0,seed06_fold00,279,50,83,6,4.852158546447754,37.020161151885986,16.91756272401434,4.936552256539939,False,-0.04219773784279823,4.791153430938721,4.029943943023682,0.7042176723480225,0.6705730151914222,0.42857142857142855,0.695461630821228,0.6705730151914222,0.42857142857142855,0.8866225481033325,0.7857142857142858,1.0,0.7042176723480225,0.6705730151914222,0.42857142857142855
E7,edge_true,edge,true_working_memory,6,1,seed06_fold01,279,50,83,1,4.870694637298584,36.05141615867615,16.96415770609319,4.854012705412339,False,0.12550464272499084,5.0592756271362305,4.283616542816162,0.6446990370750427,0.6160028725204906,0.42857142857142855,0.6286993026733398,0.6160028725204906,0.42857142857142855,0.83153235912323,0.7380952380952381,1.0,0.6446990370750427,0.6160028725204906,0.42857142857142855
E7,edge_true,edge,true_working_memory,6,2,seed06_fold02,280,50,82,8,4.90078067779541,35.84119510650635,16.978571428571428,4.837307186475398,False,0.1383003145456314,5.039246559143066,4.295289516448975,0.7226737141609192,0.6729402017591922,0.25,0.7194169163703918,0.6729402017591922,0.25,0.9209202527999878,0.7380952380952381,1.0,0.7226737141609192,0.6729402017591922,0.25
E7,edge_true,edge,true_working_memory,6,3,seed06_fold03,280,50,82,36,4.328747749328613,67.43246102333069,16.857142857142858,4.999387717613069,False,0.07761456817388535,4.77761173248291,3.7825264930725098,0.7631417512893677,0.6927017149420307,0.5384615384615384,0.7440159916877747,0.6927017149420307,0.5384615384615384,0.9001263380050659,0.7619047619047621,1.0,0.7631417512893677,0.6927017149420307,0.5384615384615384
E7,edge_true,edge,true_working_memory,6,4,seed06_fold04,280,50,82,12,4.7010087966918945,37.96609282493591,16.714285714285715,4.8818698324744885,False,0.21666696667671204,4.904760837554932,4.1304612159729,0.7207022309303284,0.6848560396298651,0.5384615384615384,0.7123491168022156,0.6848560396298651,0.5384615384615384,0.8733969926834106,0.7380952380952381,1.0,0.7207022309303284,0.6848560396298651,0.5384615384615384
E7,edge_true,edge,true_working_memory,7,0,seed07_fold00,279,50,83,12,4.4931745529174805,38.21205520629883,16.96057347670251,4.941437077204398,False,0.20332923531532288,4.932884693145752,4.098942279815674,0.7729077339172363,0.7083231486635163,0.42857142857142855,0.7601304054260254,0.7083231486635163,0.42857142857142855,0.948714554309845,0.8571428571428572,1.0,0.7729077339172363,0.7083231486635163,0.42857142857142855
E7,edge_true,edge,true_working_memory,7,1,seed07_fold01,279,50,83,31,4.499483585357666,61.196340560913086,16.870967741935484,4.956207808160297,False,0.1337123066186905,4.813788890838623,3.812497854232788,0.7613613605499268,0.6638110518733623,0.42857142857142855,0.7399752736091614,0.6638110518733623,0.42857142857142855,0.8818795084953308,0.7142857142857144,1.0,0.7613613605499268,0.6638110518733623,0.42857142857142855
E7,edge_true,edge,true_working_memory,7,2,seed07_fold02,280,50,82,11,4.869615077972412,37.28685235977173,16.87142857142857,4.785906179521667,False,0.10499265044927597,5.223480224609375,4.515534400939941,0.733564019203186,0.6741587534944999,0.42857142857142855,0.7213115096092224,0.6741587534944999,0.42857142857142855,0.8842360973358154,0.7619047619047621,1.0,0.733564019203186,0.6741587534944999,0.42857142857142855
E7,edge_true,edge,true_working_memory,7,3,seed07_fold03,280,50,82,7,4.688076972961426,36.22335863113403,16.742857142857144,4.905349017102844,False,0.14922812581062317,4.877981185913086,4.229672431945801,0.7589278817176819,0.6954784147978957,0.5384615384615384,0.7482715845108032,0.6954784147978957,0.5384615384615384,0.9339034557342529,0.7380952380952381,1.0,0.7589278817176819,0.6954784147978957,0.5384615384615384
E7,edge_true,edge,true_working_memory,7,4,seed07_fold04,280,50,82,22,4.580348491668701,50.215014934539795,16.90357142857143,4.995854148538505,False,0.10685881972312927,4.657943248748779,3.88970947265625,0.7789133191108704,0.7006372834149976,0.42857142857142855,0.7649551033973694,0.7006372834149976,0.42857142857142855,0.917512059211731,0.7857142857142858,1.0,0.7789133191108704,0.7006372834149976,0.42857142857142855
E7,edge_true,edge,true_working_memory,8,0,seed08_fold00,279,50,83,40,4.536901950836182,70.90714049339294,16.7168458781362,4.991257885993287,False,0.07480628043413162,4.751133441925049,3.7914888858795166,0.7810861468315125,0.6997483399359617,0.5384615384615384,0.7644677758216858,0.6997483399359617,0.5384615384615384,0.9459138512611389,0.8571428571428572,1.0,0.7810861468315125,0.6997483399359617,0.5384615384615384
E7,edge_true,edge,true_working_memory,8,1,seed08_fold01,279,50,83,23,4.927620887756348,50.07158851623535,16.695340501792113,4.938004161512249,False,0.2124321311712265,4.527248382568359,3.809884786605835,0.7724635004997253,0.7059909205471692,0.42857142857142855,0.7667424082756042,0.7059909205471692,0.42857142857142855,0.9317378997802734,0.8095238095238096,1.0,0.7724635004997253,0.7059909205471692,0.42857142857142855
E7,edge_true,edge,true_working_memory,8,2,seed08_fold02,280,50,82,19,4.603340148925781,46.43350148200989,17.025,4.7737470308224035,False,0.2181345671415329,5.180761337280273,4.415184497833252,0.6445746421813965,0.6031181861389583,0.42857142857142855,0.6295933723449707,0.6031181861389583,0.42857142857142855,0.7308154106140137,0.6904761904761906,1.0,0.6445746421813965,0.6031181861389583,0.42857142857142855
E7,edge_true,edge,true_working_memory,8,3,seed08_fold03,280,50,82,7,4.77225923538208,35.43639373779297,16.84642857142857,4.912228338025214,False,0.16230539977550507,4.848402500152588,4.201343059539795,0.7328606843948364,0.671062433511341,0.42857142857142855,0.7243422269821167,0.671062433511341,0.42857142857142855,0.8992143869400024,0.6666666666666669,1.0,0.7328606843948364,0.671062433511341,0.42857142857142855
E7,edge_true,edge,true_working_memory,8,4,seed08_fold04,280,50,82,18,4.8694915771484375,44.703325510025024,17.089285714285715,4.851644734793868,False,0.18477655947208405,5.0384521484375,4.097478866577148,0.752459704875946,0.6821142982254227,0.42857142857142855,0.7444262504577637,0.6821142982254227,0.42857142857142855,0.9582351446151733,0.9047619047619048,1.0,0.752459704875946,0.6821142982254227,0.42857142857142855
E7,edge_true,edge,true_working_memory,9,0,seed09_fold00,279,50,83,11,4.8360915184021,36.39137625694275,16.82078853046595,4.979902054039361,False,0.2270369529724121,4.576406002044678,3.773139715194702,0.5093157291412354,0.4947519807928848,0.3333333333333333,0.49219366908073425,0.4947519807928848,0.3333333333333333,0.5880247950553894,0.7619047619047621,0.5,0.5093157291412354,0.4947519807928848,0.3333333333333333
E7,edge_true,edge,true_working_memory,9,1,seed09_fold01,279,50,83,25,4.38643217086792,54.25884032249451,17.021505376344088,4.77893787323163,False,-0.009860366582870483,5.5444135665893555,4.619699954986572,0.7451426386833191,0.6919376230752189,0.42857142857142855,0.7343035340309143,0.6919376230752189,0.42857142857142855,0.8465203642845154,0.7619047619047621,1.0,0.7451426386833191,0.6919376230752189,0.42857142857142855
E7,edge_true,edge,true_working_memory,9,2,seed09_fold02,280,50,82,18,4.347656726837158,45.22285056114197,16.678571428571427,4.982494867236776,False,0.22564467787742615,4.847054958343506,4.128874778747559,0.7437389492988586,0.6964872158246669,0.42857142857142855,0.7361887693405151,0.6964872158246669,0.42857142857142855,0.8980304002761841,0.6904761904761906,1.0,0.7437389492988586,0.6964872158246669,0.42857142857142855
E7,edge_true,edge,true_working_memory,9,3,seed09_fold03,280,50,82,7,5.094174861907959,36.478745460510254,16.825,4.919503822251067,False,0.1956588327884674,4.540816307067871,3.922755241394043,0.7750138640403748,0.7046674934575932,0.42857142857142855,0.7676646113395691,0.7046674934575932,0.42857142857142855,0.9535067677497864,0.8095238095238096,1.0,0.7750138640403748,0.7046674934575932,0.42857142857142855
E7,edge_true,edge,true_working_memory,9,4,seed09_fold04,280,50,82,50,4.6697163581848145,84.5117678642273,16.928571428571427,4.778886387228809,False,0.1444144994020462,5.552093029022217,4.431212902069092,0.7763782143592834,0.7082931842765825,0.42857142857142855,0.7627695798873901,0.7082931842765825,0.42857142857142855,0.9769991636276245,0.880952380952381,1.0,0.7763782143592834,0.7082931842765825,0.42857142857142855
