original_pearson,original_rmse,original_mae,random_pearson_mean,random_pearson_std,top_pearson,delta_pearson_top,bottom_pearson,delta_pearson_bottom,prior_true_top_pearson,delta_pearson_prior_true_top,prior_random_top_pearson,delta_pearson_prior_random_top,delta_pearson_random,gap_pearson_top_vs_random,gap_pearson_top_vs_bottom,gap_pearson_prior_true_vs_random,gap_pearson_prior_true_vs_prior_random,random_rmse_mean,random_rmse_std,top_rmse,delta_rmse_top,bottom_rmse,delta_rmse_bottom,prior_true_top_rmse,delta_rmse_prior_true_top,prior_random_top_rmse,delta_rmse_prior_random_top,delta_rmse_random,gap_rmse_top_vs_random,gap_rmse_top_vs_bottom,gap_rmse_prior_true_vs_random,gap_rmse_prior_true_vs_prior_random,random_mae_mean,random_mae_std,top_mae,delta_mae_top,bottom_mae,delta_mae_bottom,prior_true_top_mae,delta_mae_prior_true_top,prior_random_top_mae,delta_mae_prior_random_top,delta_mae_random,gap_mae_top_vs_random,gap_mae_top_vs_bottom,gap_mae_prior_true_vs_random,gap_mae_prior_true_vs_prior_random,method_id,method_name,method_family,seed,fold,split_id,n_train,n_val,n_test,topk,mask_mode,random_repeats,device,runtime_seconds
0.2094772174605816,5.675349222536677,4.586731910705566,0.2138891303141568,0.0417348998781087,0.1350930619002352,0.0743841555603463,0.1938368829783118,0.0156403344822697,0.2285635828724059,-0.0190863654118243,0.2117613263785125,-0.0022841089179309,-0.0044119128535752,0.0787960684139215,0.0587438210780766,-0.0146744525582491,-0.0168022564938933,7.895205955961522,2.069072110759619,7.324952974954866,1.649603752418189,14.380226523200283,8.704877300663608,8.530265293197573,2.854916070660896,9.524284543862684,3.848935321326006,2.2198567334248454,-0.5702529810066563,-7.0552735482454185,0.6350593372360507,-0.9940192506651098,6.699871590051306,2.013358568773884,5.60946434664439,1.0227324359388232,13.255527852529502,8.668795941823936,6.9940888278455615,2.407356917139995,8.125949652798205,3.5392177420926387,2.11313967934574,-1.0904072434069167,-7.646063505885112,0.2942172377942551,-1.1318608249526436,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,0,0,seed00_fold00,279,50,83,10,both,20,cuda,5.668454170227051
0.4597075266961148,4.534442597944151,3.7540835070322793,0.4366209210163173,0.039524308914126,0.3859054829827993,0.0738020437133154,0.35170586059641,0.1080016660997047,0.3974811852959772,0.0622263414001376,0.4358482729623126,0.0238592537338021,0.0230866056797975,0.0507154380335179,-0.0341996223863892,0.03913973572034,0.0383670876663354,5.657265681090517,1.086426055204364,6.086198856596649,1.5517562586524978,8.61245559509259,4.078012997148438,8.772233424697014,4.237790826752862,5.105570102515483,0.571127504571332,1.1228230831463657,0.4289331755061321,-2.52625673849594,3.1149677436064964,3.66666332218153,4.836198048993767,1.0554952604595256,5.275565400181047,1.5214818931487677,7.533205503440765,3.779121996408486,7.3469686163477155,3.592885109315436,4.459241131702101,0.7051576246698219,1.0821145419614877,0.43936735118728,-2.2576401032597184,2.5107705673539487,2.8877274846456142,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,0,1,seed00_fold01,279,50,83,10,both,20,cuda,4.688644647598267
0.2433395450829925,4.582587003913838,3.959106619765119,0.2511423314691708,0.0186225443757184,0.2645079626850443,-0.0211684176020517,0.2424622587410488,0.0008772863419436,0.2439875610725639,-0.0006480159895714,0.2593463708979275,-0.016006825814935,-0.0078027863861783,-0.0133656312158734,-0.0220457039439954,0.0071547703966069,0.0153588098253635,5.114675406679494,0.3645725043868431,6.649772815722874,2.0671858118090354,4.603058581647089,0.0204715777332502,6.142965895081128,1.5603788911672891,5.13666145097583,0.5540744470619918,0.5320884027656554,1.53509740904338,2.046714234075785,1.028290488401634,1.0063044441052975,3.9792006283271606,0.1200573331509846,5.044080455128739,1.0849738353636202,4.061344088577643,0.102237468812524,4.525172187060845,0.5660655672957255,3.939335520674543,-0.0197710990905761,0.0200940085620415,1.0648798268015789,0.9827363665510962,0.545971558733684,0.5858366663863017,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,0,2,seed00_fold02,280,50,82,10,both,20,cuda,4.0156638622283936
0.3460353067271584,4.8554799043333645,4.104988330748023,0.3410064620519069,0.028631832623359,0.2970876391947275,0.0489476675324308,0.352933544524206,-0.0068982377970476,0.2910381822100311,0.0549971245171272,0.3550266255398216,-0.0089913188126632,0.0050288446752514,0.0439188228571794,0.0558459053294784,0.0499682798418758,0.0639884433297905,5.380300895451503,0.6743599584658869,5.636175592249143,0.7806956879157783,4.840546127607073,-0.0149337767262913,6.759101546907424,1.903621642574059,5.368567710330912,0.5130878059975474,0.5248209911181387,0.2558746967976395,0.7956294646420696,1.3788006514559203,1.3905338365765116,4.320000750262564,0.4764875001453969,4.159202040695563,0.0542137099475397,4.235462177090529,0.1304738463425057,4.897278064634742,0.7922897338867188,4.025179188425948,-0.079809142322075,0.2150124195145402,-0.1607987095670005,-0.0762601363949659,0.5772773143721786,0.8720988762087938,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,0,3,seed00_fold03,280,50,82,10,both,20,cuda,3.796827793121338
0.1877755290951934,4.533609611116728,3.779486760860536,0.189409868879292,0.0566540010606797,0.2370706321282166,-0.0492951030330232,0.2054387591890232,-0.0176632300938298,0.0250704725464018,0.1627050565487916,0.2551559510168332,-0.0673804219216397,-0.0016343397840986,-0.0476607632489245,-0.0316318729391933,0.1643393963328902,0.2300854784704314,5.432259999302761,1.167625862360668,5.30704622287169,0.7734366117549616,7.102037501185423,2.568427890068695,8.076967706122893,3.543358095006165,4.376358194000194,-0.1572514171165338,0.8986503881860326,-0.125213776431071,-1.7949912783137334,2.644707706820133,3.700609512122699,4.547372427800807,0.929850114472563,4.727198426316424,0.947711665455888,6.187014568142775,2.407527807282239,6.711264005521449,2.9317772446609127,3.522254757764862,-0.2572320030956736,0.7678856669402703,0.1798259985156178,-1.4598161418263509,2.1638915777206424,3.1890092477565863,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,0,4,seed00_fold04,280,50,82,10,both,20,cuda,3.724464416503906
0.364525371125294,4.8216481012704735,4.045136543641608,0.333780133757762,0.0365934651106166,0.3658585188564613,-0.0013331477311673,0.247022214802003,0.1175031563232909,0.3899990210201269,-0.0254736498948329,0.3522859887374031,0.0122393823878909,0.030745237367532,-0.0320783850986993,-0.1188363040544583,-0.0562188872623649,-0.0377130322827238,5.778198429260229,0.9237396711712724,5.100791077116143,0.2791429758456694,5.080961892019819,0.2593137907493457,8.208840047420694,3.38719194615022,5.351840739630796,0.5301926383603224,0.9565503279897554,-0.677407352144086,0.0198291850963236,2.4306416181604646,2.8569993077898976,4.659110467405204,0.5898191328255583,4.031464863972492,-0.013671679669116,4.448403898491917,0.4032673548503096,6.655153297516237,2.6100167538746293,4.129237025617117,0.0841004819755095,0.6139739237635968,-0.6276456034327129,-0.4169390345194257,1.9960428301110325,2.52591627189912,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,1,0,seed01_fold00,279,50,83,10,both,20,cuda,3.821445226669312
0.0675023708566482,4.985887905938494,4.257255634629583,0.0761388192839857,0.0420481545787624,0.0596280804178461,0.007874290438802,0.089629001180343,-0.0221266303236948,0.0567351534222906,0.0107672174343575,0.0964047011235283,-0.02890233026688,-0.0086364484273375,0.0165107388661395,0.0300009207624968,0.019403665861695,0.0396695477012376,6.026345559444057,0.9726652624776122,7.727219602272376,2.741331696333882,5.548818024943376,0.5629301190048821,7.888160089656522,2.9022721837180283,5.270892743097467,0.285004837158973,1.0404576535055634,1.7008740428283184,2.178401577329,1.861814530212465,2.6172673465590552,4.368214966302895,0.9388558044129766,6.15558881644743,1.898333181817848,5.085457031985364,0.8282013973557811,6.353748045771955,2.096492411142372,3.535290913409497,-0.7219647212200853,0.1109593316733121,1.7873738501445358,1.0701317844620668,1.98553307946906,2.818457132362457,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,1,1,seed01_fold01,279,50,83,10,both,20,cuda,4.439224720001221
0.3280608049478143,4.616959093151297,3.822497298077839,0.3169247051756099,0.0464170173445091,0.3507027192574082,-0.0226419143095939,0.3566268661397636,-0.0285660611919492,0.1243380322996939,0.2037227726481204,0.3043847503795855,0.0236760545682288,0.0111360997722043,-0.0337780140817983,0.0059241468823553,0.192586672875916,0.1800467180798916,5.816893289645236,1.240101935867812,5.72535994679734,1.1084008536460432,6.3974585133716255,1.7804994202203286,8.136542715468988,3.5195836223176906,5.038740772465869,0.4217816793145719,1.1999341964939392,-0.0915333428478959,-0.6720985665742853,2.3196494258237514,3.0978019430031187,4.664523978931148,1.0297963372940042,4.253751080210616,0.4312537821327771,5.609983909420851,1.787486611343012,6.597815490350491,2.7753181922726515,3.882121167531828,0.0596238694539885,0.8420266808533086,-0.4107728987205314,-1.356232829210235,1.933291511419343,2.715694322818663,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,1,2,seed01_fold02,280,50,82,10,both,20,cuda,3.260340452194214
0.4000063308269194,4.667435658525799,3.928256546578756,0.3326851614458289,0.0697822755106381,0.3317916413814085,0.0682146894455108,0.3862607845373849,0.0137455462895344,0.2183473746874017,0.1816589561395176,0.2421857627896066,0.1578205680373128,0.0673211693810905,0.0008935200644203,0.0544691431559763,0.1143377867584271,0.0238383881022048,6.197635808842856,1.4199741505196422,4.913245559647011,0.2458099011212127,7.511635211069922,2.844199552544124,6.433988643054757,1.7665529845289587,5.101346827856748,0.4339111693309494,1.5302001503170573,-1.2843902491958443,-2.5983896514229112,0.2363528342119014,1.3326418151980093,5.252918746413254,1.240576313835327,4.282756386733636,0.35449984015488,6.404303422788295,2.4760468762095384,4.9892713732835725,1.0610148267048165,4.442966728675656,0.5147101820968998,1.3246621998344978,-0.9701623596796178,-2.1215470360546584,-0.2636473731296815,0.5463046446079165,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,1,3,seed01_fold03,280,50,82,10,both,20,cuda,3.81943678855896
0.1144063403995389,4.682623665614235,3.977621136642084,0.1373986556813992,0.0250060707289329,0.1755533156833652,-0.0611469752838263,0.059941392866138,0.0544649475334008,0.1465933011942969,-0.0321869607947579,0.1302530287605321,-0.0158466883609931,-0.0229923152818603,-0.038154660001966,-0.1156119228172271,-0.0091946455128976,-0.0163402724337648,5.676791723788004,0.7404209155460204,6.964474078230338,2.2818504126161026,5.400843651751761,0.7182199861375258,6.619186145640553,1.9365624800263177,5.905697540920833,1.2230738753065982,0.9941680581737682,1.2876823544423344,1.5636304264785768,0.9423944218525496,0.7134886047197195,4.362904705070869,0.5523576243647418,5.378852239469203,1.401231102827119,4.783714736380229,0.8060935997381447,5.030734108715523,1.053112972073439,4.446018730721822,0.4683975940797382,0.3852835684287847,1.0159475343983342,0.5951375030889743,0.6678294036446539,0.5847153779937004,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,1,4,seed01_fold04,280,50,82,10,both,20,cuda,3.944817066192627
0.331807702587289,4.649629313542564,3.649546255548316,0.2877939518317899,0.058351485496222,0.2930238375692195,0.0387838650180694,0.1914463370679681,0.1403613655193208,0.1527619012302856,0.1790458013570033,0.3654788985285265,-0.0336711959412375,0.044013750755499,-0.0052298857374296,-0.1015775005012514,0.1350320506015042,0.2127169972982408,5.726144977575059,1.3812526231125135,5.181876498563349,0.5322471850207844,9.36990074434297,4.720271430800406,9.877512483922615,5.227883170380053,4.941669817847838,0.292040504305274,1.0765156640324944,-0.54426847901171,-4.188024245779622,4.151367506347558,4.9358426660747785,4.8468262040471455,1.234093739805503,3.7863751147166793,0.136828859168363,8.32493529262313,4.6753890370748135,8.626684717385166,4.97713846183685,3.6175763348498977,-0.0319699206984185,1.1972799484988292,-1.0604510893304662,-4.538560177906451,3.779858513338021,5.009108382535269,M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,2,0,seed02_fold00,279,50,83,10,both,20,cuda,3.879160404205322
