ID,Method,Family,Seeds,Folds,Top-k,Original RMSE,delta_pearson_top Mean,delta_pearson_top Std,delta_pearson_bottom Mean,delta_pearson_bottom Std,delta_pearson_prior_true_top Mean,delta_pearson_prior_true_top Std,delta_pearson_prior_random_top Mean,delta_pearson_prior_random_top Std,delta_pearson_random Mean,delta_pearson_random Std,gap_pearson_top_vs_random Mean,gap_pearson_top_vs_random Std,gap_pearson_top_vs_bottom Mean,gap_pearson_top_vs_bottom Std,gap_pearson_prior_true_vs_random Mean,gap_pearson_prior_true_vs_random Std,gap_pearson_prior_true_vs_prior_random Mean,gap_pearson_prior_true_vs_prior_random Std,delta_rmse_top Mean,delta_rmse_top Std,delta_rmse_bottom Mean,delta_rmse_bottom Std,delta_rmse_prior_true_top Mean,delta_rmse_prior_true_top Std,delta_rmse_prior_random_top Mean,delta_rmse_prior_random_top Std,delta_rmse_random Mean,delta_rmse_random Std,gap_rmse_top_vs_random Mean,gap_rmse_top_vs_random Std,gap_rmse_top_vs_bottom Mean,gap_rmse_top_vs_bottom Std,gap_rmse_prior_true_vs_random Mean,gap_rmse_prior_true_vs_random Std,gap_rmse_prior_true_vs_prior_random Mean,gap_rmse_prior_true_vs_prior_random Std,delta_mae_top Mean,delta_mae_top Std,delta_mae_bottom Mean,delta_mae_bottom Std,delta_mae_prior_true_top Mean,delta_mae_prior_true_top Std,delta_mae_prior_random_top Mean,delta_mae_prior_random_top Std,delta_mae_random Mean,delta_mae_random Std,gap_mae_top_vs_random Mean,gap_mae_top_vs_random Std,gap_mae_top_vs_bottom Mean,gap_mae_top_vs_bottom Std,gap_mae_prior_true_vs_random Mean,gap_mae_prior_true_vs_random Std,gap_mae_prior_true_vs_prior_random Mean,gap_mae_prior_true_vs_prior_random Std
M2_RANDOM,Meta-GAT (random prior),meta_gat,10,5,10,4.832972117205891,0.0586930304924532,0.07839929967285014,0.026031522418358,0.05146672354801131,0.07610149560823999,0.09038758676325588,0.02244913353198582,0.06730435196626315,0.028212979932615512,0.0430743408312413,0.030480050559837685,0.06717535335192606,0.032661508074095194,0.07907256285991868,0.04788851567562447,0.07768199968796677,0.05365236207625418,0.0836807318319249,2.929905743779509,3.0051851219747596,1.6196895516688334,2.4946512362022677,3.5673480742175694,1.4430289904093272,1.5772166033114194,2.001878104702035,1.8086076759133247,1.3176395219256978,1.1212980678661841,2.519573937645108,1.3102161921106759,3.4277776228395953,1.758740398304245,1.6122615277720098,1.9901314709061504,2.11071106551338,2.609227946525527,3.033934847284148,1.48740845278085,2.487081998145761,2.907545940282588,1.6789324734367448,1.17567454062873,2.0907949583175522,1.4487610772713262,1.4160972456390404,1.1604668692542006,2.527162218052439,1.1218194937446766,3.42852971277683,1.4587848630112616,1.7041002445283606,1.7318713996538582,2.206771014713783
M2_TRUE,Meta-GAT (true working-memory prior),meta_gat,10,5,10,4.801858624447645,0.02561882777283147,0.053034054911061765,0.03165864534370008,0.05526587472693643,0.057584878073044826,0.08487429819529604,0.019095424557393884,0.07092452490500942,0.024619238129172133,0.038943899151450495,0.0009995896436593263,0.0536380042377153,-0.006039817570868622,0.07646924676340057,0.03296563994387265,0.06907254689730317,0.03848945351565094,0.07765599684502622,1.5637189098307314,1.8123753031215188,2.3667450245492767,2.9292658797989226,2.626346451185228,1.7674215950509191,1.1547671087313716,1.6347397943417523,1.3804129228731197,1.3579651575922527,0.18330598695761183,2.287033448796129,-0.8030261147185456,3.676692219221501,1.245933528312109,2.163017333516942,1.4715793424538566,2.2220131386010307,1.1142223360760577,1.8164520132647153,2.2999189772004773,2.8703016284700453,1.931480636120263,1.876639483090232,0.8176813676908652,1.672982612125626,1.0707847393581247,1.4488409753652687,0.04343759671793301,2.257464580012073,-1.1856966411244196,3.4582230239266045,0.8606958967621384,2.2046380895358153,1.1137992684293976,2.26042319904349
M3_RANDOM,Two-Stage KRR (random edge-prior biomarker),kernel_ridge,10,5,10,4.6419958316725,0.08087064564261986,0.1287559212436149,0.0248431127949137,0.055531285106653186,0.02251824383140054,0.0428642945398938,0.08947926529879151,0.08647901120690557,0.030779615345367696,0.04275980478077125,0.05009103029725217,0.09313113709667234,0.056027532847706146,0.11689440810781455,-0.008261371513967159,0.030186311815729894,-0.06696102146739097,0.07137234389454787,0.9158898863743243,1.2365639788654221,0.42625613426628284,0.7166334827100185,0.1649796902747527,0.16495455692855132,0.9930275250675286,1.1910958061102739,0.5556002211619883,0.5228720088336628,0.36028966521233613,0.8649237202990738,0.4896337521080416,1.3687540518066024,-0.3906205308872356,0.5634312763446491,-0.8280478347927758,1.2435597990673628,0.9569349842659329,1.208059976533812,0.43295511248609275,0.6345016179555185,0.2201515568400309,0.23207649513767742,1.0305598050861333,1.11313934257825,0.5737075851301704,0.4986379523235825,0.3832273991357627,0.8358457369803515,0.5239798717798404,1.3161863064543287,-0.3535560282901395,0.5472397888858763,-0.8104082482461027,1.1874523121346283
M3_TRUE,Two-Stage KRR (true edge-prior biomarker),kernel_ridge,10,5,10,4.753836020763497,0.05028031286786496,0.07868888890386463,0.006084715323748665,0.04563072331626418,0.04737878114329992,0.07231058960424232,0.008238264450462525,0.039871452749849066,0.009950610997461782,0.027744937150917467,0.04032970187040318,0.06834337653777708,0.044195597544116304,0.09093618625244328,0.037428170145838144,0.061207086848867796,0.0391405166928374,0.08497280323727144,0.517710881785758,0.5035016666613082,0.4168187845667962,0.5857169554975089,0.18763135245048776,0.24675237634085045,0.10358849722110137,0.21861877122489723,0.3914703583837717,0.34181777214470804,0.1262405234019862,0.4517921693672447,0.10089209721896167,0.6936042969236598,-0.203839005933284,0.3765129788128936,0.0840428552293864,0.3390426756193809,0.55524411442662,0.4582553616468865,0.3361178318933126,0.5154571371056943,0.21557659822160166,0.26559705852102344,0.05733903318881732,0.1249610702555566,0.35908252539135305,0.327545278068598,0.19616158903526695,0.4305703284613037,0.2191262825333073,0.6566538674471192,-0.14350592716975138,0.3923693488703577,0.15823756503278433,0.29953119912415516
