model_id,prior_type,evaluation_type,n_seeds,pearson_mean,pearson_std,rmse_mean,rmse_std,mae_mean,mae_std
A3_msancr,random,fixed_prior_swap,3,0.3428109409298983,0.03010001005158655,4.638473668713669,0.06544527860075593,3.92650213796072,0.04795411519347591
A3_msancr,shuffled,fixed_prior_swap,3,0.3410579160692804,0.030540987988325163,4.642781254939474,0.06377308284992109,3.9303974610612236,0.05301933402667072
A3_msancr,unrelated,fixed_prior_swap,3,0.34288736877616727,0.02790573751098339,4.642395668536586,0.06308312505468783,3.9297776033569427,0.048880940777163616
A2_fc_laplacian,matched,retuned_base,3,0.34482433157841913,0.025033383983110908,4.638186060736629,0.052725342937918245,3.936442629276432,0.031570470274073295
A3_msancr,matched,retuned_base,3,0.34120277494819157,0.028402002736401057,4.646029687771585,0.06311246572464897,3.935045790291987,0.04789235422403737
A4_iso_same_solver,uniform,retuned_base,3,0.3481587558574848,0.016715091309626458,4.635058870611734,0.03139615902630794,3.88350763266595,0.04084562226064444
A4_modality_ridge,none,retuned_base,3,0.34486460574236477,0.024909164615328865,4.638828704651822,0.05282405581296564,3.937550482099319,0.03229083843531916
