target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,0,0,A2_fc_laplacian,matched,retuned_base,329,83,1a5da6a5862e939c,9f4841196b4a6078,outputs/iclr/msancr_final_smoke/coefficients/A2_fc_laplacian__matched/seed00_fold00.npz,-0.5177706420791406,-0.1786256703541763,0.0,0.15780227788235188,11.891386432390549,9.805998220970666
working_memory,0,0,A3_msancr,matched,retuned_base,329,83,1a5da6a5862e939c,81e7d57fdde7cdf7,outputs/iclr/msancr_final_smoke/coefficients/A3_msancr__matched/seed00_fold00.npz,-0.29409831388461705,0.14631578954906094,0.0,0.1533349585965138,11.955905055248731,9.830195533212578
working_memory,0,0,A4_iso_same_solver,uniform,retuned_base,329,83,1a5da6a5862e939c,1a9d8a819b9f2772,outputs/iclr/msancr_final_smoke/coefficients/A4_iso_same_solver__uniform/seed00_fold00.npz,0.11051552181879548,0.1750596196926283,0.05263157894736842,0.2057687314933611,9.373894415588431,7.912115091268603
working_memory,0,0,A4_modality_ridge,none,retuned_base,329,83,1a5da6a5862e939c,7e6b367935337855,outputs/iclr/msancr_final_smoke/coefficients/A4_modality_ridge__none/seed00_fold00.npz,-0.014316450321410143,0.016045304540794877,0.05263157894736842,0.1131869296405699,12.747359161515185,10.488529696255592
