model_id,prior_type,evaluation_type,n_seeds,pearson_mean,pearson_std,rmse_mean,rmse_std,mae_mean,mae_std
A3_msancr,random,fixed_prior_swap,1,0.1148492597203646,,12.26369472625794,,10.121316034752043,
A3_msancr,shuffled,fixed_prior_swap,1,0.1326878964430352,,12.416585300121865,,10.165792825806824,
A3_msancr,unrelated,fixed_prior_swap,1,0.1356575419205299,,12.06035137461468,,9.915754606603048,
A2_fc_laplacian,matched,retuned_base,1,0.1578022778823518,,11.891386432390547,,9.805998220970666,
A3_msancr,matched,retuned_base,1,0.1533349585965138,,11.955905055248731,,9.830195533212578,
A4_iso_same_solver,uniform,retuned_base,1,0.2057687314933611,,9.373894415588431,,7.912115091268603,
A4_modality_ridge,none,retuned_base,1,0.1131869296405699,,12.747359161515185,,10.488529696255592,
