experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard,alignment_node_pearson,alignment_node_spearman,alignment_node_topk_jaccard,alignment_module_pearson,alignment_module_spearman,alignment_module_topk_jaccard,alignment_edge_diagonal_pearson,alignment_edge_diagonal_spearman,alignment_edge_diagonal_topk_jaccard
E10,node_unrelated_visual,node,unrelated_visual,3,2,seed03_fold02,280,50,82,7,4.70029354095459,53.74582767486572,16.92142857142857,4.903450471924056,False,0.1758327037096023,4.870974063873291,4.152599811553955,0.1783399432897567,0.2141305030933956,0.0,0.1719633340835571,0.2857142857142857,0.2,0.1806354522705078,0.2141305030933956,0.0,0.8342306613922119,0.7387469895302973,0.4285714285714285,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,3,3,seed03_fold03,280,50,82,9,5.138449192047119,41.02429676055908,16.939285714285713,4.768935137631752,False,0.2840173542499542,5.066503047943115,4.301297187805176,0.0544677972793579,0.0902777037670385,0.0526315789473684,0.1385135352611541,0.119047619047619,0.2,0.0702645480632782,0.0902777037670385,0.0526315789473684,0.8340837359428406,0.7402252326190313,0.5384615384615384,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,3,4,seed03_fold04,280,50,82,28,4.687584400177002,63.61065888404846,16.742857142857144,5.023333310762925,False,0.1638748496770858,4.611587047576904,3.912094593048096,0.0661800578236579,0.1499018397008038,0.0,0.121629387140274,0.0476190476190476,0.2,0.0755506455898284,0.1499018397008038,0.0,0.8900294899940491,0.7497439195350004,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,4,0,seed04_fold00,279,50,83,37,4.472312927246094,71.19558930397034,16.767025089605735,4.9404542587220295,False,0.0929524973034858,5.171597480773926,4.389553070068359,0.0605305656790733,0.09389340645705,0.0,0.1650858521461486,0.1428571428571428,0.2,0.072260171175003,0.09389340645705,0.0,0.9142525792121888,0.7625337186912424,0.5384615384615384,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,4,1,seed04_fold01,279,50,83,39,4.467743396759033,92.9093599319458,16.835125448028673,4.921759079786406,False,0.2672818303108215,4.700710296630859,3.764935255050659,0.1486095786094665,0.2695296604694956,0.0,0.1861095428466797,0.2380952380952381,0.2,0.1579692512750625,0.2695296604694956,0.0,0.8983289003372192,0.761405060116736,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,4,2,seed04_fold02,280,50,82,20,4.389875888824463,63.97836256027222,16.78214285714286,4.843888164586422,False,0.1163650155067443,5.293352127075195,4.479937076568604,0.2156952619552612,0.3336784188302641,0.0,0.2660609483718872,0.2380952380952381,0.2,0.2251647710800171,0.3336784188302641,0.0,0.8804370760917664,0.7571650993656039,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,4,3,seed04_fold03,280,50,82,9,4.874904155731201,57.57126760482788,16.989285714285714,4.849509495499392,False,0.1834842562675476,4.988483905792236,4.09782600402832,0.0873769074678421,0.1197576664454049,0.0,0.0768235772848129,0.0,0.2,0.0908248499035835,0.1197576664454049,0.0,0.8462769985198975,0.7401852801031196,0.5384615384615384,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,4,4,seed04_fold04,280,50,82,61,4.466458320617676,150.2522337436676,16.90714285714286,4.945988892269066,False,0.1916272789239883,4.92329740524292,3.813163995742798,0.1398007869720459,0.2033233475392732,0.0,0.2204796522855758,0.0238095238095238,0.2,0.1562134176492691,0.2033233475392732,0.0,0.9168546795845032,0.7589529744526538,0.8181818181818182,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,5,0,seed05_fold00,279,50,83,19,4.849401473999023,68.3473174571991,16.97132616487455,4.901089999941164,False,0.2469164729118347,4.635964870452881,3.786069869995117,0.1484904736280441,0.2378073628355835,0.0,0.1677862107753753,0.2142857142857143,0.2,0.1566421091556549,0.2378073628355835,0.0,0.8910425305366516,0.7557367969217597,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,5,1,seed05_fold01,279,50,83,24,4.917640686035156,79.52438592910767,16.74910394265233,4.846917239231855,False,0.237159788608551,4.832308769226074,4.179790496826172,0.1556223481893539,0.250072785220484,0.0,0.2095957398414611,0.1428571428571428,0.2,0.1654902696609497,0.250072785220484,0.0,0.9056081771850586,0.7599667695439138,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,5,2,seed05_fold02,280,50,82,17,4.952703475952148,72.77499127388,17.05,4.881927312620937,False,0.15955650806427,4.865072250366211,4.016111850738525,0.2184396982192993,0.3007525516545112,0.0,0.267589807510376,0.3095238095238095,0.2,0.2250923961400985,0.3007525516545112,0.0,0.8717675805091858,0.7502932666287867,0.4285714285714285,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,5,3,seed05_fold03,280,50,82,5,4.951282501220703,53.06012535095215,16.764285714285716,4.896224076171518,False,0.115053191781044,4.764439582824707,4.100774765014648,0.0561477541923522,0.0648529214537126,0.0526315789473684,0.0346109569072723,0.0,0.2,0.0637290850281715,0.0648529214537126,0.0526315789473684,0.7969308495521545,0.7439008640829102,0.6666666666666666,,,,,,
