mean_diff,median_diff,positive_seeds,n_seeds,wilcoxon_raw_p,ci_95,cohen_dz,comparison,left_mean,left_std,right_mean,right_std,p_holm_biomarker_alignment_4
-0.5851049775157148,-0.5950604414359484,0,10,0.001953125,"[-0.637322095399048, -0.5339933626605569]",-6.676453144544042,B1_FC_no_prior_vs_FP_matched,0.17640470225337543,0.013140304109675052,0.7615096797690903,0.09239594181072443,0.001953125
0.17841811397141183,0.17899908539283005,10,10,0.001953125,"[0.17400090791546838, 0.18269893297309114]",24.00416110422779,B2_FP_matched_vs_FP_unrelated,0.7615096797690903,0.09239594181072443,0.5830915657976784,0.08769190314944236,0.001953125
0.8381420328865727,0.8502560742054601,10,10,0.001953125,"[0.7706192796294107, 0.9051190546366774]",7.329749960316336,B3_FP_matched_vs_FP_shuffled,0.7615096797690903,0.09239594181072443,-0.0766323531174826,0.022734380025585196,0.001953125
0.6183459890086619,0.6274298414472939,10,10,0.001953125,"[0.5782436996265351, 0.657800963706562]",9.13916181311831,B4_FP_matched_vs_FP_random,0.7615096797690903,0.09239594181072443,0.14316369076042842,0.026032631964942682,0.001953125
