method_id,method_name,method_family,seed,fold,split_id,n_train,n_val,n_test,topk,random_repeats,runtime_seconds,original_pearson,original_rmse,original_mae,random_pearson_mean,random_pearson_std,top_pearson,delta_pearson_top,bottom_pearson,delta_pearson_bottom,prior_true_top_pearson,delta_pearson_prior_true_top,prior_random_top_pearson,delta_pearson_prior_random_top,delta_pearson_random,gap_pearson_top_vs_random,gap_pearson_top_vs_bottom,gap_pearson_prior_true_vs_random,gap_pearson_prior_true_vs_prior_random,random_rmse_mean,random_rmse_std,top_rmse,delta_rmse_top,bottom_rmse,delta_rmse_bottom,prior_true_top_rmse,delta_rmse_prior_true_top,prior_random_top_rmse,delta_rmse_prior_random_top,delta_rmse_random,gap_rmse_top_vs_random,gap_rmse_top_vs_bottom,gap_rmse_prior_true_vs_random,gap_rmse_prior_true_vs_prior_random,random_mae_mean,random_mae_std,top_mae,delta_mae_top,bottom_mae,delta_mae_bottom,prior_true_top_mae,delta_mae_prior_true_top,prior_random_top_mae,delta_mae_prior_random_top,delta_mae_random,gap_mae_top_vs_random,gap_mae_top_vs_bottom,gap_mae_prior_true_vs_random,gap_mae_prior_true_vs_prior_random
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,2,0,seed02_fold00,279,50,83,10,20,3.1051952838897705,0.5320476687672144,4.5847548605411514,3.765065974499806,0.5175439990037372,0.020425957117474795,0.5379333106880935,-0.005885641920879037,0.49672003255573177,0.03532763621148266,0.5104267291516642,0.021620939615550228,0.49927883532073114,0.03276883344648329,0.014503669763477278,-0.020389311684356315,-0.0412132781323617,0.007117269852072949,-0.011147893830933064,4.750428584632674,0.08942340110063493,4.708408892579408,0.12365403203825664,4.768251679808017,0.18349681926686578,4.697413880498037,0.11265901995688576,4.6877132181473256,0.10295835760617411,0.1656737240915227,-0.042019692053266056,-0.05984278722860914,-0.053014704134636936,0.009700662350711653,3.8100041234349633,0.05743226764476729,3.8773177273302193,0.11225175283041322,4.161515063550099,0.39644908905029297,3.9243572533848776,0.15929127888507155,3.814347669302699,0.04928169480289313,0.04493814893515724,0.06731360389525598,-0.28419733621987975,0.11435312994991431,0.11000958408217842
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,2,1,seed02_fold01,279,50,83,10,20,4.175405263900757,0.31375123123529536,4.910256792271968,4.219851137643837,0.2464194598301787,0.028005987770192496,0.2115289075068179,0.10222232372847745,0.25746759225899296,0.0562836389763024,0.16823312753642433,0.14551810369887103,0.2901380887866861,0.023613142448609237,0.06733177140511665,0.0348905523233608,0.04593868475217505,0.07818633229375438,0.12190496125026179,8.26964618568704,2.424756312262102,12.850756768273257,7.940499976001289,8.001164481835248,3.09090768956328,9.466370570132751,4.556113777860783,6.285941263878954,1.3756844716069851,3.3593893934150723,4.581110582586216,4.849592286438009,1.1967243844457105,3.1804293062537976,7.256910362013852,2.336854084448429,11.954289758061789,7.734438620417952,6.832877825541669,2.6130266878978317,8.23649845353092,4.0166473158870835,5.279298173375876,1.0594470357320391,3.037059224370015,4.697379396047936,5.12141193252012,0.9795880915170683,2.9572002801550443
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,2,2,seed02_fold02,280,50,82,10,20,4.0384955406188965,0.11124461829880805,6.116012423321063,4.886478342661044,0.08591889492540213,0.05413114926468361,0.05326378764008476,0.05798083065872329,0.04147207202355721,0.06977254627525084,0.12691442744143855,-0.015669809142630498,0.14612166283256411,-0.03487704453375606,0.025325723373405926,0.03265510728531736,-0.011791715616527552,-0.04099553251603642,0.019207235391125566,8.879807190204128,2.9076078400829,12.620979992996762,6.504967569675699,8.525824661050102,2.4098122377290387,7.508205134683431,1.3921927113623678,12.931874076832782,6.815861653511719,2.7637947668830645,3.7411728027926348,4.0951553319466605,-1.3716020555206967,-5.423668942149352,7.482395229688505,3.007734455365584,11.400843329545928,6.5143649868848845,7.307530019341446,2.4210516766804018,6.515778390372672,1.6293000477116282,11.816743990270103,6.930265647609059,2.595916887027461,3.9184480998574234,4.093313310204483,-0.966616839315833,-5.300965599897431
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,2,3,seed02_fold03,280,50,82,10,20,3.2137696743011475,0.17349639918258333,4.648095634716891,3.9707541582061023,0.1459456053055226,0.03226412082575427,0.06533239844979817,0.10816400073278516,0.19344950423546095,-0.019953105052877618,0.12450635276477161,0.048990046417811725,0.16579385846848776,0.007702540714095568,0.02755079387706072,0.08061320685572444,0.12811710578566277,0.021439252540751005,0.04128750570371616,4.837424783269867,0.1634976091117794,5.323988286764414,0.6758926520475228,4.60638248317947,-0.04171315153742139,5.069669257243794,0.42157362252690245,4.673386789830205,0.02529115511331348,0.189329148552976,0.4865635034945468,0.7176058035849442,0.23224447397392645,0.39628246741358897,3.762061470310863,0.03367605589753995,3.9147774533527655,-0.055976704853336834,3.8251174833716415,-0.14563667483446086,3.8092730917581696,-0.1614810664479327,3.7326145869929617,-0.23813957121314067,-0.20869268789523954,0.1527159830419027,0.08965996998112402,0.04721162144730684,0.07665850476520797
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,2,4,seed02_fold04,280,50,82,10,20,5.460008859634399,0.37844416338859066,4.55891036491815,3.820469042149986,0.3573796156168385,0.041628558013911694,0.3347042843694361,0.04373987901915455,0.3354077027130431,0.04303646067554756,0.4043340080518891,-0.025889844663298467,0.3162961128109128,0.06214805057767786,0.02106454777175215,0.022675331247402397,0.0007034183436069874,-0.04695439243505062,-0.08803789524097633,6.6075722046578536,2.3259732743545727,8.931945592115108,4.373035227196958,8.459903474052199,3.900993109134049,9.062197252696306,4.503286887778156,6.162011011284344,1.6031006463661939,2.0486618397397036,2.3243733874572543,0.47204211806290886,2.4546250480384524,2.900186241411962,5.706632513534732,2.1742554078184555,7.8712229147190005,4.050753872569015,7.4286759423046576,3.6082069001546717,8.009602697884164,4.189133655734178,4.6560796644629505,0.8356106223129647,1.8861634713847462,2.1645904011842685,0.44254697241434293,2.302970184349432,3.3535230334212134
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,3,0,seed03_fold00,279,50,83,10,20,3.365079641342163,0.3762568522109874,4.688801636355257,3.963946710149926,0.342179868140972,0.028368910489890944,0.37520744183304544,0.0010494103779419839,0.3495071595653344,0.026749692645653023,0.39967234068987545,-0.023415488478888025,0.3901813730682775,-0.013924520857290068,0.034076984070015415,-0.03302757369207343,-0.02570028226771104,-0.05749247254890344,-0.009490967621597957,7.004590601539365,2.238574385582388,11.822176218824161,7.133374582468904,10.228968946139467,5.54016730978421,8.915248109458254,4.226446473102997,6.307493012923861,1.618691376568604,2.315788965184108,4.817585617284796,1.593207272684694,1.9106575079188888,2.607755096534393,6.135913857494493,2.1463553447236827,10.863793832709991,6.899847122560065,9.165609267820795,5.201662557670868,7.904978108693318,3.9410313985433922,5.532751083374023,1.5688043732240975,2.1719671473445668,4.727879975215497,1.6981845648891962,1.7690642511988255,2.3722270253192947
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,3,1,seed03_fold01,279,50,83,10,20,3.684321403503418,0.12718547188550627,5.2596864706854,4.563554706343686,0.11602728380204799,0.03848301285557009,0.0850948414650145,0.04209063042049177,0.14388068826866962,-0.016695216383163347,0.10075912458824808,0.026426347297258193,0.13977123784117587,-0.012585765955669598,0.011158188083458281,0.03093244233703349,0.05878584680365512,0.015268159213799912,0.03901211325292779,6.770233645090293,1.4566340693587272,10.031160169613141,4.771473698927741,10.98708313217098,5.72739666148558,8.777311095117174,3.5176246244317735,6.350316261728124,1.0906297910427236,1.510547174404893,3.260926524522848,-0.9559229625578389,2.0070774500268804,2.42699483338905,5.734414013322577,1.3410064303058997,8.824557028621076,4.26100232227739,9.843298866088132,5.279744159744446,7.623622997697577,3.0600682913538915,5.627577758697142,1.0640230523534564,1.1708593069788913,3.0901430152984988,-1.018741837467056,1.8892089843750002,1.996045239000435
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,3,2,seed03_fold02,280,50,82,10,20,4.247144460678101,0.40080323029829584,4.568198290293859,3.7839739264511483,0.36643915053443543,0.03546896634288936,0.34251290135621304,0.0582903289420828,0.31681185011614343,0.08399138018215241,0.3260909076444214,0.07471232265387445,0.3915184866056075,0.009284743692688335,0.03436407976386041,0.023926249178222392,-0.025701051240069606,0.04034824289001404,0.06542757896118612,6.192514299622724,1.6168623787690677,9.25566305808533,4.687464767791472,7.547658738325748,2.9794604480318894,9.409133626609501,4.840935336315642,5.779471521461651,1.2112732311677918,1.624316009328865,3.0631487584626065,1.7080043197595822,3.216619326986777,3.62966210514785,5.282392263993984,1.5106398022017604,8.128395615554437,4.344421689103289,6.54740772014711,2.7634337936959614,8.282861314168791,4.498887387717643,5.037050514686398,1.25307658823525,1.4984183375428355,2.8460033515604533,1.5809878954073273,3.0004690501748073,3.245810799482393
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,3,3,seed03_fold03,280,50,82,10,20,3.315032482147217,0.3979782335485794,4.718409115953517,3.8230600357055664,0.41802045025015655,0.0244736781864822,0.3346357860276316,0.06334244752094781,0.4020711307341719,-0.00409289718559247,0.40875355053029083,-0.010775316981711414,0.37649469837881594,0.02148353516976348,-0.02004221670157713,0.08338466422252494,0.06743534470654028,0.009266899719865718,-0.03225885215147489,6.486734935517734,1.1266128424306734,6.091566609606117,1.3731574936525996,4.776379458921225,0.057970342967707644,5.984033613574157,1.2656244976206397,6.231643704604618,1.513234588651101,1.7683258195642164,-0.39516832591161677,1.315187150684892,-0.5027013219435768,-0.24761009103046128,4.978285228915331,0.9782923731644896,4.522026248094512,0.698966212388946,4.1549772751040575,0.33191723939849105,4.404434948432736,0.5813749127271697,4.612523195220203,0.7894631595146366,1.1552251932097644,-0.4562589808208184,0.3670489729904549,-0.5738502804825947,-0.20808824678746696
M2_SHUFFLED,Shuffled-prior Meta-GAT,meta_gat,3,4,seed03_fold04,280,50,82,10,20,4.786336183547974,0.32890273590535013,4.309317174607751,3.7147957871599897,0.2682816974726737,0.051179016574023344,0.17693033844124123,0.1519723974641089,0.2508227451240372,0.07807999078131295,0.2358794558979873,0.09302328000736282,0.23392123632878337,0.09498149957656676,0.06062103843267641,0.09135135903143249,0.07389240668279595,0.03240224157468641,-0.001958219569203945,5.166816999969152,0.8301167250639593,7.6346362437143025,3.325319069106551,8.265689325702116,3.9563721510943646,6.73506865757357,2.4257514829658184,4.874355382008403,0.5650382074006517,0.8574998253614003,2.4678192437451507,-0.6310530819878135,1.568251657604418,1.8607132755651667,4.3634026975166496,0.8928294451647585,6.770967343958413,3.056171556798423,7.321890330896145,3.6070945437361552,5.95324167391149,2.2384458867515007,4.3307855303694565,0.6159897432094668,0.6486069103566598,2.407564646441763,-0.5509229869377323,1.5898389763948408,1.622456143542034
