target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,matched,prod,0,1,0.2,2668,0.032243684383240705,0.032451021689546236,0.0005433136614752546,0.9936107618339696,-0.38161622099203313,0.655
fluid_intelligence,matched,prod,0,1,0.3,4002,0.0320546619724962,0.03246881508147794,0.00045850066873889887,0.9872445881396517,-0.9032770009275327,0.816
fluid_intelligence,matched,mean,0,1,0.05,667,0.035159679400850116,0.032516373340745246,0.0011062406124400011,1.081291539877623,2.389449483575378,0.009
fluid_intelligence,matched,mean,0,1,0.1,1334,0.03264740849334235,0.03241929700845637,0.0007851386804570401,1.0070362872096357,0.2905365517760439,0.389
fluid_intelligence,matched,mean,0,1,0.2,2668,0.03175664491310489,0.032451021689546236,0.0005433136614752546,0.9786023138783013,-1.2780403396371636,0.904
fluid_intelligence,matched,mean,0,1,0.3,4002,0.032154695013308324,0.03246881508147794,0.00045850066873889887,0.9903254840873817,-0.6851027481237938,0.753
fluid_intelligence,matched,max,0,1,0.05,667,0.033677055813350065,0.032516373340745246,0.0011062406124400011,1.0356953237202011,1.0492133985614012,0.146
fluid_intelligence,matched,max,0,1,0.1,1334,0.03277622326267924,0.03241929700845637,0.0007851386804570401,1.0110096851924264,0.45460281490029336,0.319
fluid_intelligence,matched,max,0,1,0.2,2668,0.0322493024157139,0.032451021689546236,0.0005433136614752546,0.993783885272946,-0.3712759095447891,0.653
fluid_intelligence,matched,max,0,1,0.3,4002,0.03150756367073862,0.03246881508147794,0.00045850066873889887,0.9703946260950043,-2.0965103788904655,0.977
fluid_intelligence,matched,bridge,0,1,0.05,667,0.03360786107999993,0.032516373340745246,0.0011062406124400011,1.0335673270760173,0.9866639562682716,0.163
fluid_intelligence,matched,bridge,0,1,0.1,1334,0.03203002131722643,0.03241929700845637,0.0007851386804570401,0.9879924696970327,-0.49580500989116094,0.686
fluid_intelligence,matched,bridge,0,1,0.2,2668,0.030905707554961144,0.032451021689546236,0.0005433136614752546,0.9523801084178838,-2.844239422195118,0.997
fluid_intelligence,matched,bridge,0,1,0.3,4002,0.030745864709161887,0.03246881508147794,0.00045850066873889887,0.9469352248305815,-3.757792495821239,1.0
fluid_intelligence,unrelated,prod,0,1,0.05,667,0.034361759820658165,0.032516373340745246,0.0011062406124400011,1.0567525308119317,1.6681601264327177,0.047
fluid_intelligence,unrelated,prod,0,1,0.1,1334,0.03173347462261551,0.03241929700845637,0.0007851386804570401,0.9788452419044755,-0.8735047742669209,0.809
fluid_intelligence,unrelated,prod,0,1,0.2,2668,0.0322687937687941,0.032451021689546236,0.0005433136614752546,0.9943845243920059,-0.3354009546848731,0.639
fluid_intelligence,unrelated,prod,0,1,0.3,4002,0.032439798428084664,0.03246881508147794,0.00045850066873889887,0.9991063223797831,-0.06328595653543263,0.54
fluid_intelligence,unrelated,mean,0,1,0.05,667,0.03431142923810103,0.032516373340745246,0.0011062406124400011,1.0552046773034942,1.62266316854566,0.053
fluid_intelligence,unrelated,mean,0,1,0.1,1334,0.03240178725156199,0.03241929700845637,0.0007851386804570401,0.9994598970825983,-0.02230148294844768,0.518
fluid_intelligence,unrelated,mean,0,1,0.2,2668,0.03225439083330307,0.032451021689546236,0.0005433136614752546,0.9939406882740304,-0.3619103847108371,0.649
fluid_intelligence,unrelated,mean,0,1,0.3,4002,0.03287081143098615,0.03246881508147794,0.00045850066873889887,1.0123809984595813,0.8767628422743535,0.179
fluid_intelligence,unrelated,max,0,1,0.05,667,0.03384587448755061,0.032516373340745246,0.0011062406124400011,1.040887128858845,1.2018191448178017,0.114
fluid_intelligence,unrelated,max,0,1,0.1,1334,0.03320096194678466,0.03241929700845637,0.0007851386804570401,1.0241111008090151,0.9955756324134654,0.164
fluid_intelligence,unrelated,max,0,1,0.2,2668,0.03269758298535032,0.032451021689546236,0.0005433136614752546,1.0075979517120568,0.45381022655420866,0.32
fluid_intelligence,unrelated,max,0,1,0.3,4002,0.03334085434497994,0.03246881508147794,0.00045850066873889887,1.0268577483136876,1.9019367319583864,0.028
fluid_intelligence,unrelated,bridge,0,1,0.05,667,0.03226823133745587,0.032516373340745246,0.0011062406124400011,0.9923687060457497,-0.2243110590037517,0.593
fluid_intelligence,unrelated,bridge,0,1,0.1,1334,0.03343105963967939,0.03241929700845637,0.0007851386804570401,1.0312086542456214,1.28864193856054,0.101
fluid_intelligence,unrelated,bridge,0,1,0.2,2668,0.03255381806447246,0.032451021689546236,0.0005433136614752546,1.0031677392443807,0.18920263231942702,0.404
fluid_intelligence,unrelated,bridge,0,1,0.3,4002,0.03322000165163687,0.03246881508147794,0.00045850066873889887,1.0231356323990846,1.6383543610199272,0.045
fluid_intelligence,shuffled,prod,0,1,0.05,667,0.030418424661353475,0.032516373340745246,0.0011062406124400011,0.9354802376818913,-1.8964668769160349,0.979
fluid_intelligence,shuffled,prod,0,1,0.1,1334,0.030127219778510673,0.03241929700845637,0.0007851386804570401,0.9292989842022849,-2.9193278677996664,0.999
fluid_intelligence,shuffled,prod,0,1,0.2,2668,0.030250149401349888,0.032451021689546236,0.0005433136614752546,0.9321786441964218,-4.0508318569062665,1.0
fluid_intelligence,shuffled,prod,0,1,0.3,4002,0.03080346251532625,0.03246881508147794,0.00045850066873889887,0.9487091671817214,-3.6321704191451327,1.0
fluid_intelligence,shuffled,mean,0,1,0.05,667,0.031045138644041036,0.032516373340745246,0.0011062406124400011,0.9547540347969664,-1.3299409551229118,0.906
fluid_intelligence,shuffled,mean,0,1,0.1,1334,0.030132214427329163,0.03241929700845637,0.0007851386804570401,0.9294530482715083,-2.9129663816790456,0.999
fluid_intelligence,shuffled,mean,0,1,0.2,2668,0.03088139532024559,0.032451021689546236,0.0005433136614752546,0.9516309105976073,-2.888987486599646,0.997
fluid_intelligence,shuffled,mean,0,1,0.3,4002,0.030678955184192315,0.03246881508147794,0.00045850066873889887,0.944874492869724,-3.903723635144559,1.0
fluid_intelligence,shuffled,max,0,1,0.05,667,0.03085691301506701,0.032516373340745246,0.0011062406124400011,0.9489653932716162,-1.5000898602140587,0.936
fluid_intelligence,shuffled,max,0,1,0.1,1334,0.03100505588700976,0.03241929700845637,0.0007851386804570401,0.956376564208727,-1.801262829928793,0.962
fluid_intelligence,shuffled,max,0,1,0.2,2668,0.031001417782999707,0.032451021689546236,0.0005433136614752546,0.9553294832928634,-2.6680792502261648,0.995
fluid_intelligence,shuffled,max,0,1,0.3,4002,0.031202224441681515,0.03246881508147794,0.00045850066873889887,0.9609905493434849,-2.762461924603446,0.997
fluid_intelligence,shuffled,bridge,0,1,0.05,667,0.031560681608209004,0.032516373340745246,0.0011062406124400011,0.970608907625664,-0.8639094621813798,0.78
fluid_intelligence,shuffled,bridge,0,1,0.1,1334,0.03172588230535943,0.03241929700845637,0.0007851386804570401,0.9786110506061848,-0.8831748076572814,0.811
fluid_intelligence,shuffled,bridge,0,1,0.2,2668,0.031565430198664514,0.032451021689546236,0.0005433136614752546,0.9727099041948807,-1.6299820042755484,0.952
fluid_intelligence,shuffled,bridge,0,1,0.3,4002,0.03150612506107095,0.03246881508147794,0.00045850066873889887,0.9703503186675831,-2.0996480180821964,0.977
fluid_intelligence,random,prod,0,1,0.05,667,0.03178392994432139,0.032516373340745246,0.0011062406124400011,0.9774746282819291,-0.6621013441265099,0.724
fluid_intelligence,random,prod,0,1,0.1,1334,0.031990743557189796,0.03241929700845637,0.0007851386804570401,0.9867809147386883,-0.5458315351589913,0.695
fluid_intelligence,random,prod,0,1,0.2,2668,0.03192270900567426,0.032451021689546236,0.0005433136614752546,0.983719690278899,-0.9723898391169723,0.835
fluid_intelligence,random,prod,0,1,0.3,4002,0.031949239622165455,0.03246881508147794,0.00045850066873889887,0.9839977080158715,-1.1332054558209737,0.871
fluid_intelligence,random,mean,0,1,0.05,667,0.03187719382186012,0.032516373340745246,0.0011062406124400011,0.9803428410608083,-0.5777942987243139,0.709
fluid_intelligence,random,mean,0,1,0.1,1334,0.031942315723834484,0.03241929700845637,0.0007851386804570401,0.9852871182093349,-0.6075121459360855,0.72
fluid_intelligence,random,mean,0,1,0.2,2668,0.031939982746915806,0.032451021689546236,0.0005433136614752546,0.9842519922016798,-0.9405965262180433,0.823
fluid_intelligence,random,mean,0,1,0.3,4002,0.03191327746185165,0.03246881508147794,0.00045850066873889887,0.982890117233037,-1.2116397150614628,0.886
fluid_intelligence,random,max,0,1,0.05,667,0.029967264941974294,0.032516373340745246,0.0011062406124400011,0.921605390242683,-2.30429833266423,0.994
fluid_intelligence,random,max,0,1,0.1,1334,0.03151479373988123,0.03241929700845637,0.0007851386804570401,0.9720998494094674,-1.1520299420843862,0.877
fluid_intelligence,random,max,0,1,0.2,2668,0.033571749184194345,0.032451021689546236,0.0005433136614752546,1.03453596947948,2.0627633246051795,0.018
fluid_intelligence,random,max,0,1,0.3,4002,0.032496905838541604,0.03246881508147794,0.00045850066873889887,1.0008651611397943,0.06126655636277812,0.497
fluid_intelligence,random,bridge,0,1,0.05,667,0.034439640167901915,0.032516373340745246,0.0011062406124400011,1.0591476425431088,1.7385610377425744,0.045
