target,prior_type,lifting,modality,residual_pearson,seed,fold
fluid_intelligence,unrelated,max,SC,-0.003885473167425768,4,3
fluid_intelligence,unrelated,bridge,FC,-0.04007972103490873,4,3
fluid_intelligence,unrelated,bridge,SC,0.00033947197471485314,4,3
fluid_intelligence,shuffled,prod,FC,-0.042027645894334525,4,3
fluid_intelligence,shuffled,prod,SC,-0.018730462271229938,4,3
fluid_intelligence,shuffled,mean,FC,-0.04308460353493599,4,3
fluid_intelligence,shuffled,mean,SC,-0.0330293430447532,4,3
fluid_intelligence,shuffled,max,FC,-0.039895094424606314,4,3
fluid_intelligence,shuffled,max,SC,-0.02955833545791875,4,3
fluid_intelligence,shuffled,bridge,FC,-0.020737863352528835,4,3
fluid_intelligence,shuffled,bridge,SC,-0.03555651496993609,4,3
fluid_intelligence,random,prod,FC,0.010542455962378267,4,3
fluid_intelligence,random,prod,SC,-0.0013305007762569269,4,3
fluid_intelligence,random,mean,FC,0.00937094093066961,4,3
fluid_intelligence,random,mean,SC,-0.0017461793581484133,4,3
fluid_intelligence,random,max,FC,0.017265013068373847,4,3
fluid_intelligence,random,max,SC,0.00048101495998363435,4,3
fluid_intelligence,random,bridge,FC,-0.004200344715173054,4,3
fluid_intelligence,random,bridge,SC,-0.0008155884506844228,4,3
fluid_intelligence,matched,prod,FC,0.008158980522866156,4,4
fluid_intelligence,matched,prod,SC,0.004810583081733112,4,4
fluid_intelligence,matched,mean,FC,-0.014197436447271315,4,4
fluid_intelligence,matched,mean,SC,0.006077857505099293,4,4
fluid_intelligence,matched,max,FC,-0.022830149499036063,4,4
fluid_intelligence,matched,max,SC,0.0016185656815173913,4,4
fluid_intelligence,matched,bridge,FC,-0.03890868752412614,4,4
fluid_intelligence,matched,bridge,SC,0.004555092440424585,4,4
fluid_intelligence,unrelated,prod,FC,-0.00884151781491335,4,4
fluid_intelligence,unrelated,prod,SC,-0.013937666277897196,4,4
fluid_intelligence,unrelated,mean,FC,-0.05467999222957807,4,4
fluid_intelligence,unrelated,mean,SC,0.004144289764176147,4,4
fluid_intelligence,unrelated,max,FC,-0.06477139154682983,4,4
fluid_intelligence,unrelated,max,SC,0.0172071652636981,4,4
fluid_intelligence,unrelated,bridge,FC,-0.08801074281404057,4,4
fluid_intelligence,unrelated,bridge,SC,0.025200974060477062,4,4
fluid_intelligence,shuffled,prod,FC,-0.03626223918929163,4,4
fluid_intelligence,shuffled,prod,SC,-0.026698546513769753,4,4
fluid_intelligence,shuffled,mean,FC,-0.04144935226228523,4,4
fluid_intelligence,shuffled,mean,SC,-0.04406883991002403,4,4
fluid_intelligence,shuffled,max,FC,-0.04125936798127275,4,4
fluid_intelligence,shuffled,max,SC,-0.043549990290355424,4,4
fluid_intelligence,shuffled,bridge,FC,-0.026028601768917338,4,4
fluid_intelligence,shuffled,bridge,SC,-0.04495177598755912,4,4
fluid_intelligence,random,prod,FC,-0.003511710159388194,4,4
fluid_intelligence,random,prod,SC,-0.008613394957446945,4,4
fluid_intelligence,random,mean,FC,-0.00021080555390419736,4,4
fluid_intelligence,random,mean,SC,-0.010974425537744184,4,4
fluid_intelligence,random,max,FC,0.006779341260682919,4,4
fluid_intelligence,random,max,SC,-0.009183850608036191,4,4
fluid_intelligence,random,bridge,FC,0.00834973574873837,4,4
fluid_intelligence,random,bridge,SC,-0.004491951929772001,4,4
fluid_intelligence,matched,prod,FC,0.005846859367786031,5,0
fluid_intelligence,matched,prod,SC,-0.005856269734529745,5,0
fluid_intelligence,matched,mean,FC,-0.017372916272244444,5,0
fluid_intelligence,matched,mean,SC,-0.008669362389741517,5,0
fluid_intelligence,matched,max,FC,-0.02402514333047972,5,0
fluid_intelligence,matched,max,SC,-0.0120880069943765,5,0
fluid_intelligence,matched,bridge,FC,-0.04158187788247242,5,0
fluid_intelligence,matched,bridge,SC,-0.007962707367546635,5,0
fluid_intelligence,unrelated,prod,FC,-0.002549232023046178,5,0
fluid_intelligence,unrelated,prod,SC,-0.04349462791611551,5,0
fluid_intelligence,unrelated,mean,FC,-0.03351617966265266,5,0
fluid_intelligence,unrelated,mean,SC,-0.03193372142206517,5,0
fluid_intelligence,unrelated,max,FC,-0.03376170164555355,5,0
fluid_intelligence,unrelated,max,SC,-0.013571339491121291,5,0
fluid_intelligence,unrelated,bridge,FC,-0.05758724816184989,5,0
fluid_intelligence,unrelated,bridge,SC,-0.0027749024859881335,5,0
fluid_intelligence,shuffled,prod,FC,-0.03510126969548223,5,0
fluid_intelligence,shuffled,prod,SC,-0.00471110783406137,5,0
fluid_intelligence,shuffled,mean,FC,-0.04387977831263893,5,0
fluid_intelligence,shuffled,mean,SC,-0.02568116785824756,5,0
fluid_intelligence,shuffled,max,FC,-0.04571586177096215,5,0
fluid_intelligence,shuffled,max,SC,-0.02955767074999318,5,0
fluid_intelligence,shuffled,bridge,FC,-0.03234570666305374,5,0
fluid_intelligence,shuffled,bridge,SC,-0.04200505155404151,5,0
fluid_intelligence,random,prod,FC,-0.054626816452657656,5,0
fluid_intelligence,random,prod,SC,-0.0024416296880722687,5,0
fluid_intelligence,random,mean,FC,-0.057311142593967954,5,0
fluid_intelligence,random,mean,SC,-0.003919497288583027,5,0
fluid_intelligence,random,max,FC,-0.03630041581799948,5,0
fluid_intelligence,random,max,SC,-0.005404946048548202,5,0
fluid_intelligence,random,bridge,FC,0.0008586754054352034,5,0
fluid_intelligence,random,bridge,SC,-0.003204214274763485,5,0
fluid_intelligence,matched,prod,FC,0.009945412425134033,5,1
fluid_intelligence,matched,prod,SC,-0.04058589591771394,5,1
fluid_intelligence,matched,mean,FC,-0.026048048588038247,5,1
fluid_intelligence,matched,mean,SC,-0.04031565698435567,5,1
fluid_intelligence,matched,max,FC,-0.035661385661912494,5,1
fluid_intelligence,matched,max,SC,-0.03505773319073885,5,1
fluid_intelligence,matched,bridge,FC,-0.0640639106827621,5,1
fluid_intelligence,matched,bridge,SC,-0.017569808110081814,5,1
fluid_intelligence,unrelated,prod,FC,-0.004228697699335616,5,1
fluid_intelligence,unrelated,prod,SC,-0.05027813455250908,5,1
fluid_intelligence,unrelated,mean,FC,-0.04212112892620458,5,1
fluid_intelligence,unrelated,mean,SC,-0.03594961347441451,5,1
fluid_intelligence,unrelated,max,FC,-0.04322704160735901,5,1
fluid_intelligence,unrelated,max,SC,-0.01591209379805917,5,1
fluid_intelligence,unrelated,bridge,FC,-0.07107198944698492,5,1
fluid_intelligence,unrelated,bridge,SC,-0.001457329252232152,5,1
fluid_intelligence,shuffled,prod,FC,-0.023411232367678246,5,1
fluid_intelligence,shuffled,prod,SC,-0.014235113042389298,5,1
fluid_intelligence,shuffled,mean,FC,-0.029342795251387187,5,1
fluid_intelligence,shuffled,mean,SC,-0.023432420543511905,5,1
fluid_intelligence,shuffled,max,FC,-0.03515064727017054,5,1
fluid_intelligence,shuffled,max,SC,-0.02114777049246601,5,1
fluid_intelligence,shuffled,bridge,FC,-0.021719194570824298,5,1
fluid_intelligence,shuffled,bridge,SC,-0.023845235223905317,5,1
fluid_intelligence,random,prod,FC,-0.025647518732996807,5,1
fluid_intelligence,random,prod,SC,-0.017020184816086387,5,1
fluid_intelligence,random,mean,FC,-0.03034302645003804,5,1
fluid_intelligence,random,mean,SC,-0.016103661251987214,5,1
fluid_intelligence,random,max,FC,-0.017761463805097313,5,1
fluid_intelligence,random,max,SC,-0.013609001446450584,5,1
fluid_intelligence,random,bridge,FC,-0.007800014302370491,5,1
fluid_intelligence,random,bridge,SC,0.004453373724373568,5,1
fluid_intelligence,matched,prod,FC,-0.009329380523449967,5,2
fluid_intelligence,matched,prod,SC,0.016068395103307362,5,2
fluid_intelligence,matched,mean,FC,0.0007701074632720964,5,2
fluid_intelligence,matched,mean,SC,0.016789022055598374,5,2
fluid_intelligence,matched,max,FC,0.0008643758471806573,5,2
fluid_intelligence,matched,max,SC,0.00784913383420144,5,2
fluid_intelligence,matched,bridge,FC,0.015062323898369326,5,2
fluid_intelligence,matched,bridge,SC,0.008531028115095714,5,2
fluid_intelligence,unrelated,prod,FC,0.08712622564346803,5,2
fluid_intelligence,unrelated,prod,SC,-0.007379883679186746,5,2
fluid_intelligence,unrelated,mean,FC,0.09831617205158209,5,2
fluid_intelligence,unrelated,mean,SC,0.0006621158310971594,5,2
fluid_intelligence,unrelated,max,FC,0.07093295443562447,5,2
fluid_intelligence,unrelated,max,SC,0.008052703648531237,5,2
fluid_intelligence,unrelated,bridge,FC,0.06788936998741629,5,2
fluid_intelligence,unrelated,bridge,SC,0.010563172032711298,5,2
fluid_intelligence,shuffled,prod,FC,-0.07559887594758281,5,2
fluid_intelligence,shuffled,prod,SC,-0.02599167775664305,5,2
fluid_intelligence,shuffled,mean,FC,-0.09636426288510713,5,2
fluid_intelligence,shuffled,mean,SC,-0.04051392616055938,5,2
fluid_intelligence,shuffled,max,FC,-0.08127675220233381,5,2
fluid_intelligence,shuffled,max,SC,-0.03667406954050213,5,2
fluid_intelligence,shuffled,bridge,FC,-0.07320139569922854,5,2
fluid_intelligence,shuffled,bridge,SC,-0.039217000218244105,5,2
fluid_intelligence,random,prod,FC,-0.04169012094100715,5,2
fluid_intelligence,random,prod,SC,0.019020568516825674,5,2
fluid_intelligence,random,mean,FC,-0.049261849577522845,5,2
fluid_intelligence,random,mean,SC,0.023936194826963107,5,2
fluid_intelligence,random,max,FC,-0.05170602165177197,5,2
fluid_intelligence,random,max,SC,0.02723236230266668,5,2
fluid_intelligence,random,bridge,FC,-0.012533678405248088,5,2
fluid_intelligence,random,bridge,SC,0.009207447417017277,5,2
fluid_intelligence,matched,prod,FC,0.027067280127092475,5,3
fluid_intelligence,matched,prod,SC,0.008833067911505278,5,3
fluid_intelligence,matched,mean,FC,0.01237807846636015,5,3
fluid_intelligence,matched,mean,SC,0.0020666055752669556,5,3
fluid_intelligence,matched,max,FC,0.0019057078914823632,5,3
fluid_intelligence,matched,max,SC,-0.002929034757010317,5,3
fluid_intelligence,matched,bridge,FC,-0.01589295224024208,5,3
fluid_intelligence,matched,bridge,SC,-0.008940740698404491,5,3
fluid_intelligence,unrelated,prod,FC,0.04191093581998539,5,3
fluid_intelligence,unrelated,prod,SC,-0.02449905253998077,5,3
fluid_intelligence,unrelated,mean,FC,0.01949393602685505,5,3
fluid_intelligence,unrelated,mean,SC,-0.011777329550990187,5,3
fluid_intelligence,unrelated,max,FC,0.0042893985844769675,5,3
fluid_intelligence,unrelated,max,SC,0.005851793240648039,5,3
fluid_intelligence,unrelated,bridge,FC,-0.01779031987667757,5,3
fluid_intelligence,unrelated,bridge,SC,0.009705873077064435,5,3
fluid_intelligence,shuffled,prod,FC,-0.06830903769322096,5,3
fluid_intelligence,shuffled,prod,SC,-0.024625742525374257,5,3
fluid_intelligence,shuffled,mean,FC,-0.08118570841923137,5,3
fluid_intelligence,shuffled,mean,SC,-0.04065623880711776,5,3
fluid_intelligence,shuffled,max,FC,-0.07106614611480047,5,3
fluid_intelligence,shuffled,max,SC,-0.03987917875852055,5,3
fluid_intelligence,shuffled,bridge,FC,-0.05494104447926078,5,3
fluid_intelligence,shuffled,bridge,SC,-0.04147855993581741,5,3
fluid_intelligence,random,prod,FC,-0.04365515893456503,5,3
fluid_intelligence,random,prod,SC,0.010653387993330894,5,3
fluid_intelligence,random,mean,FC,-0.04398542461008942,5,3
fluid_intelligence,random,mean,SC,0.013989056971879276,5,3
fluid_intelligence,random,max,FC,-0.03133289744362358,5,3
fluid_intelligence,random,max,SC,0.015161479554690143,5,3
fluid_intelligence,random,bridge,FC,0.00502018729821186,5,3
fluid_intelligence,random,bridge,SC,0.006547912825729309,5,3
fluid_intelligence,matched,prod,FC,-0.004207428709490274,5,4
fluid_intelligence,matched,prod,SC,-0.010027084471293695,5,4
fluid_intelligence,matched,mean,FC,-0.02055306572638793,5,4
fluid_intelligence,matched,mean,SC,-0.007687674575376759,5,4
fluid_intelligence,matched,max,FC,-0.02793409377750793,5,4
fluid_intelligence,matched,max,SC,-0.005867139741463524,5,4
fluid_intelligence,matched,bridge,FC,-0.03298037535043023,5,4
fluid_intelligence,matched,bridge,SC,-1.5937783171868225e-05,5,4
fluid_intelligence,unrelated,prod,FC,-0.007248612971631631,5,4
fluid_intelligence,unrelated,prod,SC,-0.01677414087225224,5,4
fluid_intelligence,unrelated,mean,FC,-0.03601733501938585,5,4
fluid_intelligence,unrelated,mean,SC,-0.013156622993842033,5,4
fluid_intelligence,unrelated,max,FC,-0.04498695094615614,5,4
fluid_intelligence,unrelated,max,SC,-0.0054128516563369,5,4
fluid_intelligence,unrelated,bridge,FC,-0.05616470487724202,5,4
fluid_intelligence,unrelated,bridge,SC,-0.002596424972792102,5,4
fluid_intelligence,shuffled,prod,FC,-0.01874304697845855,5,4
fluid_intelligence,shuffled,prod,SC,-0.002720557390393055,5,4
fluid_intelligence,shuffled,mean,FC,-0.018148927001859,5,4
fluid_intelligence,shuffled,mean,SC,-0.016626988099559026,5,4
fluid_intelligence,shuffled,max,FC,-0.016285486221870787,5,4
fluid_intelligence,shuffled,max,SC,-0.01712083499175095,5,4
fluid_intelligence,shuffled,bridge,FC,-0.007220831303340449,5,4
fluid_intelligence,shuffled,bridge,SC,-0.0276760673003692,5,4
fluid_intelligence,random,prod,FC,-0.0018667831948968533,5,4
fluid_intelligence,random,prod,SC,-0.02764695234599921,5,4
fluid_intelligence,random,mean,FC,-0.002506547709553138,5,4
fluid_intelligence,random,mean,SC,-0.026218905800714273,5,4
fluid_intelligence,random,max,FC,0.008491968230930982,5,4
fluid_intelligence,random,max,SC,-0.016570624058158526,5,4
fluid_intelligence,random,bridge,FC,-0.0012793399251523328,5,4
fluid_intelligence,random,bridge,SC,0.0070888961692099125,5,4
fluid_intelligence,matched,prod,FC,0.008659009249251082,6,0
fluid_intelligence,matched,prod,SC,0.007852516209134554,6,0
fluid_intelligence,matched,mean,FC,-0.017368553497331338,6,0
fluid_intelligence,matched,mean,SC,0.0023608273539266183,6,0
fluid_intelligence,matched,max,FC,-0.030587744021172064,6,0
fluid_intelligence,matched,max,SC,-0.009947450170880667,6,0
fluid_intelligence,matched,bridge,FC,-0.04567205548712272,6,0
fluid_intelligence,matched,bridge,SC,-0.006951763990983606,6,0
fluid_intelligence,unrelated,prod,FC,-0.008537118778466864,6,0
fluid_intelligence,unrelated,prod,SC,-0.012835238645377587,6,0
fluid_intelligence,unrelated,mean,FC,-0.040793823420061756,6,0
fluid_intelligence,unrelated,mean,SC,-0.0029535180143110875,6,0
fluid_intelligence,unrelated,max,FC,-0.04666286191504025,6,0
fluid_intelligence,unrelated,max,SC,0.0034512814147683382,6,0
fluid_intelligence,unrelated,bridge,FC,-0.06319797287995843,6,0
fluid_intelligence,unrelated,bridge,SC,0.01092227685728829,6,0
fluid_intelligence,shuffled,prod,FC,-0.03682463210396087,6,0
fluid_intelligence,shuffled,prod,SC,-0.013561200439146917,6,0
fluid_intelligence,shuffled,mean,FC,-0.03991333123721728,6,0
fluid_intelligence,shuffled,mean,SC,-0.021541228193071176,6,0
fluid_intelligence,shuffled,max,FC,-0.042319071152026794,6,0
fluid_intelligence,shuffled,max,SC,-0.019219664183717386,6,0
fluid_intelligence,shuffled,bridge,FC,-0.022285920997584516,6,0
fluid_intelligence,shuffled,bridge,SC,-0.021228480381808905,6,0
fluid_intelligence,random,prod,FC,-0.034861329308983495,6,0
fluid_intelligence,random,prod,SC,0.0016087820321016005,6,0
fluid_intelligence,random,mean,FC,-0.04051265068452283,6,0
fluid_intelligence,random,mean,SC,0.0006159994547137171,6,0
fluid_intelligence,random,max,FC,-0.025141156360181122,6,0
fluid_intelligence,random,max,SC,0.0016899319730411706,6,0
fluid_intelligence,random,bridge,FC,-0.00885645831451825,6,0
fluid_intelligence,random,bridge,SC,-0.002584802698931103,6,0
fluid_intelligence,matched,prod,FC,-0.015019689514060157,6,1
fluid_intelligence,matched,prod,SC,-0.03404682208636621,6,1
fluid_intelligence,matched,mean,FC,-0.020323947266556123,6,1
fluid_intelligence,matched,mean,SC,-0.04091208881728494,6,1
fluid_intelligence,matched,max,FC,-0.01630603074706636,6,1
fluid_intelligence,matched,max,SC,-0.038442907478563576,6,1
fluid_intelligence,matched,bridge,FC,-0.01678637276876746,6,1
fluid_intelligence,matched,bridge,SC,-0.0282349830599904,6,1
fluid_intelligence,unrelated,prod,FC,-0.011055778027684485,6,1
fluid_intelligence,unrelated,prod,SC,-0.04877180064924992,6,1
fluid_intelligence,unrelated,mean,FC,-0.03185461212074889,6,1
fluid_intelligence,unrelated,mean,SC,-0.04375709981294022,6,1
fluid_intelligence,unrelated,max,FC,-0.03357285801864401,6,1
fluid_intelligence,unrelated,max,SC,-0.025612133511964487,6,1
fluid_intelligence,unrelated,bridge,FC,-0.04378118276497693,6,1
fluid_intelligence,unrelated,bridge,SC,-0.01753623331702591,6,1
fluid_intelligence,shuffled,prod,FC,-0.05089660603462756,6,1
fluid_intelligence,shuffled,prod,SC,0.0015834652173272682,6,1
fluid_intelligence,shuffled,mean,FC,-0.05594550041984138,6,1
fluid_intelligence,shuffled,mean,SC,-0.01409662743436705,6,1
fluid_intelligence,shuffled,max,FC,-0.05109731701943358,6,1
fluid_intelligence,shuffled,max,SC,-0.018218980260407528,6,1
fluid_intelligence,shuffled,bridge,FC,-0.032286284266441194,6,1
fluid_intelligence,shuffled,bridge,SC,-0.029133569340602558,6,1
fluid_intelligence,random,prod,FC,-0.010540901945619687,6,1
fluid_intelligence,random,prod,SC,-0.009154298428356867,6,1
fluid_intelligence,random,mean,FC,-0.00479888983479633,6,1
fluid_intelligence,random,mean,SC,-0.006079956232922686,6,1
fluid_intelligence,random,max,FC,0.0075153660944864715,6,1
fluid_intelligence,random,max,SC,-0.00032253360632694943,6,1
fluid_intelligence,random,bridge,FC,0.015114346019545455,6,1
fluid_intelligence,random,bridge,SC,0.008559526835783652,6,1
fluid_intelligence,matched,prod,FC,0.014699484795619456,6,2
fluid_intelligence,matched,prod,SC,0.0012903039098409895,6,2
fluid_intelligence,matched,mean,FC,0.006328103508173558,6,2
fluid_intelligence,matched,mean,SC,0.0006969178664132181,6,2
fluid_intelligence,matched,max,FC,0.004186049696062322,6,2
fluid_intelligence,matched,max,SC,-0.001234350116947587,6,2
fluid_intelligence,matched,bridge,FC,-0.00938096160027026,6,2
fluid_intelligence,matched,bridge,SC,-0.0005542825797667495,6,2
fluid_intelligence,unrelated,prod,FC,0.01656599668771824,6,2
fluid_intelligence,unrelated,prod,SC,-0.02358688902062462,6,2
fluid_intelligence,unrelated,mean,FC,-0.007781469993051909,6,2
fluid_intelligence,unrelated,mean,SC,-0.012479465777132664,6,2
fluid_intelligence,unrelated,max,FC,-0.007496660625936817,6,2
fluid_intelligence,unrelated,max,SC,0.002411012839876924,6,2
fluid_intelligence,unrelated,bridge,FC,-0.035135412189268383,6,2
fluid_intelligence,unrelated,bridge,SC,0.007274610666891489,6,2
fluid_intelligence,shuffled,prod,FC,-0.029972933754169866,6,2
fluid_intelligence,shuffled,prod,SC,-0.001380490892710137,6,2
fluid_intelligence,shuffled,mean,FC,-0.040008544806363525,6,2
fluid_intelligence,shuffled,mean,SC,-0.018731081815232337,6,2
fluid_intelligence,shuffled,max,FC,-0.03577850536462564,6,2
fluid_intelligence,shuffled,max,SC,-0.018251612179612006,6,2
fluid_intelligence,shuffled,bridge,FC,-0.0324529054297774,6,2
fluid_intelligence,shuffled,bridge,SC,-0.0336331830487801,6,2
fluid_intelligence,random,prod,FC,0.005338778333101113,6,2
fluid_intelligence,random,prod,SC,-0.0024879186180817798,6,2
fluid_intelligence,random,mean,FC,0.0003322054842716405,6,2
fluid_intelligence,random,mean,SC,-0.003742169950670924,6,2
fluid_intelligence,random,max,FC,0.0032156481906035466,6,2
fluid_intelligence,random,max,SC,-0.002508646448516696,6,2
fluid_intelligence,random,bridge,FC,-0.01266593338203483,6,2
fluid_intelligence,random,bridge,SC,-0.002664066117654941,6,2
fluid_intelligence,matched,prod,FC,0.06251680408087379,6,3
fluid_intelligence,matched,prod,SC,-0.0029507444915188516,6,3
fluid_intelligence,matched,mean,FC,0.06333310872792755,6,3
fluid_intelligence,matched,mean,SC,-0.013429247672588601,6,3
fluid_intelligence,matched,max,FC,0.055733305821945786,6,3
fluid_intelligence,matched,max,SC,-0.01691189937058575,6,3
fluid_intelligence,matched,bridge,FC,0.029409364162390893,6,3
fluid_intelligence,matched,bridge,SC,-0.021255307452492822,6,3
fluid_intelligence,unrelated,prod,FC,0.08614107171961696,6,3
fluid_intelligence,unrelated,prod,SC,-0.019627070717994608,6,3
fluid_intelligence,unrelated,mean,FC,0.0807937226268646,6,3
fluid_intelligence,unrelated,mean,SC,-0.012710761383208563,6,3
fluid_intelligence,unrelated,max,FC,0.06653862482992959,6,3
fluid_intelligence,unrelated,max,SC,0.002429147111122909,6,3
fluid_intelligence,unrelated,bridge,FC,0.037341487160263497,6,3
fluid_intelligence,unrelated,bridge,SC,0.0018317130983793923,6,3
fluid_intelligence,shuffled,prod,FC,-0.0801442802810319,6,3
fluid_intelligence,shuffled,prod,SC,-0.008619662521240605,6,3
fluid_intelligence,shuffled,mean,FC,-0.09903662132336064,6,3
fluid_intelligence,shuffled,mean,SC,-0.016166931384132877,6,3
fluid_intelligence,shuffled,max,FC,-0.08972492816272397,6,3
fluid_intelligence,shuffled,max,SC,-0.017461964022461154,6,3
fluid_intelligence,shuffled,bridge,FC,-0.07166232031868339,6,3
fluid_intelligence,shuffled,bridge,SC,-0.01820311575872963,6,3
fluid_intelligence,random,prod,FC,-0.0524739724280654,6,3
fluid_intelligence,random,prod,SC,0.0006314055170766643,6,3
fluid_intelligence,random,mean,FC,-0.05665780998858856,6,3
fluid_intelligence,random,mean,SC,0.006976374400281513,6,3
fluid_intelligence,random,max,FC,-0.056179889276328755,6,3
fluid_intelligence,random,max,SC,0.018197099387660683,6,3
fluid_intelligence,random,bridge,FC,-0.0030085744517790738,6,3
fluid_intelligence,random,bridge,SC,0.015067576600712462,6,3
fluid_intelligence,matched,prod,FC,0.0016818815646703587,6,4
fluid_intelligence,matched,prod,SC,-0.002520524612581185,6,4
fluid_intelligence,matched,mean,FC,-0.010908333218562008,6,4
fluid_intelligence,matched,mean,SC,-0.009879587471967238,6,4
fluid_intelligence,matched,max,FC,-0.011800946657840176,6,4
fluid_intelligence,matched,max,SC,-0.014839540057733452,6,4
fluid_intelligence,matched,bridge,FC,-0.023209698400001373,6,4
fluid_intelligence,matched,bridge,SC,-0.015127335895426322,6,4
fluid_intelligence,unrelated,prod,FC,0.004306723798608882,6,4
fluid_intelligence,unrelated,prod,SC,-0.020452905991518684,6,4
fluid_intelligence,unrelated,mean,FC,-0.025244626325154906,6,4
fluid_intelligence,unrelated,mean,SC,-0.016208233047540172,6,4
fluid_intelligence,unrelated,max,FC,-0.03308453552476932,6,4
fluid_intelligence,unrelated,max,SC,-0.003588571266720063,6,4
fluid_intelligence,unrelated,bridge,FC,-0.05127407517478298,6,4
fluid_intelligence,unrelated,bridge,SC,-0.0034674667415323553,6,4
fluid_intelligence,shuffled,prod,FC,-0.03583522470493937,6,4
fluid_intelligence,shuffled,prod,SC,-0.026403072170507122,6,4
fluid_intelligence,shuffled,mean,FC,-0.04630082573208162,6,4
fluid_intelligence,shuffled,mean,SC,-0.03751665816425891,6,4
fluid_intelligence,shuffled,max,FC,-0.048817095611213425,6,4
fluid_intelligence,shuffled,max,SC,-0.029203883254997526,6,4
fluid_intelligence,shuffled,bridge,FC,-0.03588326559538598,6,4
fluid_intelligence,shuffled,bridge,SC,-0.03291364326996758,6,4
fluid_intelligence,random,prod,FC,-0.006129858626721022,6,4
fluid_intelligence,random,prod,SC,-0.005667804318757753,6,4
fluid_intelligence,random,mean,FC,-0.0056187479379953865,6,4
fluid_intelligence,random,mean,SC,-0.00718404513527611,6,4
fluid_intelligence,random,max,FC,0.004453854068204435,6,4
fluid_intelligence,random,max,SC,-0.005489856383702686,6,4
fluid_intelligence,random,bridge,FC,0.002036169290272234,6,4
fluid_intelligence,random,bridge,SC,-0.0028665664391753463,6,4
fluid_intelligence,matched,prod,FC,0.02013344602387405,7,0
fluid_intelligence,matched,prod,SC,0.01518185438064487,7,0
fluid_intelligence,matched,mean,FC,0.03734572793907874,7,0
fluid_intelligence,matched,mean,SC,0.010003942095923653,7,0
fluid_intelligence,matched,max,FC,0.04190548357272948,7,0
fluid_intelligence,matched,max,SC,0.0032578681746693195,7,0
fluid_intelligence,matched,bridge,FC,0.041725834720488006,7,0
fluid_intelligence,matched,bridge,SC,-0.003088877288281552,7,0
fluid_intelligence,unrelated,prod,FC,0.061397838764036684,7,0
fluid_intelligence,unrelated,prod,SC,-0.007358930006905205,7,0
fluid_intelligence,unrelated,mean,FC,0.07260866072345076,7,0
fluid_intelligence,unrelated,mean,SC,0.006722041033267201,7,0
fluid_intelligence,unrelated,max,FC,0.058266995290893554,7,0
fluid_intelligence,unrelated,max,SC,0.019097148214692647,7,0
fluid_intelligence,unrelated,bridge,FC,0.05387591723325723,7,0
fluid_intelligence,unrelated,bridge,SC,0.02153339835624743,7,0
fluid_intelligence,shuffled,prod,FC,-0.1046861290193459,7,0
fluid_intelligence,shuffled,prod,SC,-0.02298076217252737,7,0
fluid_intelligence,shuffled,mean,FC,-0.11704028467115117,7,0
fluid_intelligence,shuffled,mean,SC,-0.03837184700736082,7,0
fluid_intelligence,shuffled,max,FC,-0.10083903612919277,7,0
fluid_intelligence,shuffled,max,SC,-0.037623615685484835,7,0
fluid_intelligence,shuffled,bridge,FC,-0.0701554334006995,7,0
fluid_intelligence,shuffled,bridge,SC,-0.039528801236886874,7,0
fluid_intelligence,random,prod,FC,-0.0861794734127283,7,0
fluid_intelligence,random,prod,SC,0.02069430669647963,7,0
fluid_intelligence,random,mean,FC,-0.09844442930754642,7,0
fluid_intelligence,random,mean,SC,0.028015791453517246,7,0
fluid_intelligence,random,max,FC,-0.09608326627085687,7,0
fluid_intelligence,random,max,SC,0.02479069541886556,7,0
fluid_intelligence,random,bridge,FC,-0.017821111104828164,7,0
fluid_intelligence,random,bridge,SC,0.014729852959769144,7,0
fluid_intelligence,matched,prod,FC,0.0014773675372830998,7,1
fluid_intelligence,matched,prod,SC,0.007281406969941566,7,1
fluid_intelligence,matched,mean,FC,-0.014052516871293242,7,1
fluid_intelligence,matched,mean,SC,0.002205172778628162,7,1
fluid_intelligence,matched,max,FC,-0.010585257288430338,7,1
fluid_intelligence,matched,max,SC,-0.0050490395389858325,7,1
fluid_intelligence,matched,bridge,FC,-0.028894998456393386,7,1
fluid_intelligence,matched,bridge,SC,-0.006415628405941506,7,1
fluid_intelligence,unrelated,prod,FC,-0.026632407370516094,7,1
fluid_intelligence,unrelated,prod,SC,-0.013011431527490626,7,1
fluid_intelligence,unrelated,mean,FC,-0.05429275450862704,7,1
fluid_intelligence,unrelated,mean,SC,-0.007780820743309529,7,1
fluid_intelligence,unrelated,max,FC,-0.0451855710445824,7,1
fluid_intelligence,unrelated,max,SC,0.0011347268593752454,7,1
fluid_intelligence,unrelated,bridge,FC,-0.064739653469471,7,1
fluid_intelligence,unrelated,bridge,SC,0.002385788643560727,7,1
fluid_intelligence,shuffled,prod,FC,-0.047213901177140805,7,1
fluid_intelligence,shuffled,prod,SC,-0.02234978840280686,7,1
fluid_intelligence,shuffled,mean,FC,-0.044957994123541345,7,1
fluid_intelligence,shuffled,mean,SC,-0.04133260486838962,7,1
fluid_intelligence,shuffled,max,FC,-0.042264044005575555,7,1
fluid_intelligence,shuffled,max,SC,-0.041106642873582955,7,1
fluid_intelligence,shuffled,bridge,FC,-0.016744368762586878,7,1
fluid_intelligence,shuffled,bridge,SC,-0.04608269868503988,7,1
fluid_intelligence,random,prod,FC,0.007837554125041887,7,1
