experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_edge_diagonal_pearson,alignment_edge_diagonal_spearman,alignment_edge_diagonal_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E9,edge_random,edge,random,0,0,seed00_fold00,279,50,83,2,4.951850414276123,36.93809151649475,16.845878136200717,4.8357883123268195,False,-0.1370428204536438,5.1022443771362305,4.434421539306641,0.1644529104232788,0.12478376196517127,0.17647058823529413,-0.2455475926399231,-0.2556811196415929,0.0,-0.3838520050048828,-0.3571428571428572,0.2,-0.2475961595773697,-0.2556811196415929,0.0
E9,edge_random,edge,random,0,1,seed00_fold01,279,50,83,39,4.256446361541748,70.32558679580688,16.842293906810035,4.845668698152689,False,0.1620781421661377,5.102724552154541,4.348064422607422,0.40581631660461426,0.31268212047822247,0.25,0.036881860345602036,0.1264497128606194,0.0,0.03361436724662781,-0.023809523809523815,0.2,0.04163282364606857,0.1264497128606194,0.0
E9,edge_random,edge,random,0,2,seed00_fold02,280,50,82,19,4.880570411682129,47.41085886955261,16.917857142857144,4.921204380130987,False,0.1579248011112213,4.724727153778076,4.020148754119873,0.34018099308013916,0.23530542421097145,0.25,0.12894773483276367,0.040367023264312275,0.1111111111111111,-0.049660880118608475,0.09523809523809526,0.5,0.11642198264598846,0.040367023264312275,0.1111111111111111
E9,edge_random,edge,random,0,3,seed00_fold03,280,50,82,30,4.251468181610107,62.163039207458496,16.90714285714286,4.856360231065809,False,0.15037201344966888,5.203122615814209,4.219590187072754,0.3630218505859375,0.25078998962057436,0.17647058823529413,-0.10906241089105606,-0.14704024074862626,0.0,-0.3021214008331299,-0.3571428571428572,0.2,-0.1129629984498024,-0.14704024074862626,0.0
E9,edge_random,edge,random,0,4,seed00_fold04,280,50,82,15,4.823050498962402,42.99044060707092,16.8,5.010275156401806,False,0.26622313261032104,4.26768684387207,3.5877633094787598,0.3773789405822754,0.2815745973167263,0.25,0.18297477066516876,0.21662753533787868,0.0,0.23552674055099487,0.1666666666666667,0.5,0.18167848885059357,0.21662753533787868,0.0
E9,edge_random,edge,random,1,0,seed01_fold00,279,50,83,15,5.1078290939331055,41.57369613647461,16.93548387096774,4.762020711139765,False,0.13613033294677734,5.089531898498535,4.419008731842041,0.2458239197731018,0.1716526352208511,0.25,-0.1438082754611969,-0.17481722743625522,0.0,-0.2642301023006439,-0.11904761904761905,0.2,-0.14669030904769897,-0.17481722743625522,0.0
E9,edge_random,edge,random,1,1,seed01_fold01,279,50,83,31,4.053091526031494,60.85270357131958,16.620071684587813,4.945483294156645,False,-0.05864842236042023,5.6175856590271,4.717672348022461,0.3068079650402069,0.2501441586898858,0.17647058823529413,0.049799252301454544,0.04713897471135018,0.0,-0.08898966014385223,0.04761904761904763,0.5,0.04991874098777771,0.04713897471135018,0.0
E9,edge_random,edge,random,1,2,seed01_fold02,280,50,82,3,5.047680854797363,35.59900975227356,16.932142857142857,4.8740239734615125,False,-0.08252941817045212,4.871315956115723,4.076483726501465,0.0966576635837555,0.05777111444277861,0.05263157894736842,-0.46577125787734985,-0.46772410377860074,0.0,-0.5492314100265503,-0.5476190476190477,0.0,-0.4667198359966278,-0.46772410377860074,0.0
E9,edge_random,edge,random,1,3,seed01_fold03,280,50,82,23,4.680307388305664,53.010762453079224,17.017857142857142,4.8531693305530155,False,0.1837180107831955,5.023639678955078,4.058470726013184,0.43856874108314514,0.3380540498981279,0.3333333333333333,0.02105802297592163,0.055988456985797956,0.05263157894736842,-0.12124046683311462,-0.14285714285714288,0.2,0.02055451273918152,0.055988456985797956,0.05263157894736842
E9,edge_random,edge,random,1,4,seed01_fold04,280,50,82,11,4.879493236541748,37.0282142162323,16.867857142857144,4.953393755182153,False,0.010478371754288673,4.667313575744629,3.9045238494873047,0.3237433433532715,0.2271172106254565,0.25,-0.0702487900853157,-0.08573310508207953,0.0,-0.13552013039588928,-0.04761904761904763,0.2,-0.06580795347690582,-0.08573310508207953,0.0
E9,edge_random,edge,random,2,0,seed02_fold00,279,50,83,41,4.695106506347656,72.72288870811462,16.82078853046595,4.928535674452275,False,0.22531700134277344,4.913086414337158,3.7191338539123535,0.4316473603248596,0.32772844347057245,0.25,-0.1628822386264801,-0.16721626128404896,0.0,-0.31882041692733765,-0.4285714285714286,0.2,-0.15593478083610535,-0.16721626128404896,0.0
E9,edge_random,edge,random,2,1,seed02_fold01,279,50,83,25,4.694411754608154,54.267255783081055,16.85663082437276,4.911498188445885,False,0.1232113391160965,5.1016645431518555,4.420249938964844,0.4427340626716614,0.34639603275285435,0.3333333333333333,0.025620661675930023,0.08196258639291018,0.0,-0.13336756825447083,-0.14285714285714288,0.2,0.020576581358909607,0.08196258639291018,0.0
E9,edge_random,edge,random,2,2,seed02_fold02,280,50,82,12,4.582854270935059,38.082287311553955,16.985714285714284,4.787611564214031,False,0.059956979006528854,5.334451198577881,4.525442123413086,0.3152763247489929,0.21769115442278864,0.17647058823529413,-0.05274030566215515,-0.08518375798829327,0.0,-0.25169849395751953,-0.2380952380952381,0.2,-0.060089509934186935,-0.08518375798829327,0.0
E9,edge_random,edge,random,2,3,seed02_fold03,280,50,82,18,4.627928256988525,46.198861837387085,16.760714285714286,4.9774376142832395,False,0.2209104597568512,4.559751987457275,3.779398202896118,0.3967232406139374,0.28313535539922347,0.3333333333333333,-0.04628058150410652,-0.0307534491230527,0.05263157894736842,-0.177573561668396,-0.28571428571428575,0.2,-0.04012361168861389,-0.0307534491230527,0.05263157894736842
