experiment_id,seed,fold,condition,repeat,pearson,rmse,mae
E10,0,0,random,0,-0.19810818135738373,5.068628311157227,4.376004695892334
E10,0,0,random,1,-0.161662757396698,5.121212005615234,4.451626300811768
E10,0,0,random,2,-0.17579129338264465,5.116036891937256,4.447641849517822
E10,0,0,random,3,-0.1849108338356018,5.1131272315979,4.441034317016602
E10,0,0,random,4,-0.14459644258022308,5.0945563316345215,4.423874855041504
E10,0,0,random,5,-0.15717625617980957,5.1246819496154785,4.452486038208008
E10,0,0,random,6,-0.1489439159631729,5.070767879486084,4.384719371795654
E10,0,0,random,7,-0.2028849869966507,5.0889811515808105,4.410457611083984
E10,0,0,random,8,-0.15666069090366364,5.103630542755127,4.431609153747559
E10,0,0,random,9,-0.13959765434265137,5.097779750823975,4.429694652557373
E10,0,0,random,10,-0.1750837117433548,5.079028606414795,4.394964694976807
E10,0,0,random,11,-0.18179629743099213,5.104796409606934,4.435364723205566
E10,0,0,random,12,-0.22765466570854187,5.119096279144287,4.4430975914001465
E10,0,0,random,13,-0.12828069925308228,5.088850498199463,4.414767742156982
E10,0,0,random,14,-0.15960721671581268,5.083540916442871,4.407161235809326
E10,0,0,random,15,-0.16304655373096466,5.116383075714111,4.444584369659424
E10,0,0,random,16,-0.1783263087272644,5.097390651702881,4.4255805015563965
E10,0,0,random,17,-0.19199255108833313,5.118170261383057,4.447638988494873
E10,0,0,random,18,-0.166648268699646,5.0983195304870605,4.426266670227051
E10,0,0,random,19,-0.1497887820005417,5.089582920074463,4.4146270751953125
E10,0,0,original,-1,-0.17144469916820526,5.106882572174072,4.4356489181518555
E10,0,0,top,-1,-0.1882314383983612,5.085877418518066,4.408809185028076
E10,0,0,bottom,-1,-0.16505779325962067,5.098428726196289,4.4270782470703125
E10,0,0,reference_prior_top,-1,-0.1992679387331009,5.0872273445129395,4.408075332641602
E10,0,1,random,0,0.15223753452301025,5.116156101226807,4.236629009246826
E10,0,1,random,1,0.1627521514892578,5.319228649139404,4.568119525909424
E10,0,1,random,2,0.09498745203018188,5.556769847869873,4.369067192077637
E10,0,1,random,3,0.24571065604686737,4.972476482391357,4.2366132736206055
E10,0,1,random,4,0.1574292629957199,5.671977996826172,4.449896812438965
E10,0,1,random,5,0.152297243475914,5.173904895782471,4.236506938934326
E10,0,1,random,6,0.20496590435504913,5.089341163635254,4.278417587280273
E10,0,1,random,7,0.20560169219970703,5.0891547203063965,4.283121585845947
E10,0,1,random,8,0.08825486153364182,5.206214904785156,4.362174034118652
E10,0,1,random,9,0.17890676856040955,5.220715045928955,4.264713287353516
E10,0,1,random,10,0.2155388593673706,5.035166263580322,4.205443859100342
E10,0,1,random,11,0.07845620810985565,5.4687395095825195,4.338168621063232
E10,0,1,random,12,0.13646231591701508,5.1628098487854,4.315954685211182
E10,0,1,random,13,0.20723707973957062,5.096218585968018,4.302410125732422
E10,0,1,random,14,0.23563791811466217,5.079952716827393,4.3463640213012695
E10,0,1,random,15,0.1416662037372589,5.207950592041016,4.2527313232421875
E10,0,1,random,16,0.2220763862133026,5.078874111175537,4.170523643493652
E10,0,1,random,17,0.21958178281784058,5.729129791259766,4.8487067222595215
E10,0,1,random,18,0.14770890772342682,5.120362758636475,4.196821212768555
E10,0,1,random,19,0.2450568825006485,5.063806533813477,4.080286502838135
E10,0,1,original,-1,0.1901511251926422,5.080350399017334,4.225477695465088
E10,0,1,top,-1,0.12610866129398346,5.6152520179748535,4.457268238067627
E10,0,1,bottom,-1,0.18637843430042267,5.134269714355469,4.338369846343994
E10,0,1,reference_prior_top,-1,0.2060556560754776,5.086141586303711,4.212462425231934
E10,0,2,random,0,0.07433207333087921,5.479949474334717,4.827084541320801
E10,0,2,random,1,0.16439107060432434,4.702396392822266,4.126399517059326
E10,0,2,random,2,0.19551964104175568,4.730440616607666,3.91426420211792
E10,0,2,random,3,0.17782564461231232,4.654493808746338,3.955256700515747
E10,0,2,random,4,0.19107367098331451,4.640819549560547,4.026165962219238
E10,0,2,random,5,0.14523498713970184,4.716392517089844,3.9711992740631104
E10,0,2,random,6,0.18755564093589783,4.638286113739014,3.977668523788452
E10,0,2,random,7,0.19088806211948395,4.635263919830322,3.9672653675079346
E10,0,2,random,8,0.12250438332557678,4.856904029846191,4.332716941833496
E10,0,2,random,9,0.14000700414180756,4.743382453918457,3.9713923931121826
E10,0,2,random,10,0.13622444868087769,5.216026306152344,4.649596214294434
E10,0,2,random,11,0.1929427981376648,4.8995680809021,4.363749027252197
E10,0,2,random,12,0.2097530961036682,4.797597885131836,4.288660049438477
E10,0,2,random,13,0.1966913491487503,4.635776996612549,3.9477670192718506
E10,0,2,random,14,0.20959603786468506,4.627967834472656,4.0136213302612305
E10,0,2,random,15,0.167594775557518,4.660946369171143,4.0281853675842285
E10,0,2,random,16,0.1702333390712738,4.656561851501465,3.986112594604492
E10,0,2,random,17,0.1896194964647293,4.683172702789307,4.087619304656982
E10,0,2,random,18,0.16376464068889618,4.690936088562012,4.086453437805176
E10,0,2,random,19,0.12564456462860107,4.989723205566406,4.4613847732543945
E10,0,2,original,-1,0.18204520642757416,4.655169486999512,3.939161777496338
E10,0,2,top,-1,0.21407049894332886,4.657530307769775,3.9480245113372803
E10,0,2,bottom,-1,0.1491360068321228,4.845920085906982,3.9231553077697754
E10,0,2,reference_prior_top,-1,0.15967649221420288,4.87264347076416,4.360990524291992
E10,0,3,random,0,0.1097247451543808,5.312126636505127,4.534312725067139
E10,0,3,random,1,0.16112270951271057,5.217237949371338,4.375805377960205
E10,0,3,random,2,0.12044356763362885,5.392749309539795,4.275664329528809
E10,0,3,random,3,0.19858203828334808,5.150872707366943,4.211755275726318
E10,0,3,random,4,0.08348593860864639,5.34628438949585,4.6272993087768555
E10,0,3,random,5,0.13192501664161682,5.494047164916992,4.7822442054748535
E10,0,3,random,6,0.18330682814121246,5.123332977294922,4.448841571807861
E10,0,3,random,7,0.22261250019073486,5.12160062789917,4.168622970581055
E10,0,3,random,8,0.13054007291793823,5.351963043212891,4.325222015380859
E10,0,3,random,9,0.2117719203233719,5.509792327880859,4.226792335510254
E10,0,3,random,10,0.2202773541212082,5.936047554016113,4.3729567527771
E10,0,3,random,11,0.18052692711353302,5.142536640167236,4.283623695373535
E10,0,3,random,12,0.2330954670906067,5.66453742980957,4.2222418785095215
E10,0,3,random,13,0.1700230836868286,5.277556419372559,4.211614608764648
E10,0,3,random,14,0.1928132027387619,5.166259288787842,4.196165561676025
E10,0,3,random,15,0.1877264380455017,5.219083309173584,4.6137166023254395
E10,0,3,random,16,0.20177441835403442,5.555267333984375,4.221373558044434
E10,0,3,random,17,0.19604964554309845,5.371574401855469,4.142973899841309
E10,0,3,random,18,0.051974788308143616,5.373394012451172,4.369019508361816
E10,0,3,random,19,0.09718218445777893,5.923020362854004,5.262659549713135
E10,0,3,original,-1,0.14903847873210907,5.331518650054932,4.313377380371094
E10,0,3,top,-1,0.21483314037322998,5.86233377456665,4.306184768676758
E10,0,3,bottom,-1,0.16311141848564148,5.199080944061279,4.358744144439697
E10,0,3,reference_prior_top,-1,0.042968690395355225,5.533638954162598,4.7765350341796875
E10,0,4,random,0,0.21826986968517303,4.30241060256958,3.612499237060547
E10,0,4,random,1,0.30132806301116943,4.359411239624023,3.42684006690979
E10,0,4,random,2,0.22092850506305695,4.4167094230651855,3.4546587467193604
E10,0,4,random,3,0.13337796926498413,4.956625461578369,3.676013946533203
E10,0,4,random,4,0.3799135684967041,4.17404317855835,3.6337995529174805
E10,0,4,random,5,0.1775851845741272,4.351787090301514,3.764798879623413
E10,0,4,random,6,0.14336247742176056,4.404354572296143,3.762382984161377
E10,0,4,random,7,0.2368505448102951,4.385265827178955,3.449801206588745
E10,0,4,random,8,0.24810712039470673,4.424623489379883,3.9201154708862305
E10,0,4,random,9,0.24340848624706268,4.362119197845459,3.4814035892486572
E10,0,4,random,10,0.24457620084285736,4.3095316886901855,3.5134310722351074
E10,0,4,random,11,0.2227398306131363,4.2961506843566895,3.6798624992370605
E10,0,4,random,12,0.2182208150625229,4.500927448272705,3.475917100906372
E10,0,4,random,13,0.16216763854026794,4.399334907531738,3.5920498371124268
E10,0,4,random,14,0.20888347923755646,4.319424152374268,3.71659255027771
E10,0,4,random,15,0.28046971559524536,4.2470903396606445,3.6696677207946777
E10,0,4,random,16,0.3180726170539856,4.24206018447876,3.596712827682495
E10,0,4,random,17,0.21544457972049713,4.522634506225586,3.482649326324463
E10,0,4,random,18,0.20076830685138702,4.345366954803467,3.5833210945129395
E10,0,4,random,19,0.2898445129394531,4.259118556976318,3.6394190788269043
E10,0,4,original,-1,0.27413836121559143,4.259134292602539,3.5229320526123047
E10,0,4,top,-1,0.20637811720371246,4.488251209259033,3.5173425674438477
E10,0,4,bottom,-1,0.3436757028102875,4.256752014160156,3.741798162460327
E10,0,4,reference_prior_top,-1,0.20279626548290253,4.96272611618042,4.428528785705566
