experiment_id,seed,fold,condition,repeat,pearson,rmse,mae
NCR_SHUFFLED,0,0,random,0,0.38478866672820167,6.540219297807392,5.144066859143405
NCR_SHUFFLED,0,0,random,1,0.370565822163628,4.772860003646176,3.992448608213315
NCR_SHUFFLED,0,0,random,2,0.43631414198954516,5.087586212527851,4.329345575750436
NCR_SHUFFLED,0,0,random,3,0.354923674429413,8.366660354878976,7.311174157874346
NCR_SHUFFLED,0,0,random,4,0.3339455001772806,5.405157420347126,4.214071758372502
NCR_SHUFFLED,0,0,random,5,0.34641996597200575,4.846611424479237,4.157627353026498
NCR_SHUFFLED,0,0,random,6,0.4007763540204857,4.746377899651238,4.015472365530012
NCR_SHUFFLED,0,0,random,7,0.3651950394211955,9.771391649674383,8.729969440764599
NCR_SHUFFLED,0,0,random,8,0.4022661972367958,6.717112375855968,5.779855200410396
NCR_SHUFFLED,0,0,random,9,0.4129654901033827,4.759510155355194,4.015379570055833
NCR_SHUFFLED,0,0,random,10,0.3458392788523329,6.2075266253195,5.233328528876625
NCR_SHUFFLED,0,0,random,11,0.32803294251315124,4.860628951476272,4.191048242048344
NCR_SHUFFLED,0,0,random,12,0.34891801142286444,4.801986969115834,4.0688287333406095
NCR_SHUFFLED,0,0,random,13,0.34100263756816157,7.590361564137514,6.500199730843582
NCR_SHUFFLED,0,0,random,14,0.369551663744208,5.526903291496414,4.800302294274251
NCR_SHUFFLED,0,0,random,15,0.42521444683658205,6.496087854476767,5.549374750520478
NCR_SHUFFLED,0,0,random,16,0.3740522912822391,5.196440539160903,4.4589751356284175
NCR_SHUFFLED,0,0,random,17,0.4079378010996171,5.135814113118144,4.039043853051033
NCR_SHUFFLED,0,0,random,18,0.44122335571346266,4.786717944607764,3.784114428229548
NCR_SHUFFLED,0,0,random,19,0.38396062434231865,4.851687432318191,4.155398989838852
NCR_SHUFFLED,0,0,original,-1,0.3958834488136505,4.726272613859381,3.9974965399348785
NCR_SHUFFLED,0,0,top,-1,0.3151437465765896,4.932383414745251,4.122176928858681
NCR_SHUFFLED,0,0,bottom,-1,0.3893331949318311,7.283121921624441,6.26532139040723
NCR_SHUFFLED,0,0,reference_prior_top,-1,0.34098666136546807,4.822212117328023,4.083392698956015
NCR_SHUFFLED,0,1,random,0,0.4522468863590911,5.382146675841469,4.112090595759513
NCR_SHUFFLED,0,1,random,1,0.4533140734230216,4.693953407421434,3.7998660391856602
NCR_SHUFFLED,0,1,random,2,0.3769320563845841,5.114706222885287,4.4632407962134195
NCR_SHUFFLED,0,1,random,3,0.41763258843699025,4.7710469612639645,4.115008996884063
NCR_SHUFFLED,0,1,random,4,0.39221872949173214,5.180279752767722,4.539844013095724
NCR_SHUFFLED,0,1,random,5,0.38502310622706903,5.163292629722052,4.008730370987498
NCR_SHUFFLED,0,1,random,6,0.43534010079015417,4.904919924893766,3.854345442087596
NCR_SHUFFLED,0,1,random,7,0.4237900139890628,4.695464160961448,3.8304972916192193
NCR_SHUFFLED,0,1,random,8,0.43598366623253504,4.679041764478081,3.996118782754436
NCR_SHUFFLED,0,1,random,9,0.39179189670367154,4.716121676879397,3.8828846999854107
NCR_SHUFFLED,0,1,random,10,0.34481189911907106,4.792315895029432,4.06008739708862
NCR_SHUFFLED,0,1,random,11,0.4117624842929151,4.691335521421276,3.9323538695307345
NCR_SHUFFLED,0,1,random,12,0.46682277924777926,5.0341511981801625,3.930504825566872
NCR_SHUFFLED,0,1,random,13,0.4412726633095214,4.679778642590489,3.837686229651527
NCR_SHUFFLED,0,1,random,14,0.4037739895570026,5.297589789818917,4.6125869070183905
NCR_SHUFFLED,0,1,random,15,0.3271512776171775,4.814234942291599,3.9353682636454907
NCR_SHUFFLED,0,1,random,16,0.40823583940739794,4.71482887545533,3.86967882593812
NCR_SHUFFLED,0,1,random,17,0.4502616379870596,4.79829552550553,3.823876108577075
NCR_SHUFFLED,0,1,random,18,0.4521004413356918,4.710450845083679,3.8076632640527928
NCR_SHUFFLED,0,1,random,19,0.4513613316555397,4.684660320839463,3.8210697022006115
NCR_SHUFFLED,0,1,original,-1,0.41609706234334704,4.651862030402796,3.895230396538572
NCR_SHUFFLED,0,1,top,-1,0.32566521647710933,4.903266110469074,3.918190431937526
NCR_SHUFFLED,0,1,bottom,-1,0.43319139915142846,4.7087727425865,4.043971116077031
NCR_SHUFFLED,0,1,reference_prior_top,-1,0.45108112482386653,5.372556194735872,4.09778538373738
NCR_SHUFFLED,0,2,random,0,0.24294396768552745,6.909356332013224,5.901274990590393
NCR_SHUFFLED,0,2,random,1,0.2895383566041779,4.569053791519712,3.951549454409317
NCR_SHUFFLED,0,2,random,2,0.2628055068759021,4.792403644645619,4.218050784524648
NCR_SHUFFLED,0,2,random,3,0.30503628980477826,6.743183152062233,5.816394052479296
NCR_SHUFFLED,0,2,random,4,0.32963873988591474,4.510942899901708,3.9041451479897002
NCR_SHUFFLED,0,2,random,5,0.2692180770800696,5.772278644452565,5.027967316614019
NCR_SHUFFLED,0,2,random,6,0.29238454693673094,4.738167343327391,4.157909072414917
NCR_SHUFFLED,0,2,random,7,0.31177814441709273,4.496101257280613,3.808412483444917
NCR_SHUFFLED,0,2,random,8,0.26981076856231273,4.9273716182168235,4.35820566754027
NCR_SHUFFLED,0,2,random,9,0.2949639749658255,4.575521769420459,3.9591383452770463
NCR_SHUFFLED,0,2,random,10,0.27198243364697705,5.116579082106569,4.511173376302107
NCR_SHUFFLED,0,2,random,11,0.2779855282809859,5.499288783892366,4.827248744116368
NCR_SHUFFLED,0,2,random,12,0.2492981313274224,4.9892914639883,4.402111106501073
NCR_SHUFFLED,0,2,random,13,0.24390886958956193,4.64174051182549,4.0120038482405755
NCR_SHUFFLED,0,2,random,14,0.3225313111187885,5.989714102238803,5.1694677034555925
NCR_SHUFFLED,0,2,random,15,0.2555536994312037,4.597510343113233,3.8481600693623275
NCR_SHUFFLED,0,2,random,16,0.257901520614968,4.596484991153396,3.8292864778514697
NCR_SHUFFLED,0,2,random,17,0.3009330567134809,5.444271263880774,4.761149662301857
NCR_SHUFFLED,0,2,random,18,0.2662428331702399,5.663565819793632,4.947162256945627
NCR_SHUFFLED,0,2,random,19,0.2500162436794229,6.3880590066787555,5.505345204174329
NCR_SHUFFLED,0,2,original,-1,0.2799624488965694,4.536323084710582,3.8138644289973143
NCR_SHUFFLED,0,2,top,-1,0.27947795568106526,6.463094124444241,5.554939741256068
NCR_SHUFFLED,0,2,bottom,-1,0.28062462151332346,4.5311221243179585,3.828872397688317
NCR_SHUFFLED,0,2,reference_prior_top,-1,0.24256046230949738,4.6208381127235745,4.012092481252812
NCR_SHUFFLED,0,3,random,0,0.3394471668800426,5.018203512562096,4.316604738727228
NCR_SHUFFLED,0,3,random,1,0.39077973527820964,5.302018138876493,4.644789474311742
NCR_SHUFFLED,0,3,random,2,0.3842876977752825,6.282406640753604,5.489807770992515
NCR_SHUFFLED,0,3,random,3,0.32338306790543,7.555110245022903,6.590350916442034
NCR_SHUFFLED,0,3,random,4,0.33523615003683815,6.599462400153178,5.861238799557974
NCR_SHUFFLED,0,3,random,5,0.3482485655509524,5.175791980208812,3.985412797010562
NCR_SHUFFLED,0,3,random,6,0.393910967391025,5.854100101418648,5.112151262854409
NCR_SHUFFLED,0,3,random,7,0.3782423372265259,5.173260166724423,4.5458758565339465
NCR_SHUFFLED,0,3,random,8,0.34872240938004406,7.7448006902586,6.711852552830371
NCR_SHUFFLED,0,3,random,9,0.3898716634809616,5.254874089427183,3.998064663555975
NCR_SHUFFLED,0,3,random,10,0.42705476075219284,6.435109719718095,5.540718511734632
NCR_SHUFFLED,0,3,random,11,0.3660535957167483,5.271226392445987,4.694126099986391
NCR_SHUFFLED,0,3,random,12,0.43386455882209846,5.1952824295528055,4.61065401163658
NCR_SHUFFLED,0,3,random,13,0.38102517672911196,7.556758981998184,6.564315417369343
NCR_SHUFFLED,0,3,random,14,0.3466469001935113,13.633963973227388,12.73902088215429
NCR_SHUFFLED,0,3,random,15,0.3457156632148993,5.599217444830754,4.238704796681605
NCR_SHUFFLED,0,3,random,16,0.39306455879694646,4.753175823722562,4.073205190848649
NCR_SHUFFLED,0,3,random,17,0.31785623479703373,5.1702980484285845,4.589369647935305
NCR_SHUFFLED,0,3,random,18,0.35275155697232785,7.091348985112586,5.57917893067169
NCR_SHUFFLED,0,3,random,19,0.2977823835141319,7.035438808406981,6.186996529015489
NCR_SHUFFLED,0,3,original,-1,0.39470456719321034,4.7626475193750855,3.858646845171614
