experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_node_pearson,alignment_node_spearman,alignment_node_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E1,node_true,node,true_working_memory,0,0,seed00_fold00,279,50,83,12,4.924746513366699,40.246661901474,16.845878136200717,4.8357883123268195,False,0.16761842370033264,5.013873100280762,4.320370674133301,0.7818132638931274,0.7164135331356413,0.42857142857142855,0.7818132638931274,0.7164135331356413,0.42857142857142855,0.9187136888504028,0.7142857142857144,1.0,0.7911813855171204,0.7164135331356413,0.42857142857142855
E1,node_true,node,true_working_memory,0,1,seed00_fold01,279,50,83,32,4.300527572631836,63.304216146469116,16.842293906810035,4.845668698152689,False,0.07131451368331909,5.418216228485107,4.505214691162109,0.8023928999900818,0.7219070040735039,0.42857142857142855,0.8023928999900818,0.7219070040735039,0.42857142857142855,0.9662200212478638,0.9047619047619048,1.0,0.810648500919342,0.7219070040735039,0.42857142857142855
E1,node_true,node,true_working_memory,0,2,seed00_fold02,280,50,82,26,4.947256565093994,52.56673979759216,16.917857142857144,4.921204380130987,False,0.20497742295265198,4.653563499450684,3.8861887454986572,0.742195725440979,0.704118146363807,0.42857142857142855,0.742195725440979,0.704118146363807,0.42857142857142855,0.9163001775741577,0.7857142857142858,1.0,0.748782217502594,0.704118146363807,0.42857142857142855
E1,node_true,node,true_working_memory,0,3,seed00_fold03,280,50,82,43,4.153619289398193,68.53712010383606,16.90714285714286,4.856360231065809,False,0.17881529033184052,5.445775985717773,4.298196315765381,0.7794923186302185,0.719385001506576,0.3333333333333333,0.7794923186302185,0.719385001506576,0.3333333333333333,0.9598307609558105,0.8571428571428572,1.0,0.7830021977424622,0.719385001506576,0.3333333333333333
E1,node_true,node,true_working_memory,0,4,seed00_fold04,280,50,82,25,4.771437168121338,50.2798011302948,16.8,5.010275156401806,False,0.2835434377193451,4.275453567504883,3.540286064147949,0.7912319302558899,0.7162687052654613,0.42857142857142855,0.7912319302558899,0.7162687052654613,0.42857142857142855,0.9642013311386108,0.7857142857142858,1.0,0.8002320528030396,0.7162687052654613,0.42857142857142855
E1,node_true,node,true_working_memory,1,0,seed01_fold00,279,50,83,11,5.0986833572387695,35.113977909088135,16.93548387096774,4.762020711139765,False,0.15480507910251617,5.1543660163879395,4.459859371185303,0.7736914753913879,0.7107802283920877,0.3333333333333333,0.7736914753913879,0.7107802283920877,0.3333333333333333,0.9496656656265259,0.9047619047619048,1.0,0.7779700756072998,0.7107802283920877,0.3333333333333333
E1,node_true,node,true_working_memory,1,1,seed01_fold01,279,50,83,30,3.9548275470733643,58.066287994384766,16.620071684587813,4.945483294156645,False,-0.0011841821251437068,5.507467269897461,4.574095726013184,0.805413007736206,0.7168679930041372,0.42857142857142855,0.805413007736206,0.7168679930041372,0.42857142857142855,0.9657262563705444,0.9761904761904763,1.0,0.8173863291740417,0.7168679930041372,0.42857142857142855
E1,node_true,node,true_working_memory,1,2,seed01_fold02,280,50,82,2,5.042985916137695,35.89301943778992,16.932142857142857,4.8740239734615125,False,-0.13110169768333435,4.878760814666748,4.1060471534729,0.740551769733429,0.6922722253959795,0.42857142857142855,0.740551769733429,0.6922722253959795,0.42857142857142855,0.9041270017623901,0.7380952380952381,1.0,0.7464166879653931,0.6922722253959795,0.42857142857142855
E1,node_true,node,true_working_memory,1,3,seed01_fold03,280,50,82,16,4.7359771728515625,43.282737493515015,17.017857142857142,4.8531693305530155,False,0.13052116334438324,5.012028694152832,4.098901748657227,0.7773520946502686,0.7089424126601481,0.5384615384615384,0.7773520946502686,0.7089424126601481,0.5384615384615384,0.9685525894165039,0.9047619047619048,1.0,0.7896419167518616,0.7089424126601481,0.5384615384615384
E1,node_true,node,true_working_memory,1,4,seed01_fold04,280,50,82,12,4.868466377258301,39.06500697135925,16.867857142857144,4.953393755182153,False,-0.0013988092541694641,4.8363871574401855,4.046781063079834,0.7773428559303284,0.7121635842555313,0.42857142857142855,0.7773428559303284,0.7121635842555313,0.42857142857142855,0.9561818838119507,0.8333333333333335,1.0,0.7830731272697449,0.7121635842555313,0.42857142857142855
