ID,Method,Seeds,Folds,Evaluations,Pearson Mean,Pearson Std,RMSE Mean,RMSE Std,MAE Mean,MAE Std,Runtime Hours
NCR_RANDOM,Random-prior Network-Constrained Ridge,10,5,50,0.36360442357303874,0.09516923503295704,4.599098499746364,0.21608829604545582,3.8416542283943023,0.20523833058622346,0.10790011677477095
NCR_SHUFFLED,Shuffled-prior Network-Constrained Ridge,10,5,50,0.3609788427040224,0.08698580610365796,4.6190098946379585,0.21632941903396427,3.8611017682140867,0.19657829332543852,0.10690143307050069
NCR_TRUE,Network-Constrained Prior-Laplacian Ridge,10,5,50,0.3643332153107594,0.08815810924266823,4.604698131010062,0.24230208920896035,3.8611286331120365,0.22508953878456192,0.10717559099197388
