target,prior_type,lifting,seed,marginal_pearson_mean,marginal_pearson_std,marginal_spearman_mean,marginal_spearman_std,ridge_pearson_mean,ridge_pearson_std,ridge_spearman_mean,ridge_spearman_std
fluid_intelligence,shuffled,max,2,-0.046706675965999214,0.01996284604603187,-0.04216894466250782,0.01990268201445999,0.02460206731400768,0.004741807482237356,-0.0012581752630851622,0.004563912902558163
fluid_intelligence,shuffled,max,3,-0.045504299226480624,0.014794668785809668,-0.044098593310373205,0.015520664446544671,0.025259484290002694,0.0026065116562544546,0.00015598452712979434,0.008128451574870776
fluid_intelligence,shuffled,max,4,-0.03465611079515117,0.017867145501978543,-0.033201794309572916,0.01430934700884702,0.023839388184576336,0.007571487190495435,-0.004330760457064578,0.005409038726195284
fluid_intelligence,shuffled,max,5,-0.04178230344056535,0.007743936489531618,-0.039078041647288744,0.006403968069111668,0.026253858385578876,0.005732327942576315,-0.004995566436364613,0.003846967923162375
fluid_intelligence,shuffled,max,6,-0.04935000144393523,0.012195610721451049,-0.04429709363283776,0.011877516378312448,0.025829651055639946,0.002141246817414564,-0.001162024928193151,0.007574237028930599
fluid_intelligence,shuffled,max,7,-0.04251581480909456,0.01267320002021483,-0.04098998820668606,0.012345437586802439,0.023923483747537697,0.0030012264582098993,-0.00328713863191528,0.005139359678605768
fluid_intelligence,shuffled,max,8,-0.062310181027395016,0.012802691693499827,-0.05883027384277032,0.013402974501088393,0.02241433854418063,0.0036178435429275496,-0.005869166217860746,0.0043030858049424555
fluid_intelligence,shuffled,max,9,-0.04546886889362082,0.01779960440477213,-0.042441212838818757,0.018105960667755373,0.02506502883267333,0.005917621864154812,-0.003212904308225651,0.0073244718069018005
fluid_intelligence,shuffled,mean,0,-0.051539153116538214,0.030388411875063498,-0.04868105130565562,0.032232872076440905,0.02828553935888045,0.004120115016997336,-0.0026620868659351315,0.005298619047756401
fluid_intelligence,shuffled,mean,1,-0.0578410047864116,0.01649335948953042,-0.053151499393367586,0.014763564753587059,0.028953687626484752,0.006252725980832975,-0.005146924689771905,0.010153129076741539
fluid_intelligence,shuffled,mean,2,-0.05870447139148498,0.020480747371790616,-0.052322118739288125,0.02009163080576956,0.02925529532204745,0.0054128312570476175,-0.0016573603403715498,0.004558146358015027
fluid_intelligence,shuffled,mean,3,-0.05619886128551401,0.01897054704958304,-0.052142289295670385,0.019679249740145146,0.029850012751201315,0.002789931221587832,-0.0013652940735822596,0.007070559300326152
fluid_intelligence,shuffled,mean,4,-0.046173650833857924,0.017313257771011326,-0.043337098128922016,0.013783329725932762,0.02836578617854322,0.008230650345010845,-0.004391470848770772,0.005047486367966005
fluid_intelligence,shuffled,mean,5,-0.05230411757489428,0.005969529623885687,-0.0482478772776489,0.005093713139134926,0.03058838323150309,0.006010595548668771,-0.005349074811868892,0.004297020340790719
fluid_intelligence,shuffled,mean,6,-0.06025746619265175,0.010679906618187095,-0.054021854397379165,0.01069641608643492,0.030841485664251905,0.0021789485197840678,-0.002150275960385689,0.007838614277578138
fluid_intelligence,shuffled,mean,7,-0.0530092587478081,0.013007822698758378,-0.05015478903322222,0.011402720368983951,0.02913364098674014,0.003991249832539268,-0.0038793978417584946,0.006332626523611571
fluid_intelligence,shuffled,mean,8,-0.07335176220945056,0.01360850621066119,-0.06874337480131949,0.013678743595913118,0.02733978556343657,0.003477141780535788,-0.0063267685372949915,0.005196330253856526
fluid_intelligence,shuffled,mean,9,-0.05807397951791711,0.017486934005771053,-0.0542229065158753,0.017797676020181355,0.02956969447406978,0.006119005418276242,-0.003267136466341453,0.007296503331625809
fluid_intelligence,shuffled,prod,0,-0.040099206637662456,0.024826586288926533,-0.061452098574769534,0.026525736689397846,0.02916262157630616,0.006543633206381786,-7.959327059213736e-05,0.00433142455116761
fluid_intelligence,shuffled,prod,1,-0.04561725270628725,0.012899777101970015,-0.0622340721956271,0.012609780619908858,0.029724834292476944,0.006404265629563708,-0.0028458576152244805,0.010298055303555924
fluid_intelligence,shuffled,prod,2,-0.04769050248170871,0.017359450592822047,-0.06599118360075532,0.015369947820810128,0.0299947219271497,0.0051534937390177015,0.001135597027158509,0.005829230028931371
fluid_intelligence,shuffled,prod,3,-0.04519275532548776,0.017035664694743102,-0.06490794466003376,0.02108246286913557,0.029907429765331933,0.004476434094077106,0.0003652950452862844,0.007128228147178403
fluid_intelligence,shuffled,prod,4,-0.036939291749979945,0.014088667970157611,-0.05996154630665793,0.012809217813813282,0.02875191596028524,0.007192712993742214,-0.0013439587851425314,0.005124560687990505
fluid_intelligence,shuffled,prod,5,-0.04150659189462621,0.0036203428224456844,-0.06102140986566068,0.007520817144062821,0.030341708116263955,0.006102796356052009,-0.0025368220269990525,0.004100432711289021
fluid_intelligence,shuffled,prod,6,-0.047038001177640565,0.010032069643682215,-0.06631506150796726,0.012351177592773738,0.03133657402068749,0.002745120698999506,-0.0006989998985383932,0.007002539770662158
fluid_intelligence,shuffled,prod,7,-0.0421723102865946,0.011567427613081889,-0.0641510542316169,0.008293072137985203,0.030195885190336207,0.0056252769294077645,-0.0007081140939602287,0.006115982178369562
fluid_intelligence,shuffled,prod,8,-0.05882141146079982,0.012589064414030697,-0.07905788192981632,0.010788948454771286,0.028694974011439205,0.005608993696815345,-0.0026292791535344794,0.006786154218314975
fluid_intelligence,shuffled,prod,9,-0.04651851396880537,0.013622271187606956,-0.0704822681477429,0.014403806297687177,0.02958754357752017,0.007129257826202302,-0.00018379587205072956,0.007705194443556199
fluid_intelligence,unrelated,bridge,0,0.06607297026266913,0.022098136003569385,0.06330507869404378,0.016141688489354978,-0.02611509066493079,0.004277037702633781,-0.06397365671415223,0.0026718267290992354
fluid_intelligence,unrelated,bridge,1,0.04219629849690283,0.04863988222535549,0.03457711355745484,0.04789467750184269,-0.026285202964591796,0.006160962722990696,-0.06199267246907695,0.010264326384253926
fluid_intelligence,unrelated,bridge,2,0.06991000769752494,0.024605068712679007,0.0645623560158919,0.021887085690367725,-0.024030651674819353,0.005891229606871591,-0.0616324079344593,0.008023025522213402
fluid_intelligence,unrelated,bridge,3,0.06861950333519898,0.0306760664676881,0.06131587050121066,0.029275731435845078,-0.027799106810972418,0.007368340676980927,-0.06089887615894578,0.0024510414556546383
fluid_intelligence,unrelated,bridge,4,0.08295916599082102,0.012596435636774667,0.08469932962448408,0.018500870451068525,-0.025109578867556204,0.0026001042261578618,-0.060562468102009825,0.004431287284267992
fluid_intelligence,unrelated,bridge,5,0.06017712709801576,0.032813604285894915,0.054581420121393165,0.03345225181259121,-0.025394389177644992,0.004885838827690242,-0.06180152299918855,0.005636706648629744
fluid_intelligence,unrelated,bridge,6,0.07604359944719497,0.03971577695319591,0.06856622891994771,0.037095063590454246,-0.026523354999321937,0.004937124322046882,-0.0625698483257364,0.006305955436698051
fluid_intelligence,unrelated,bridge,7,0.06691543280559831,0.022439717161378582,0.06406013887890089,0.024098851853954717,-0.02684707139445881,0.005742907357564024,-0.060810695276687386,0.010047569991615896
fluid_intelligence,unrelated,bridge,8,0.06364257409857715,0.016309201814424794,0.06019785629099781,0.017904213389507935,-0.026108255978682948,0.005416480851567264,-0.060955800987679984,0.0025940476227812237
fluid_intelligence,unrelated,bridge,9,0.08056356089649921,0.019480588491470347,0.0784163672100355,0.02262759574762047,-0.027171119154944683,0.004103984081230381,-0.06470488574696312,0.006191725470879998
fluid_intelligence,unrelated,max,0,0.08051332075461068,0.017690646138462263,0.0758674677083033,0.01378967778911219,-0.02695644386964119,0.0038073326339115796,-0.06861010793213503,0.0043056924781642025
fluid_intelligence,unrelated,max,1,0.05365924605692283,0.05128207671732233,0.04510428947397109,0.05051895679725467,-0.027301458958329455,0.006751785787057209,-0.06733379203194002,0.009800040914270175
fluid_intelligence,unrelated,max,2,0.08612750890128422,0.024956866132950513,0.07931610400889945,0.022036503180643638,-0.02527259745061451,0.005619934031664302,-0.06619510672579991,0.008954480724100343
fluid_intelligence,unrelated,max,3,0.08316841179331069,0.026012632220656383,0.07444648777755605,0.025638308722017063,-0.02813904373147465,0.006594514283137993,-0.06472118433035927,0.002255397266356682
fluid_intelligence,unrelated,max,4,0.10075827128445788,0.022506600683204862,0.10000786353111772,0.02337984498270704,-0.025569864464773478,0.0034980326127394715,-0.06517192744689969,0.004750805974699221
fluid_intelligence,unrelated,max,5,0.07742943220320417,0.030130505957883677,0.06918080644105343,0.03243089485202094,-0.026075224685543696,0.0038728160338386878,-0.06695154417227468,0.007564347168319528
fluid_intelligence,unrelated,max,6,0.09190289165422783,0.04614173048044583,0.0818597559818042,0.041656262426039536,-0.02651909843165425,0.004419299122587324,-0.06615510765361482,0.0066978253353466325
