target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,unrelated,mean,0,1,0.05,667,0.06216719517557383,0.05439214863018974,0.0017164244195014893,1.142944280400584,4.529792548420067,0.0
fluid_intelligence,unrelated,mean,0,1,0.1,1334,0.05953704301639803,0.05421787616541469,0.0012338739391528286,1.0981072522050654,4.310948373409565,0.0
fluid_intelligence,unrelated,mean,0,1,0.2,2668,0.05796896748720578,0.054248074216068636,0.0008486505690287318,1.0685903292403878,4.384482149579716,0.0
fluid_intelligence,unrelated,mean,0,1,0.3,4002,0.05816361508234872,0.05425276572760292,0.0007384431310665395,1.072085714014687,5.29607384809353,0.0
fluid_intelligence,shuffled,mean,0,1,0.05,667,0.04864936859211963,0.05439214863018974,0.0017164244195014893,0.8944189523176393,-3.3457808994223117,1.0
fluid_intelligence,shuffled,mean,0,1,0.1,1334,0.04902876261180885,0.05421787616541469,0.0012338739391528286,0.9042914639855268,-4.2055459548555305,1.0
fluid_intelligence,shuffled,mean,0,1,0.2,2668,0.049724853481332036,0.054248074216068636,0.0008486505690287318,0.9166196994068263,-5.329897722113542,1.0
fluid_intelligence,shuffled,mean,0,1,0.3,4002,0.050432464308334105,0.05425276572760292,0.0007384431310665395,0.9295832872659411,-5.173453795624206,1.0
fluid_intelligence,random,mean,0,1,0.05,667,0.051730907148377095,0.05439214863018974,0.0017164244195014893,0.9510730583579933,-1.550456548844467,0.938
fluid_intelligence,random,mean,0,1,0.1,1334,0.05224165434006921,0.05421787616541469,0.0012338739391528286,0.963550364471744,-1.6016399752330803,0.937
fluid_intelligence,random,mean,0,1,0.2,2668,0.053346972778882416,0.054248074216068636,0.0008486505690287318,0.9833892456053434,-1.0618050232588856,0.862
fluid_intelligence,random,mean,0,1,0.3,4002,0.05322028569003085,0.05425276572760292,0.0007384431310665395,0.980969080124762,-1.3981849029875142,0.912
fluid_intelligence,matched,max,0,1,0.05,667,0.057259837311924223,0.05439214863018974,0.0017164244195014893,1.0527224747312667,1.6707340265919546,0.046
fluid_intelligence,matched,max,0,1,0.1,1334,0.057948152670388865,0.05421787616541469,0.0012338739391528286,1.0688015977164687,3.0232233509489363,0.003
fluid_intelligence,matched,max,0,1,0.2,2668,0.05686983658549685,0.054248074216068636,0.0008486505690287318,1.0483291325510617,3.089330833099877,0.001
fluid_intelligence,matched,max,0,1,0.3,4002,0.05507054032225608,0.05425276572760292,0.0007384431310665395,1.0150734176163316,1.107430701497679,0.127
fluid_intelligence,unrelated,max,0,1,0.05,667,0.060288872701663054,0.05439214863018974,0.0017164244195014893,1.1084113097198076,3.435469691806139,0.001
fluid_intelligence,unrelated,max,0,1,0.1,1334,0.05744922460375991,0.05421787616541469,0.0012338739391528286,1.0595993179165968,2.6188643230149187,0.005
fluid_intelligence,unrelated,max,0,1,0.2,2668,0.05818320839942704,0.054248074216068636,0.0008486505690287318,1.0725396106723506,4.636931060874805,0.0
fluid_intelligence,unrelated,max,0,1,0.3,4002,0.05769901199662007,0.05425276572760292,0.0007384431310665395,1.0635220384214212,4.666908153156918,0.0
fluid_intelligence,shuffled,max,0,1,0.05,667,0.0466188546302405,0.05439214863018974,0.0017164244195014893,0.85708794015843,-4.528771504082238,1.0
fluid_intelligence,shuffled,max,0,1,0.1,1334,0.04971454799927001,0.05421787616541469,0.0012338739391528286,0.9169401591385588,-3.6497473714670052,1.0
fluid_intelligence,shuffled,max,0,1,0.2,2668,0.05216536349452865,0.054248074216068636,0.0008486505690287318,0.9616076560940283,-2.454144022932329,0.992
fluid_intelligence,shuffled,max,0,1,0.3,4002,0.05166173486269338,0.05425276572760292,0.0007384431310665395,0.9522414971815666,-3.5087750916814495,1.0
fluid_intelligence,random,max,0,1,0.05,667,0.04409658917064251,0.05439214863018974,0.0017164244195014893,0.8107160735725598,-5.998259720947938,1.0
fluid_intelligence,random,max,0,1,0.1,1334,0.04889843026096123,0.05421787616541469,0.0012338739391528286,0.9018876009044651,-4.311174533847241,1.0
fluid_intelligence,random,max,0,1,0.2,2668,0.053307542117257294,0.054248074216068636,0.0008486505690287318,0.9826623873307423,-1.108267799652532,0.875
fluid_intelligence,random,max,0,1,0.3,4002,0.053227846424893914,0.05425276572760292,0.0007384431310665395,0.9811084414045358,-1.3879461526423889,0.91
fluid_intelligence,matched,bridge,0,1,0.05,667,0.056523852486815934,0.05439214863018974,0.0017164244195014893,1.039191389020492,1.2419444936849098,0.104
fluid_intelligence,matched,bridge,0,1,0.1,1334,0.05602596202808991,0.05421787616541469,0.0012338739391528286,1.0333485188014169,1.465373248677775,0.066
fluid_intelligence,matched,bridge,0,1,0.2,2668,0.05386808342335989,0.054248074216068636,0.0008486505690287318,0.9929953127700857,-0.4477588380617437,0.674
fluid_intelligence,matched,bridge,0,1,0.3,4002,0.053479301626161733,0.05425276572760292,0.0007384431310665395,0.9857433240302502,-1.0474254128737885,0.854
fluid_intelligence,unrelated,bridge,0,1,0.05,667,0.05340118151958818,0.05439214863018974,0.0017164244195014893,0.9817810633417129,-0.5773438663202991,0.722
fluid_intelligence,unrelated,bridge,0,1,0.1,1334,0.05698066669104349,0.05421787616541469,0.0012338739391528286,1.0509571883118354,2.2391189553170423,0.013
fluid_intelligence,unrelated,bridge,0,1,0.2,2668,0.05651656100764794,0.054248074216068636,0.0008486505690287318,1.04181690915965,2.6730516355813583,0.003
fluid_intelligence,unrelated,bridge,0,1,0.3,4002,0.05690023371374498,0.05425276572760292,0.0007384431310665395,1.0487987653834039,3.5852022650929185,0.0
fluid_intelligence,shuffled,bridge,0,1,0.05,667,0.05239830228783804,0.05439214863018974,0.0017164244195014893,0.9633431222600197,-1.1616278116870342,0.876
fluid_intelligence,shuffled,bridge,0,1,0.1,1334,0.0531678104747994,0.05421787616541469,0.0012338739391528286,0.9806324820357843,-0.8510315821535704,0.806
fluid_intelligence,shuffled,bridge,0,1,0.2,2668,0.053962606938163085,0.054248074216068636,0.0008486505690287318,0.9947377435599181,-0.33637787839141314,0.642
fluid_intelligence,shuffled,bridge,0,1,0.3,4002,0.052930014394872174,0.05425276572760292,0.0007384431310665395,0.975618729939555,-1.791270413498575,0.963
fluid_intelligence,random,bridge,0,1,0.05,667,0.05496083049215946,0.05439214863018974,0.0017164244195014893,1.0104552196648118,0.3313177414097177,0.371
fluid_intelligence,random,bridge,0,1,0.1,1334,0.05464940967349008,0.05421787616541469,0.0012338739391528286,1.0079592477351715,0.3497387329305948,0.361
fluid_intelligence,random,bridge,0,1,0.2,2668,0.05269126237784331,0.054248074216068636,0.0008486505690287318,0.9713019888590959,-1.834455658242327,0.963
fluid_intelligence,random,bridge,0,1,0.3,4002,0.05298807228332729,0.05425276572760292,0.0007384431310665395,0.9766888668749993,-1.7126483964296888,0.958
fluid_intelligence,matched,prod,0,2,0.05,667,0.08629142676138632,0.0783476205312856,0.0021803953608121453,1.1013917994730753,3.6432870720940422,0.001
fluid_intelligence,matched,prod,0,2,0.1,1334,0.08284042735265985,0.0783221491882434,0.0015430531757659152,1.057688383314878,2.928141580197808,0.001
fluid_intelligence,matched,prod,0,2,0.2,2668,0.08394940711212683,0.0782529138531319,0.0010978063601092686,1.0727959251419867,5.1889781895852085,0.0
fluid_intelligence,matched,prod,0,2,0.3,4002,0.08265188083104465,0.07827489524567818,0.0008656477174982602,1.0559181276656915,5.056312743498062,0.0
fluid_intelligence,unrelated,prod,0,2,0.05,667,0.08539118412235196,0.0783476205312856,0.0021803953608121453,1.0899014359760133,3.230406612332358,0.002
fluid_intelligence,unrelated,prod,0,2,0.1,1334,0.08487107499327569,0.0783221491882434,0.0015430531757659152,1.0836152464265538,4.244134880044974,0.0
fluid_intelligence,unrelated,prod,0,2,0.2,2668,0.08448712315319408,0.0782529138531319,0.0010978063601092686,1.0796674397551864,5.67878774125672,0.0
fluid_intelligence,unrelated,prod,0,2,0.3,4002,0.08533923838769775,0.07827489524567818,0.0008656477174982602,1.0902504324004139,8.160759855563024,0.0
fluid_intelligence,shuffled,prod,0,2,0.05,667,0.07969576677193806,0.0783476205312856,0.0021803953608121453,1.0172072391160125,0.6183035723164897,0.271
fluid_intelligence,shuffled,prod,0,2,0.1,1334,0.07722400930760691,0.0783221491882434,0.0015430531757659152,0.9859791911736594,-0.7116669068072886,0.762
fluid_intelligence,shuffled,prod,0,2,0.2,2668,0.07591699982364682,0.0782529138531319,0.0010978063601092686,0.970149175098205,-2.1278015088677273,0.98
fluid_intelligence,shuffled,prod,0,2,0.3,4002,0.07576305833712443,0.07827489524567818,0.0008656477174982602,0.9679100572326549,-2.9016848976544525,0.999
fluid_intelligence,random,prod,0,2,0.05,667,0.06934168309026743,0.0783476205312856,0.0021803953608121453,0.8850515512794426,-4.130414879283029,1.0
fluid_intelligence,random,prod,0,2,0.1,1334,0.07097592808640499,0.0783221491882434,0.0015430531757659152,0.9062050623230201,-4.76083469916195,1.0
fluid_intelligence,random,prod,0,2,0.2,2668,0.0751038509044183,0.0782529138531319,0.0010978063601092686,0.9597578825674928,-2.8685049232181203,0.995
fluid_intelligence,random,prod,0,2,0.3,4002,0.07803086945942829,0.07827489524567818,0.0008656477174982602,0.9968824514490376,-0.2818996473012521,0.608
fluid_intelligence,matched,mean,0,2,0.05,667,0.0869516730146482,0.0783476205312856,0.0021803953608121453,1.1098189380228447,3.94609740875517,0.0
fluid_intelligence,matched,mean,0,2,0.1,1334,0.08302011070796061,0.0783221491882434,0.0015430531757659152,1.0599825409339305,3.0445882186693387,0.001
fluid_intelligence,matched,mean,0,2,0.2,2668,0.08262544401782883,0.0782529138531319,0.0010978063601092686,1.055876899011115,3.9829703339136318,0.0
fluid_intelligence,matched,mean,0,2,0.3,4002,0.08321563214459263,0.07827489524567818,0.0008656477174982602,1.0631203259155717,5.707560707481879,0.0
fluid_intelligence,unrelated,mean,0,2,0.05,667,0.0872204702470443,0.0783476205312856,0.0021803953608121453,1.1132497663054821,4.06937653382906,0.0
fluid_intelligence,unrelated,mean,0,2,0.1,1334,0.0846192086021114,0.0783221491882434,0.0015430531757659152,1.080399471658181,4.080908884259529,0.0
fluid_intelligence,unrelated,mean,0,2,0.2,2668,0.0854525445185919,0.0782529138531319,0.0010978063601092686,1.092004633577895,6.558197262350881,0.0
fluid_intelligence,unrelated,mean,0,2,0.3,4002,0.0855338589573388,0.07827489524567818,0.0008656477174982602,1.0927368051899298,8.38558638222852,0.0
fluid_intelligence,shuffled,mean,0,2,0.05,667,0.08052566663404566,0.0783476205312856,0.0021803953608121453,1.02779977347098,0.9989225540953193,0.163
