method_id,seed,fold,condition,repeat,pearson,rmse,mae
M2_RANDOM,0,0,random,0,0.13715027537579288,10.73128597699447,9.442112267735492
M2_RANDOM,0,0,random,1,0.282185738651938,9.46723300593036,8.518512484538986
M2_RANDOM,0,0,random,2,0.33772985573345626,8.177073276173067,7.214874279068177
M2_RANDOM,0,0,random,3,0.19484762686584264,10.619454265852845,9.524323026817965
M2_RANDOM,0,0,random,4,0.20877227101960144,8.086383474867453,6.631739375102951
M2_RANDOM,0,0,random,5,0.13863605446781702,7.765122995688839,6.656457188617752
M2_RANDOM,0,0,random,6,0.17431062866368857,10.219025699975175,8.891613167452524
M2_RANDOM,0,0,random,7,0.17181186973770662,9.312661933228961,8.190372467041016
M2_RANDOM,0,0,random,8,0.25187090762700204,7.029904106604603,5.970832158284015
M2_RANDOM,0,0,random,9,0.24876406572547272,11.582705923928017,10.498591101313211
M2_RANDOM,0,0,random,10,0.19220262983425584,11.309275600135766,10.076473362474557
M2_RANDOM,0,0,random,11,0.09866679363262726,5.818907787890569,4.715330261781991
M2_RANDOM,0,0,random,12,0.08820227217593482,9.799343193970252,8.39216050756983
M2_RANDOM,0,0,random,13,0.09687688474427394,8.287431825021537,7.003154030765396
M2_RANDOM,0,0,random,14,0.2351190165271267,12.589147032596973,11.461748364460037
M2_RANDOM,0,0,random,15,0.18992636574127753,5.506619823107129,4.461313259170716
M2_RANDOM,0,0,random,16,0.114995413790656,8.491141647102593,7.230849426912974
M2_RANDOM,0,0,random,17,0.25596457730944805,6.41628477374161,4.937889742564006
M2_RANDOM,0,0,random,18,0.20412277969710374,11.516735085810295,10.37505393430411
M2_RANDOM,0,0,random,19,0.23356384010670161,10.052728845322063,8.93513247478439
M2_RANDOM,0,0,top,-1,0.17260720238397895,5.115803658077542,4.314712421003595
M2_RANDOM,0,0,bottom,-1,0.23534671338310226,14.343545610827357,13.33774860795722
M2_RANDOM,0,0,prior_true_top,-1,0.10137939113703559,10.376046228922627,8.994828902095197
M2_RANDOM,0,0,prior_random_top,-1,0.27109562466154513,8.893369964009015,7.446670371365834
M2_RANDOM,0,1,random,0,0.4040481421423259,5.125965070314813,4.529509900564171
M2_RANDOM,0,1,random,1,0.32457136510950424,6.701437535691028,5.840230413230069
M2_RANDOM,0,1,random,2,0.374833416820186,9.798610765326043,8.633172184587961
M2_RANDOM,0,1,random,3,0.4227475476816095,9.116808263788984,8.007749155343298
M2_RANDOM,0,1,random,4,0.3550141754760681,10.141824362724309,8.98246869696192
M2_RANDOM,0,1,random,5,0.37217498963040335,9.344514229705176,8.20234650301646
M2_RANDOM,0,1,random,6,0.48132016502868485,5.351123529415747,4.6541180668107
M2_RANDOM,0,1,random,7,0.4631781507149465,6.347390801771214,5.5453308519110625
M2_RANDOM,0,1,random,8,0.44919080537414613,5.50100355614927,4.78192006536277
M2_RANDOM,0,1,random,9,0.4560763988918609,8.308076488820229,7.25259230510298
M2_RANDOM,0,1,random,10,0.36057391711176323,8.285836065603203,7.216486724026232
M2_RANDOM,0,1,random,11,0.45576385050282897,4.6244684878258004,3.746525684034968
M2_RANDOM,0,1,random,12,0.4207572618255932,4.703910854245985,3.76505717311997
M2_RANDOM,0,1,random,13,0.42962469365199685,6.123409901233684,5.331226394837161
M2_RANDOM,0,1,random,14,0.38426715552722424,8.047235059403494,7.033066335930882
M2_RANDOM,0,1,random,15,0.3783965656573636,4.958546053319771,4.26947485682476
M2_RANDOM,0,1,random,16,0.40037763815825994,7.873644830509353,6.881702434585755
M2_RANDOM,0,1,random,17,0.457849326404252,5.945361282024896,5.222142357424081
M2_RANDOM,0,1,random,18,0.4209117355250979,5.132284756329473,4.442343872713756
M2_RANDOM,0,1,random,19,0.357552930266848,7.948618717802189,6.967991093555129
M2_RANDOM,0,1,top,-1,0.3845578510957922,8.104908565245324,7.070001613662903
M2_RANDOM,0,1,bottom,-1,0.4237575208250311,7.214954592341506,6.2753814559385
M2_RANDOM,0,1,prior_true_top,-1,0.365638781974277,8.001544008911292,6.567924936133695
M2_RANDOM,0,1,prior_random_top,-1,0.4164894147905521,6.201759779929692,5.415879249572754
M2_RANDOM,0,2,random,0,0.22176158635301133,5.10063959063203,3.9199684189587103
M2_RANDOM,0,2,random,1,0.20798793630307674,5.027971346857174,3.9251150968598156
M2_RANDOM,0,2,random,2,0.24519219510556084,4.925018181458783,3.86251789186059
M2_RANDOM,0,2,random,3,0.2619723455854833,4.7354011921304675,3.854167031078804
M2_RANDOM,0,2,random,4,0.2638230492540692,5.699630201136418,4.169142164835116
M2_RANDOM,0,2,random,5,0.2427546001477871,4.68597528575035,3.8526497352414015
M2_RANDOM,0,2,random,6,0.2672443079676313,5.071937333280541,3.920238913559332
M2_RANDOM,0,2,random,7,0.2521579423457936,6.810359830213281,5.236524721471275
M2_RANDOM,0,2,random,8,0.20207399118250063,4.730176401077021,3.9168094076761384
M2_RANDOM,0,2,random,9,0.2556603513364494,5.473430647179148,4.040860106305378
M2_RANDOM,0,2,random,10,0.1684912282394212,4.86363255989596,3.9360331209694466
M2_RANDOM,0,2,random,11,0.23578306098745228,4.68406359538038,3.8461801831315205
M2_RANDOM,0,2,random,12,0.1699711909118391,4.682859361102656,3.9671574104123
M2_RANDOM,0,2,random,13,0.22357260608010138,7.275990144550438,5.730502384464915
M2_RANDOM,0,2,random,14,0.20827821730059037,4.947491072717191,4.403555765384581
M2_RANDOM,0,2,random,15,0.21789517611708903,7.448034960450868,5.912881502291051
M2_RANDOM,0,2,random,16,0.22633706962631522,6.829205294675072,5.270925056643602
M2_RANDOM,0,2,random,17,0.2302927917438296,5.487447410746711,4.076778946853265
M2_RANDOM,0,2,random,18,0.2017484901257771,4.99199987142897,3.9221257930848656
M2_RANDOM,0,2,random,19,0.18065819711773268,4.660949338331026,4.046853879602944
M2_RANDOM,0,2,top,-1,0.2360007195149047,6.657557308164901,5.065794223692359
M2_RANDOM,0,2,bottom,-1,0.23510624089451207,5.028104778183416,3.928680792087462
