method_id,method_name,method_family,seed,fold,split_id,n_train,n_val,n_test,topk,random_repeats,runtime_seconds,original_pearson,original_rmse,original_mae,random_pearson_mean,random_pearson_std,top_pearson,delta_pearson_top,bottom_pearson,delta_pearson_bottom,prior_true_top_pearson,delta_pearson_prior_true_top,prior_random_top_pearson,delta_pearson_prior_random_top,delta_pearson_random,gap_pearson_top_vs_random,gap_pearson_top_vs_bottom,gap_pearson_prior_true_vs_random,gap_pearson_prior_true_vs_prior_random,random_rmse_mean,random_rmse_std,top_rmse,delta_rmse_top,bottom_rmse,delta_rmse_bottom,prior_true_top_rmse,delta_rmse_prior_true_top,prior_random_top_rmse,delta_rmse_prior_random_top,delta_rmse_random,gap_rmse_top_vs_random,gap_rmse_top_vs_bottom,gap_rmse_prior_true_vs_random,gap_rmse_prior_true_vs_prior_random,random_mae_mean,random_mae_std,top_mae,delta_mae_top,bottom_mae,delta_mae_bottom,prior_true_top_mae,delta_mae_prior_true_top,prior_random_top_mae,delta_mae_prior_random_top,delta_mae_random,gap_mae_top_vs_random,gap_mae_top_vs_bottom,gap_mae_prior_true_vs_random,gap_mae_prior_true_vs_prior_random
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,0,0,seed00_fold00,279,50,83,10,20,1.9863975048065186,0.3976736613403069,4.679224253116186,3.889705510403823,0.37976421790373227,0.030530568656570823,0.36973227834928546,0.027941382991021446,0.39837741660922216,-0.0007037552689152515,0.39471772046910714,0.0029559408711997692,0.32965399170604426,0.06801966963426265,0.017909443436574635,0.010031939554446812,0.028645138259936698,-0.014953502565374865,-0.06506372876306288,6.12704305766408,1.3724361654639834,6.970784343182208,2.291560090066022,4.801627137917584,0.1224028848013976,6.118445982263771,1.4392217291475848,8.196846561514173,3.5176223083979865,1.447818804547894,0.8437412855181279,2.169157205264624,-0.008597075400309073,-2.0784005792504017,5.181339890735156,1.3064274525525534,6.064304597400093,2.17459908699627,4.095303539660677,0.20559802925685444,5.265539204139753,1.3758336937359297,7.182464963260547,3.2927594528567243,1.2916343803313333,0.8829647066649366,1.9690010577394155,0.08419931340459641,-1.9169257591207947
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,0,1,seed00_fold01,279,50,83,10,20,1.8715341091156006,0.42801574542920834,4.603877251226143,3.7835015816249213,0.4176534355148693,0.03155875337038432,0.4205342369320073,0.007481508497201028,0.40663966003959934,0.021376085389609,0.4044379412577984,0.023577804171409922,0.37778262901679394,0.0502331164124144,0.010362309914339063,-0.0028808014171380347,-0.013894576892407973,0.013215494257070859,-0.02665531224100448,4.9814385968573776,0.0995309186400938,5.144068120623041,0.5401908693968984,4.942641811667792,0.33876456044164893,4.973538486544951,0.3696612353188078,4.950113623684224,0.3462363724580815,0.3775613456312348,0.16262952376566364,0.2014263089552495,-0.007900110312426989,0.023424862860726314,4.124242765616698,0.15782501273348398,4.500067454882161,0.7165658732572395,4.119336877867305,0.3358352962423834,4.00862680349344,0.2251252218685189,4.218807499221505,0.43530591759658366,0.34074118399177644,0.3758246892654631,0.38073057701485613,-0.11561596212325753,-0.21018069572806475
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,0,2,seed00_fold02,280,50,82,10,20,2.3537092208862305,0.25936587760621155,4.570327720196773,3.970750847253827,0.2524878402010675,0.018495166240300273,0.22458564908599377,0.03478022852021778,0.21385966943780627,0.04550620816840528,0.23374918417716722,0.025616693429044324,0.22815336514674442,0.03121251245946713,0.006878037405144033,0.02790219111507375,-0.0107259796481875,0.01873865602390029,-0.005595819030422805,4.696829507376818,0.03266469368322076,4.693296005845308,0.12296828564853524,4.685008691495037,0.11468097129826393,4.679413881944152,0.10908616174737862,4.680653275830249,0.11032555563347568,0.1265017871800449,-0.003533501531509664,0.008287314350271302,-0.017415625432666282,-0.0012393938860970621,4.159144762998178,0.09140796176765204,4.14665671500272,0.17590586774889339,4.130351983294048,0.1596011360402212,4.140861470700445,0.1701106234466181,4.155513816090669,0.18476296883684196,0.18839391574435105,-0.012488047995457663,0.016304731708672193,-0.018283292297732956,-0.014652345390223864
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,0,3,seed00_fold03,280,50,82,10,20,2.941786527633667,0.4525691209423352,4.6014381131856705,3.783396929447143,0.3542290638551057,0.06501616760616866,0.15224709958162985,0.30032202136070535,0.41226338728076156,0.04030573366157364,0.45697892125352124,-0.004409800311186041,0.3135355796002227,0.1390335413421125,0.09834005708722948,0.20198196427347587,0.2600162876991317,-0.10274985739841552,-0.14344334165329853,5.1727154464781595,0.19440238726942868,5.1845555552345095,0.583117442048839,5.043667278880981,0.4422291656953101,5.011267679625647,0.40982956643997603,5.1218095410687985,0.520371427883128,0.571277333292489,0.011840108756349998,0.14088827635352885,-0.16144776685251294,-0.11054186144315192,4.363855496722753,0.3611850757905161,4.539794379806668,0.7563974503595245,4.262318771012402,0.47892184156525897,4.189082110639701,0.4056851811925579,4.508592873723348,0.725195944276205,0.5804585672756097,0.1759388830839148,0.2774756087942656,-0.17477338608305182,-0.3195107630836471
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,0,4,seed00_fold04,280,50,82,10,20,2.0406954288482666,0.25690146160977284,4.51934891782498,3.6284727229765097,0.2595147071953542,0.04132021409934556,0.15614423203469696,0.10075722957507588,0.2657302160498246,-0.008828754440051767,0.2348016668936046,0.022099794716168242,0.22785192667229792,0.02904953493747492,-0.0026132455855813475,0.10337047516065723,0.10958598401512765,0.02471304030174959,-0.006949740221306677,4.511512961394347,0.3033333692282414,4.690207430760343,0.17085851293536258,4.366685356410179,-0.1526635614148013,4.34602368022362,-0.1733252376013601,4.42285577745717,-0.09649314036781043,-0.007835956430633395,0.17869446936599598,0.3235220743501639,-0.1654892811707267,-0.07683209723354967,3.8869080255281974,0.21762269284358526,4.152779680607297,0.5243069576307877,3.7439841509380547,0.11551142796154501,3.604481639044643,-0.023991083931866886,3.867114794790678,0.2386420718141684,0.2584353025516877,0.26587165507910004,0.4087955296692427,-0.28242638648355456,-0.2626331557460353
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,1,0,seed01_fold00,279,50,83,10,20,2.762705087661743,0.43318677293051067,4.6364390542303955,3.7899079407767178,0.39586256606865305,0.038738474375338894,0.3868055116770959,0.04638126125341474,0.41324006059776625,0.01994671233274442,0.43198614361807985,0.001200629312430812,0.40073615520421285,0.032450617726297815,0.03732420686185761,0.009057054391557129,0.02643454892067032,-0.0361235775494268,-0.031249988413867003,5.082050200711374,0.19794099010174282,5.095932962106145,0.45949390787574984,4.961246456481372,0.3248074022509764,4.994145446093789,0.3577063918633936,4.9772190354786945,0.340779981248299,0.4456111464809789,0.01388276139477096,0.13468650562477347,-0.08790475461758529,0.01692641061509459,4.490938421208012,0.23433148443660126,4.576531597680014,0.7866236569032963,4.358598951306532,0.5686910105298142,4.285737970816203,0.4958300300394849,4.44590783581386,0.6559998950371422,0.7010304804312946,0.08559317647200171,0.2179326463734821,-0.20520045039180967,-0.16016986499765729
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,1,1,seed01_fold01,279,50,83,10,20,2.660086154937744,0.3529893485266404,4.509459630029125,3.875184891562555,0.31509414132098534,0.04431174166162687,0.23274194372135182,0.12024740480528856,0.2882298180479308,0.06475953047870958,0.3734194430419845,-0.02043009451534411,0.23891563533865892,0.11407371318798146,0.037895207205655035,0.08235219759963353,0.05548787432657898,-0.058325301720999145,-0.13450380770332557,4.762809181985299,0.2738862761841433,5.017935330304444,0.5084757002753184,4.704527906124926,0.19506827609580046,4.619671849321634,0.11021221929250835,4.715310053985151,0.2058504239560257,0.25334955195617326,0.25512614831914515,0.31340742417951795,-0.1431373326636649,-0.09563820466351736,4.106866861268006,0.48325699189165544,4.571241399823235,0.6960565082606798,4.085497578848095,0.2103126872855401,3.9239541353933114,0.04876924383075654,4.100671837613724,0.22548694605116948,0.23168196970545152,0.46437453855522826,0.4857438209751397,-0.18291272587469498,-0.17671770222041294
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,1,2,seed01_fold02,280,50,82,10,20,2.9740190505981445,0.29674996212288784,4.697993883151828,3.8568863756937777,0.25899135336899615,0.042705639179861705,0.20503436273595932,0.09171559938692853,0.23916892052378233,0.057581041599105515,0.2990250816410217,-0.0022751195181338613,0.24922821230456016,0.047521749818327685,0.0377586087538917,0.05395699063303683,0.03413455778782301,-0.04003372827202556,-0.04979686933646155,5.044743182151337,0.36174179106858395,4.816809702167904,0.11881581901607596,4.832991495583015,0.1349976124311869,4.77244299438005,0.07444911122822173,4.969502769899227,0.2715088867473989,0.3467492989995087,-0.22793347998343272,-0.016181793415110945,-0.27230018777128695,-0.1970597755191772,4.262143001784956,0.2809433171629699,3.9719234332314795,0.11503705753770177,4.114386335803761,0.25749996010998366,4.062262415697721,0.2053760400039435,4.30600831894391,0.4491219432501321,0.4052566260911785,-0.29021956855347675,-0.1424629025722819,-0.19988058608723502,-0.2437459032461886
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,1,3,seed01_fold03,280,50,82,10,20,2.3028218746185303,0.33806978348146177,4.768711538229643,4.026092867469453,0.28261865350544185,0.03493091554113827,0.23754205194156908,0.1005277315398927,0.25856591713762794,0.07950386634383383,0.2528652673353454,0.08520451614611635,0.2399720518431555,0.09809773163830626,0.05545112997601992,0.045076601563872776,0.021023865196058866,0.02975338617009643,-0.012893215492189913,4.994490488242468,0.06494513115048635,4.98960537060421,0.22089383237456683,4.941431964743997,0.17272042651435449,4.989817002556351,0.2211054643267083,4.980564538710745,0.2118530004811019,0.22577895001282489,-0.004885117638258052,0.04817340586021235,-0.004673485686116585,0.009252463845606407,4.252303598378018,0.10275324121833432,4.231606094392189,0.20551322692273644,4.194174405960323,0.16808153849087049,4.151970200735862,0.12587733326640915,4.214689608674353,0.18859674120489966,0.2262107309085648,-0.02069750398582837,0.03743168843186595,-0.10033339764215565,-0.06271940793849051
M3_SHUFFLED,Two-Stage Biomarker-Guided KRR (shuffled edge-prior biomarker),kernel_ridge,1,4,seed01_fold04,280,50,82,10,20,2.1326496601104736,0.25821388490922276,4.571889538015214,3.8241864466672255,0.2576092328087375,0.03619136921042595,0.2253539166586305,0.03285996825059226,0.2790908097562949,-0.020876924847072154,0.30028397800600487,-0.04207009309678211,0.17338993488285415,0.08482395002636861,0.0006046521004852701,0.03225531615010699,0.05373689309766441,-0.04267474519726738,-0.12689404312315072,4.64477447136246,0.188056333363817,4.598211143841391,0.02632160582617704,4.511132825610003,-0.060756712405210855,4.471578181498747,-0.1003113565164675,4.7724630737392415,0.20057353572402725,0.07288493334724588,-0.04656332752106884,0.0870783182313879,-0.17319628986371338,-0.30088489224049475,3.9590223859054903,0.20506571055809672,3.9258473786532346,0.10166093198600912,3.8820079188754004,0.05782147220817491,3.8351384537589244,0.010952007091698857,4.1477995737097535,0.323613127042528,0.13483593923826476,-0.03317500725225564,0.04383945977783421,-0.1238839321465659,-0.3126611199508291
